001-TIME,002-PCoupled,003-PCoupledMoAv
2.07964565999999E-008,6.40841807957914E-011,9.70541753739917E-011
2.12389343999999E-008,7.53857186283876E-011,9.64986149097595E-011
2.16814121999999E-008,8.62588999171716E-011,9.61916202756712E-011
2.21238899999999E-008,9.66419410983350E-011,9.61090187651347E-011
2.25663677999999E-008,1.06475843680976E-010,9.62273518514427E-011
2.30088455999999E-008,1.15704729488179E-010,9.65238637166612E-011
2.34513233999999E-008,1.24276158167850E-010,9.69764972229351E-011
2.38938011999998E-008,1.32141425169161E-010,9.75638960135860E-011
2.43362789999998E-008,1.39255838491423E-010,9.82654115905892E-011
2.47787567999998E-008,1.45578972632863E-010,9.90611143507391E-011
2.52212345999998E-008,1.51074898296314E-010,9.99318076793248E-011
2.56637123999998E-008,1.55712386546573E-010,1.00859044300902E-010
2.61061901999998E-008,1.59465086259382E-010,1.01825144174566E-010
2.65486679999998E-008,1.62311673853720E-010,1.02813213298269E-010
2.69911457999998E-008,1.64235974456604E-010,1.03807162855035E-010
2.74336235999998E-008,1.65227053811911E-010,1.04791728194928E-010
2.78761013999997E-008,1.65279280410982E-010,1.05752487201521E-010
2.83185791999997E-008,1.64392357491963E-010,1.06675877641426E-010
2.87610569999997E-008,1.62571324726072E-010,1.07549213140997E-010
2.92035347999997E-008,1.59826529581182E-010,1.08360697476242E-010
2.96460125999997E-008,1.56173568525473E-010,1.09099436900868E-010
3.00884903999997E-008,1.51633198405215E-010,1.09755450273621E-010
3.05309681999997E-008,1.46231218500268E-010,1.10319676780109E-010
3.09734459999997E-008,1.39998323927477E-010,1.10783981076259E-010
3.14159237999996E-008,1.32969931224958E-010,1.11141155710885E-010
3.18584015999996E-008,1.25185977108331E-010,1.11384920713492E-010
3.23008793999996E-008,1.16690691542411E-010,1.11509920260730E-010
3.27433571999996E-008,1.07532346417815E-010,1.11511716360892E-010
3.31858349999996E-008,9.77629812605450E-011,1.11386779520524E-010
3.36283127999996E-008,8.74381075331172E-011,1.11132476380799E-010
3.40707905999996E-008,7.66163932074719E-011,1.10747054333700E-010
3.45132683999996E-008,6.53593294019671E-011,1.10229623149358E-010
3.49557461999996E-008,5.37308809766972E-011,1.09580133666121E-010
3.53982239999995E-008,4.17971230725243E-011,1.08799353614031E-010
3.58407017999995E-008,2.96258656590757E-011,1.07888840660451E-010
3.62831795999995E-008,1.72862682251024E-011,1.06850912783500E-010
3.67256573999995E-008,4.84844680060353E-012,1.05688616094818E-010
