001-TIME,002-PCoupled,003-PCoupledMoAv
2.42379505999999E-008,1.37357338445449E-010,9.79600325438748E-011
2.42871147999999E-008,1.38124015627205E-010,9.80413149011999E-011
2.43362789999999E-008,1.38880998793312E-010,9.81237980097761E-011
2.43854431999999E-008,1.39628234816105E-010,9.82074549546926E-011
2.44346073999999E-008,1.40365671252003E-010,9.82922589321568E-011
2.44837715999999E-008,1.41093256345198E-010,9.83781832497609E-011
2.45329357999999E-008,1.41810939031279E-010,9.84652013267516E-011
2.45821000000000E-008,1.42518668940822E-010,9.85532866943043E-011
2.46312642000000E-008,1.43216396402925E-010,9.86424129957998E-011
2.46804284000000E-008,1.43904072448683E-010,9.87325539871070E-011
2.47295926000000E-008,1.44581648814645E-010,9.88236835368668E-011
2.47787568000000E-008,1.45249077946183E-010,9.89157756267803E-011
2.48279210000000E-008,1.45906313000839E-010,9.90088043519001E-011
2.48770852000000E-008,1.46553307851611E-010,9.91027439209248E-011
2.49262494000000E-008,1.47190017090187E-010,9.91975686564959E-011
2.49754136000000E-008,1.47816396030136E-010,9.92932529954981E-011
2.50245778000000E-008,1.48432400710043E-010,9.93897714893615E-011
2.50737420000000E-008,1.49037987896593E-010,9.94870988043670E-011
2.51229062000000E-008,1.49633115087607E-010,9.95852097219534E-011
2.51720704000000E-008,1.50217740515025E-010,9.96840791390276E-011
2.52212346000000E-008,1.50791823147834E-010,9.97836820682754E-011
2.52703988000000E-008,1.51355322694953E-010,9.98839936384762E-011
2.53195630000000E-008,1.51908199608058E-010,9.99849890948176E-011
2.53687272000000E-008,1.52450415084355E-010,1.00086643799213E-010
2.54178914000000E-008,1.52981931069310E-010,1.00188933230622E-010
2.54670556000000E-008,1.53502710259314E-010,1.00291832985366E-010
2.55162198000000E-008,1.54012716104301E-010,1.00395318777455E-010
2.55653840000000E-008,1.54511912810319E-010,1.00499366438908E-010
2.56145482000000E-008,1.55000265342036E-010,1.00603951920077E-010
2.56637124000000E-008,1.55477739425201E-010,1.00709051289971E-010
2.57128766000000E-008,1.55944301549051E-010,1.00814640736585E-010
2.57620408000000E-008,1.56399918968661E-010,1.00920696567221E-010
2.58112050000000E-008,1.56844559707243E-010,1.01027195208822E-010
2.58603692000000E-008,1.57278192558390E-010,1.01134113208293E-010
2.59095334000000E-008,1.57700787088265E-010,1.01241427232833E-010
2.59586976000000E-008,1.58112313637739E-010,1.01349114070263E-010
2.60078618000000E-008,1.58512743324473E-010,1.01457150629354E-010
2.60570260000000E-008,1.58902048044942E-010,1.01565513940155E-010
2.61061902000000E-008,1.59280200476410E-010,1.01674181154323E-010
2.61553544000000E-008,1.59647174078846E-010,1.01783129545450E-010
2.62045186000000E-008,1.60002943096788E-010,1.01892336509393E-010
2.62536828000000E-008,1.60347482561149E-010,1.02001779564602E-010
2.63028470000000E-008,1.60680768290974E-010,1.02111436352446E-010
2.63520112000000E-008,1.61002776895129E-010,1.02221284637541E-010
2.64011754000000E-008,1.61313485773950E-010,1.02331302308076E-010
2.64503396000000E-008,1.61612873120825E-010,1.02441467376142E-010
2.64995038000000E-008,1.61900917923727E-010,1.02551757978051E-010
2.65486679999999E-008,1.62177599966687E-010,1.02662152374665E-010
2.65978321999999E-008,1.62442899831213E-010,1.02772628951719E-010
2.66469963999999E-008,1.62696798897653E-010,1.02883166220139E-010
2.66961605999999E-008,1.62939279346503E-010,1.02993742816368E-010
2.67453247999999E-008,1.63170324159656E-010,1.03104337502681E-010
2.67944889999999E-008,1.63389917121598E-010,1.03214929167508E-010
2.68436531999999E-008,1.63598042820543E-010,1.03325496825747E-010
2.68928173999999E-008,1.63794686649518E-010,1.03436019619081E-010
2.69419815999999E-008,1.63979834807387E-010,1.03546476816292E-010
2.69911457999999E-008,1.64153474299819E-010,1.03656847813572E-010
2.70403099999999E-008,1.64315592940201E-010,1.03767112134836E-010
