  TIME     ,002-nPart-Spec-001,003-nPart-Spec-002,004 TempTra001     ,005 TempTra002     ,006 TempVib001     ,007 XiVibMean001     ,008 TempRot001     ,009 TempTotal001     ,010 TempTotal002     ,011 Pmean     ,012 Pmax                   
     0.18280000000000E-05,                   200000,                   200000,     0.99999790839650E+04,     0.99999790839650E+04,     0.93281799263760E+04,     0.72584428096529E+01,     0.75106038211532E+04,     0.91960461176345E+04,     0.91960461176345E+04,     0.44589268837717E-01,     0.74606015772523E-01 
     0.18300000000000E-05,                   200000,                   200000,     0.99999764215530E+04,     0.99999764215530E+04,     0.93293518254978E+04,     0.72585318996148E+01,     0.75106038211532E+04,     0.91967403322263E+04,     0.91967403322263E+04,     0.44584207751467E-01,     0.74087593411327E-01 
     0.18320000000000E-05,                   200000,                   200000,     0.99998720735359E+04,     0.99998720735359E+04,     0.93317226169492E+04,     0.72587120662916E+01,     0.75106038211532E+04,     0.91981205539450E+04,     0.91981205539450E+04,     0.44580079610781E-01,     0.72456421399517E-01 
     0.18340000000000E-05,                   200000,                   200000,     0.99999370073425E+04,     0.99999370073425E+04,     0.93344116576773E+04,     0.72589163123539E+01,     0.75106038211532E+04,     0.91997309418632E+04,     0.91997309418632E+04,     0.44615158733709E-01,     0.72017431543033E-01 
     0.18360000000000E-05,                   200000,                   200000,     0.99999426191496E+04,     0.99999426191496E+04,     0.93358705609544E+04,     0.72590270763357E+01,     0.75106038211532E+04,     0.92005974030854E+04,     0.92005974030854E+04,     0.44601287332252E-01,     0.75174546390972E-01 
     0.18380000000000E-05,                   200000,                   200000,     0.99999971435690E+04,     0.99999971435690E+04,     0.93378600514869E+04,     0.72591780707196E+01,     0.75106038211532E+04,     0.92017904736736E+04,     0.92017904736736E+04,     0.44545734637000E-01,     0.71483523657551E-01 
     0.18400000000000E-05,                   200000,                   200000,     0.99999202247035E+04,     0.99999202247035E+04,     0.93385811373477E+04,     0.72592327830905E+01,     0.75106038211532E+04,     0.92021992446221E+04,     0.92021992446221E+04,     0.44564897062426E-01,     0.70680496048963E-01 
     0.18420000000000E-05,                   200000,                   200000,     0.99999181285069E+04,     0.99999181285069E+04,     0.93399806150731E+04,     0.72593389454100E+01,     0.75106038211532E+04,     0.92030286101555E+04,     0.92030286101555E+04,     0.44608252495767E-01,     0.73399718164160E-01 
     0.18440000000000E-05,                   200000,                   200000,     0.99999399868890E+04,     0.99999399868890E+04,     0.93424779515666E+04,     0.72595283142385E+01,     0.75106038211532E+04,     0.92045148822293E+04,     0.92045148822293E+04,     0.44564199774194E-01,     0.71996624063833E-01 
     0.18460000000000E-05,                   200000,                   200000,     0.99999664939960E+04,     0.99999664939960E+04,     0.93443605920672E+04,     0.72596710078179E+01,     0.75106038211532E+04,     0.92056377964101E+04,     0.92056377964101E+04,     0.44610184029031E-01,     0.72086082033103E-01 
     0.18480000000000E-05,                   200000,                   200000,     0.99999554334270E+04,     0.99999554334270E+04,     0.93446940911718E+04,     0.72596962794543E+01,     0.75106038211532E+04,     0.92058328604801E+04,     0.92058328604801E+04,     0.44580032818764E-01,     0.73194392738675E-01 
     0.18500000000000E-05,                   200000,                   200000,     0.99999328783712E+04,     0.99999328783712E+04,     0.93460978116073E+04,     0.72598026306153E+01,     0.75106038211532E+04,     0.92066597772341E+04,     0.92066597772341E+04,     0.44565950086084E-01,     0.72254076380936E-01 
     0.18520000000000E-05,                   200000,                   200000,     0.99999903743841E+04,     0.99999903743841E+04,     0.93455008871400E+04,     0.72597574090911E+01,     0.75106038211532E+04,     0.92063198566103E+04,     0.92063198566103E+04,     0.44562446462904E-01,     0.72835883265995E-01 
     0.18540000000000E-05,                   200000,                   200000,     0.99999587005488E+04,     0.99999587005488E+04,     0.93468118477589E+04,     0.72598567169881E+01,     0.75106038211532E+04,     0.92070895382421E+04,     0.92070895382421E+04,     0.44572976437165E-01,     0.72348054144899E-01 
     0.18560000000000E-05,                   200000,                   200000,     0.99999501933528E+04,     0.99999501933528E+04,     0.93489135998494E+04,     0.72600158734368E+01,     0.75106038211532E+04,     0.92083338653144E+04,     0.92083338653144E+04,     0.44606173711574E-01,     0.73210500799063E-01 
     0.18580000000000E-05,                   200000,                   200000,     0.99999768521363E+04,     0.99999768521363E+04,     0.93508707316642E+04,     0.72601640170073E+01,     0.75106038211532E+04,     0.92095010520089E+04,     0.92095010520089E+04,     0.44603046390992E-01,     0.71943048675445E-01 
     0.18600000000000E-05,                   200000,                   200000,     0.99999161270919E+04,     0.99999161270919E+04,     0.93528823836848E+04,     0.72603162257506E+01,     0.75106038211532E+04,     0.92106792086003E+04,     0.92106792086003E+04,     0.44537796835043E-01,     0.74857439447981E-01 
     0.18620000000000E-05,                   200000,                   200000,     0.99999121059786E+04,     0.99999121059786E+04,     0.93536501485604E+04,     0.72603743010893E+01,     0.75106038211532E+04,     0.92111335548864E+04,     0.92111335548864E+04,     0.44588902100402E-01,     0.73474485748885E-01 
     0.18640000000000E-05,                   200000,                   200000,     0.99999203352014E+04,     0.99999203352014E+04,     0.93565227210141E+04,     0.72605915077512E+01,     0.75106038211532E+04,     0.92128392000318E+04,     0.92128392000318E+04,     0.44622467532575E-01,     0.71888527196612E-01 
     0.18660000000000E-05,                   200000,                   200000,     0.99999512881454E+04,     0.99999512881454E+04,     0.93576833921395E+04,     0.72606792346081E+01,     0.75106038211532E+04,     0.92135351422639E+04,     0.92135351422639E+04,     0.44605008570769E-01,     0.74531218488553E-01 
     0.18680000000000E-05,                   200000,                   200000,     0.99999633673274E+04,     0.99999633673274E+04,     0.93579077311900E+04,     0.72606961884017E+01,     0.75106038211532E+04,     0.92136711491487E+04,     0.92136711491487E+04,     0.44578293703565E-01,     0.72572254429658E-01 
     0.18700000000000E-05,                   200000,                   200000,     0.99999504603015E+04,     0.99999504603015E+04,     0.93602151396811E+04,     0.72608705192830E+01,     0.75106038211532E+04,     0.92150364859799E+04,     0.92150364859799E+04,     0.44612266674232E-01,     0.74169981819751E-01 
     0.18720000000000E-05,                   200000,                   200000,     0.99999730250178E+04,     0.99999730250178E+04,     0.93623331447567E+04,     0.72610304680080E+01,     0.75106038211532E+04,     0.92162981918956E+04,     0.92162981918956E+04,     0.44586474667958E-01,     0.72527563535902E-01 
     0.18740000000000E-05,                   200000,                   200000,     0.99999709153551E+04,     0.99999709153551E+04,     0.93635193641756E+04,     0.72611200194242E+01,     0.75106038211532E+04,     0.92170012296446E+04,     0.92170012296446E+04,     0.44544757057264E-01,     0.72412460581055E-01 
     0.18760000000000E-05,                   200000,                   200000,     0.99999729528246E+04,     0.99999729528246E+04,     0.93652210590711E+04,     0.72612484478719E+01,     0.75106038211532E+04,     0.92180110255864E+04,     0.92180110255864E+04,     0.44566948981435E-01,     0.73843148787659E-01 
     0.18780000000000E-05,                   200000,                   200000,     0.99999905693542E+04,     0.99999905693542E+04,     0.93649733437001E+04,     0.72612297553411E+01,     0.75106038211532E+04,     0.92178684118032E+04,     0.92178684118032E+04,     0.44596859981201E-01,     0.71431491227372E-01 
     0.18800000000000E-05,                   200000,                   200000,     0.99999760199464E+04,     0.99999760199464E+04,     0.93659127680756E+04,     0.72613006390361E+01,     0.75106038211532E+04,     0.92184220416453E+04,     0.92184220416453E+04,     0.44585793604676E-01,     0.72294533475214E-01 
     0.18820000000000E-05,                   200000,                   200000,     0.99999228239891E+04,     0.99999228239891E+04,     0.93671639626216E+04,     0.72613950260782E+01,     0.75106038211532E+04,     0.92191511390420E+04,     0.92191511390420E+04,     0.44558713750358E-01,     0.73047142655244E-01 
     0.18840000000000E-05,                   200000,                   200000,     0.99999196104817E+04,     0.99999196104817E+04,     0.93692926250905E+04,     0.72615555518317E+01,     0.75106038211532E+04,     0.92204129300156E+04,     0.92204129300156E+04,     0.44545006474048E-01,     0.72197597529048E-01 
     0.18860000000000E-05,                   200000,                   200000,     0.99999719067120E+04,     0.99999719067120E+04,     0.93706105709957E+04,     0.72616549052799E+01,     0.75106038211532E+04,     0.92212074515402E+04,     0.92212074515402E+04,     0.44568294907185E-01,     0.73342759637628E-01 
     0.18880000000000E-05,                   200000,                   200000,     0.99998274265952E+04,     0.99998274265952E+04,     0.93730352016105E+04,     0.72618376165460E+01,     0.75106038211532E+04,     0.92226102699125E+04,     0.92226102699125E+04,     0.44577183169562E-01,     0.72772225381142E-01 
     0.18900000000000E-05,                   200000,                   200000,     0.99999493256090E+04,     0.99999493256090E+04,     0.93748459553240E+04,     0.72619740094361E+01,     0.75106038211532E+04,     0.92237141590846E+04,     0.92237141590846E+04,     0.44600589254569E-01,     0.72118544555534E-01 
     0.18920000000000E-05,                   200000,                   200000,     0.99999790293902E+04,     0.99999790293902E+04,     0.93756835638595E+04,     0.72620370842944E+01,     0.75106038211532E+04,     0.92242182668577E+04,     0.92242182668577E+04,     0.44574002435891E-01,     0.73767878745781E-01 
     0.18940000000000E-05,                   200000,                   200000,     0.99998773429543E+04,     0.99998773429543E+04,     0.93777049345394E+04,     0.72621892562779E+01,     0.75106038211532E+04,     0.92253924100388E+04,     0.92253924100388E+04,     0.44586884548147E-01,     0.72191762732551E-01 
     0.18960000000000E-05,                   200000,                   200000,     0.99999028291677E+04,     0.99999028291677E+04,     0.93784376349342E+04,     0.72622443996555E+01,     0.75106038211532E+04,     0.92258332679136E+04,     0.92258332679136E+04,     0.44580750549781E-01,     0.72618729431367E-01 
     0.18980000000000E-05,                   200000,                   200000,     0.99999908521621E+04,     0.99999908521621E+04,     0.93795246614468E+04,     0.72623261946278E+01,     0.75106038211532E+04,     0.92264996090498E+04,     0.92264996090498E+04,     0.44586640068741E-01,     0.72560101121086E-01 
     0.19000000000000E-05,                   200000,                   200000,     0.99999861667446E+04,     0.99999861667446E+04,     0.93814351510600E+04,     0.72624699084781E+01,     0.75106038211532E+04,     0.92276317471099E+04,     0.92276317471099E+04,     0.44588477701845E-01,     0.72302406273775E-01 
     0.19020000000000E-05,                   200000,                   200000,     0.99999699056616E+04,     0.99999699056616E+04,     0.93828495104823E+04,     0.72625762656424E+01,     0.75106038211532E+04,     0.92284667647925E+04,     0.92284667647925E+04,     0.44598618695040E-01,     0.76357368052167E-01 
     0.19040000000000E-05,                   200000,                   200000,     0.99999743858920E+04,     0.99999743858920E+04,     0.93853673886873E+04,     0.72627655295864E+01,     0.75106038211532E+04,     0.92299614862539E+04,     0.92299614862539E+04,     0.44604437968769E-01,     0.73294816061239E-01 
     0.19060000000000E-05,                   200000,                   200000,     0.99999758645002E+04,     0.99999758645002E+04,     0.93853070888244E+04,     0.72627609980979E+01,     0.75106038211532E+04,     0.92299260772715E+04,     0.92299260772715E+04,     0.44533577628939E-01,     0.74229679516856E-01 
     0.19080000000000E-05,                   200000,                   200000,     0.99999810470460E+04,     0.99999810470460E+04,     0.93873445468302E+04,     0.72629140807099E+01,     0.75106038211532E+04,     0.92311360030780E+04,     0.92311360030780E+04,     0.44574612846270E-01,     0.72357961079325E-01 
     0.19100000000000E-05,                   200000,                   200000,     0.99999741510613E+04,     0.99999741510613E+04,     0.93891520609907E+04,     0.72630498335844E+01,     0.75106038211532E+04,     0.92322065836762E+04,     0.92322065836762E+04,     0.44596314736577E-01,     0.71636573078646E-01 
     0.19120000000000E-05,                   200000,                   200000,     0.99999731471338E+04,     0.99999731471338E+04,     0.93911528807557E+04,     0.72632000464310E+01,     0.75106038211532E+04,     0.92333932982042E+04,     0.92333932982042E+04,     0.44585229472894E-01,     0.73016539914552E-01 
     0.19140000000000E-05,                   200000,                   200000,     0.99999938978220E+04,     0.99999938978220E+04,     0.93918083656668E+04,     0.72632492440957E+01,     0.75106038211532E+04,     0.92337872365199E+04,     0.92337872365199E+04,     0.44564619983757E-01,     0.74249148584259E-01 
     0.19160000000000E-05,                   200000,                   200000,     0.99999248682935E+04,     0.99999248682935E+04,     0.93919366961443E+04,     0.72632588752200E+01,     0.75106038211532E+04,     0.92338464810342E+04,     0.92338464810342E+04,     0.44568814673317E-01,     0.72132043876203E-01 
     0.19180000000000E-05,                   200000,                   200000,     0.99999360729291E+04,     0.99999360729291E+04,     0.93931965785826E+04,     0.72633534152856E+01,     0.75106038211532E+04,     0.92345966454358E+04,     0.92345966454358E+04,     0.44609751109111E-01,     0.71383221671398E-01 
     0.19200000000000E-05,                   200000,                   200000,     0.99999083047129E+04,     0.99999083047129E+04,     0.93930090710418E+04,     0.72633393464789E+01,     0.75106038211532E+04,     0.92344786134041E+04,     0.92344786134041E+04,     0.44601231097044E-01,     0.72910452044805E-01 
     0.19220000000000E-05,                   200000,                   200000,     0.99999786908946E+04,     0.99999786908946E+04,     0.93938469648789E+04,     0.72634022100147E+01,     0.75106038211532E+04,     0.92349929147513E+04,     0.92349929147513E+04,     0.44604597999360E-01,     0.73909658107252E-01 
     0.19240000000000E-05,                   200000,                   200000,     0.99999806877206E+04,     0.99999806877206E+04,     0.93950989601098E+04,     0.72634961218255E+01,     0.75106038211532E+04,     0.92357361588608E+04,     0.92357361588608E+04,     0.44581317330197E-01,     0.72159934168271E-01 
     0.19260000000000E-05,                   200000,                   200000,     0.99999571477471E+04,     0.99999571477471E+04,     0.93968426219429E+04,     0.72636268735910E+01,     0.75106038211532E+04,     0.92367648534000E+04,     0.92367648534000E+04,     0.44571798458947E-01,     0.73469072888900E-01 
     0.19280000000000E-05,                   200000,                   200000,     0.99999893156807E+04,     0.99999893156807E+04,     0.93992026823748E+04,     0.72638037733749E+01,     0.75106038211532E+04,     0.92381728861534E+04,     0.92381728861534E+04,     0.44604448446486E-01,     0.73611490776913E-01 
     0.19300000000000E-05,                   200000,                   200000,     0.99999379593144E+04,     0.99999379593144E+04,     0.94007162991264E+04,     0.72639171828040E+01,     0.75106038211532E+04,     0.92390583275476E+04,     0.92390583275476E+04,     0.44552486528826E-01,     0.72870785308372E-01 
     0.19320000000000E-05,                   200000,                   200000,     0.99999311912832E+04,     0.99999311912832E+04,     0.94021467826879E+04,     0.72640243313337E+01,     0.75106038211532E+04,     0.92399053647383E+04,     0.92399053647383E+04,     0.44594658260662E-01,     0.71926551326103E-01 
     0.19340000000000E-05,                   200000,                   200000,     0.99998211390423E+04,     0.99998211390423E+04,     0.94029426911808E+04,     0.72640839343537E+01,     0.75106038211532E+04,     0.92403506535574E+04,     0.92403506535574E+04,     0.44578702495029E-01,     0.74519500170411E-01 
     0.19360000000000E-05,                   200000,                   200000,     0.99999560232239E+04,     0.99999560232239E+04,     0.94037927149354E+04,     0.72641475792507E+01,     0.75106038211532E+04,     0.92408879675986E+04,     0.92408879675986E+04,     0.44530229111187E-01,     0.71258918143046E-01 
     0.19380000000000E-05,                   200000,                   200000,     0.99999908588350E+04,     0.99999908588350E+04,     0.94051201494179E+04,     0.72642469479448E+01,     0.75106038211532E+04,     0.92416840626540E+04,     0.92416840626540E+04,     0.44630781650697E-01,     0.74703987896866E-01 
     0.19400000000000E-05,                   200000,                   200000,     0.99999854100302E+04,     0.99999854100302E+04,     0.94059203742472E+04,     0.72643068379950E+01,     0.75106038211532E+04,     0.92421575113827E+04,     0.92421575113827E+04,     0.44557597160034E-01,     0.73378724641466E-01 
     0.19420000000000E-05,                   200000,                   200000,     0.99998779473778E+04,     0.99998779473778E+04,     0.94076324320313E+04,     0.72644349383385E+01,     0.75106038211532E+04,     0.92431470166119E+04,     0.92431470166119E+04,     0.44589409979634E-01,     0.72027790072285E-01 
     0.19440000000000E-05,                   200000,                   200000,     0.99999737565222E+04,     0.99999737565222E+04,     0.94092752719781E+04,     0.72645578177762E+01,     0.75106038211532E+04,     0.92441451891730E+04,     0.92441451891730E+04,     0.44536391088929E-01,     0.70409885877758E-01 
     0.19460000000000E-05,                   200000,                   200000,     0.99999231695233E+04,     0.99999231695233E+04,     0.94111566240202E+04,     0.72646984868663E+01,     0.75106038211532E+04,     0.92452490828439E+04,     0.92452490828439E+04,     0.44592513712442E-01,     0.73018048696292E-01 
     0.19480000000000E-05,                   200000,                   200000,     0.99999524734589E+04,     0.99999524734589E+04,     0.94132348525378E+04,     0.72648538140251E+01,     0.75106038211532E+04,     0.92464893510409E+04,     0.92464893510409E+04,     0.44568049329518E-01,     0.70419374914062E-01 
     0.19500000000000E-05,                   200000,                   200000,     0.99999607742127E+04,     0.99999607742127E+04,     0.94145188383554E+04,     0.72649497466142E+01,     0.75106038211532E+04,     0.92472532344014E+04,     0.92472532344014E+04,     0.44570624843813E-01,     0.73055451147101E-01 
     0.19520000000000E-05,                   200000,                   200000,     0.99999326391261E+04,     0.99999326391261E+04,     0.94157354561942E+04,     0.72650406227696E+01,     0.75106038211532E+04,     0.92479682400411E+04,     0.92479682400411E+04,     0.44602611025314E-01,     0.73197196598616E-01 
     0.19540000000000E-05,                   200000,                   200000,     0.99999829951674E+04,     0.99999829951674E+04,     0.94168452332045E+04,     0.72651234988119E+01,     0.75106038211532E+04,     0.92486390558746E+04,     0.92486390558746E+04,     0.44583575384524E-01,     0.74877078042121E-01 
     0.19560000000000E-05,                   200000,                   200000,     0.99999154915557E+04,     0.99999154915557E+04,     0.94171646328905E+04,     0.72651473475174E+01,     0.75106038211532E+04,     0.92488120653286E+04,     0.92488120653286E+04,     0.44586677302381E-01,     0.71825345265265E-01 
     0.19580000000000E-05,                   200000,                   200000,     0.99999526209424E+04,     0.99999526209424E+04,     0.94175815228769E+04,     0.72651784732339E+01,     0.75106038211532E+04,     0.92490685156050E+04,     0.92490685156050E+04,     0.44592778676264E-01,     0.73742585516997E-01 
     0.19600000000000E-05,                   200000,                   200000,     0.99999851157439E+04,     0.99999851157439E+04,     0.94187115747037E+04,     0.72652628315928E+01,     0.75106038211532E+04,     0.92497470027712E+04,     0.92497470027712E+04,     0.44567281579321E-01,     0.76181263557254E-01 
     0.19620000000000E-05,                   200000,                   200000,     0.99998653711136E+04,     0.99998653711136E+04,     0.94202808804771E+04,     0.72653799481929E+01,     0.75106038211532E+04,     0.92506489036834E+04,     0.92506489036834E+04,     0.44569558251915E-01,     0.75511250293434E-01 
     0.19640000000000E-05,                   200000,                   200000,     0.99999749868104E+04,     0.99999749868104E+04,     0.94223676864477E+04,     0.72655356278869E+01,     0.75106038211532E+04,     0.92519139946621E+04,     0.92519139946621E+04,     0.44630624236827E-01,     0.71205568604327E-01 
     0.19660000000000E-05,                   200000,                   200000,     0.99999747136073E+04,     0.99999747136073E+04,     0.94243143449347E+04,     0.72656807929465E+01,     0.75106038211532E+04,     0.92530690649538E+04,     0.92530690649538E+04,     0.44572355199169E-01,     0.72192724780877E-01 
     0.19680000000000E-05,                   200000,                   200000,     0.99999294864594E+04,     0.99999294864594E+04,     0.94257473041774E+04,     0.72657876141359E+01,     0.75106038211532E+04,     0.92539083252623E+04,     0.92539083252623E+04,     0.44566165452843E-01,     0.71543865934711E-01 
     0.19700000000000E-05,                   200000,                   200000,     0.99999944004105E+04,     0.99999944004105E+04,     0.94266943948817E+04,     0.72658581988077E+01,     0.75106038211532E+04,     0.92544862137145E+04,     0.92544862137145E+04,     0.44607394130010E-01,     0.71095872796117E-01 
     0.19720000000000E-05,                   200000,                   200000,     0.99999386993397E+04,     0.99999386993397E+04,     0.94289234650893E+04,     0.72660242732553E+01,     0.75106038211532E+04,     0.92557953562732E+04,     0.92557953562732E+04,     0.44593090558966E-01,     0.72699090872213E-01 
     0.19740000000000E-05,                   200000,                   200000,     0.99999447470619E+04,     0.99999447470619E+04,     0.94302393494608E+04,     0.72661222765852E+01,     0.75106038211532E+04,     0.92565777133072E+04,     0.92565777133072E+04,     0.44561614510074E-01,     0.71991434529199E-01 
     0.19760000000000E-05,                   200000,                   200000,     0.99999369605116E+04,     0.99999369605116E+04,     0.94312026655402E+04,     0.72661940050690E+01,     0.75106038211532E+04,     0.92571474693663E+04,     0.92571474693663E+04,     0.44568877177367E-01,     0.77960215348929E-01 
     0.19780000000000E-05,                   200000,                   200000,     0.99999591181050E+04,     0.99999591181050E+04,     0.94338745605655E+04,     0.72663928810587E+01,     0.75106038211532E+04,     0.92587384935051E+04,     0.92587384935051E+04,     0.44581644351547E-01,     0.73030573683719E-01 
     0.19800000000000E-05,                   200000,                   200000,     0.99999648314042E+04,     0.99999648314042E+04,     0.94351333754237E+04,     0.72664865405870E+01,     0.75106038211532E+04,     0.92594869314750E+04,     0.92594869314750E+04,     0.44604916128110E-01,     0.74561354244942E-01 
     0.19820000000000E-05,                   200000,                   200000,     0.99999804969528E+04,     0.99999804969528E+04,     0.94363300221541E+04,     0.72665755524938E+01,     0.75106038211532E+04,     0.92602009168174E+04,     0.92602009168174E+04,     0.44600981837561E-01,     0.72646476760168E-01 
     0.19840000000000E-05,                   200000,                   200000,     0.99999889458521E+04,     0.99999889458521E+04,     0.94378344724431E+04,     0.72666874296053E+01,     0.75106038211532E+04,     0.92610958137959E+04,     0.92610958137959E+04,     0.44589203687189E-01,     0.76011909006129E-01 
     0.19860000000000E-05,                   200000,                   200000,     0.99998869060958E+04,     0.99998869060958E+04,     0.94403759478472E+04,     0.72668763467980E+01,     0.75106038211532E+04,     0.92625791463647E+04,     0.92625791463647E+04,     0.44592982998529E-01,     0.72325674416508E-01 
     0.19880000000000E-05,                   200000,                   200000,     0.99999454703261E+04,     0.99999454703261E+04,     0.94417389990070E+04,     0.72669776273684E+01,     0.75106038211532E+04,     0.92634024104679E+04,     0.92634024104679E+04,     0.44584146385379E-01,     0.73265872765674E-01 
     0.19900000000000E-05,                   200000,                   200000,     0.99999030569905E+04,     0.99999030569905E+04,     0.94424757856563E+04,     0.72670323621594E+01,     0.75106038211532E+04,     0.92638293086352E+04,     0.92638293086352E+04,     0.44599015425678E-01,     0.71367564985681E-01 
     0.19920000000000E-05,                   200000,                   200000,     0.99999463162090E+04,     0.99999463162090E+04,     0.94437808837885E+04,     0.72671292959459E+01,     0.75106038211532E+04,     0.92646144484322E+04,     0.92646144484322E+04,     0.44579088082127E-01,     0.73453675048478E-01 
     0.19940000000000E-05,                   200000,                   200000,     0.99999214378939E+04,     0.99999214378939E+04,     0.94445157837663E+04,     0.72671838680409E+01,     0.75106038211532E+04,     0.92650445223484E+04,     0.92650445223484E+04,     0.44581699712827E-01,     0.70874120284037E-01 
     0.19960000000000E-05,                   200000,                   200000,     0.99999263982893E+04,     0.99999263982893E+04,     0.94449768218667E+04,     0.72672180995997E+01,     0.75106038211532E+04,     0.92653193596560E+04,     0.92653193596560E+04,     0.44581597132787E-01,     0.72179112518760E-01 
     0.19980000000000E-05,                   200000,                   200000,     0.99999046733350E+04,     0.99999046733350E+04,     0.94470969989153E+04,     0.72673754792662E+01,     0.75106038211532E+04,     0.92665723760236E+04,     0.92665723760236E+04,     0.44574018119836E-01,     0.75226327218843E-01 
     0.20000000000000E-05,                   200000,                   200000,     0.99999691042908E+04,     0.99999691042908E+04,     0.94493905196633E+04,     0.72675456501846E+01,     0.75106038211532E+04,     0.92679493653682E+04,     0.92679493653682E+04,     0.44609831520687E-01,     0.72472100265034E-01 
     0.20020000000000E-05,                   200000,                   200000,     0.99999651906751E+04,     0.99999651906751E+04,     0.94499322888988E+04,     0.72675858359752E+01,     0.75106038211532E+04,     0.92682699585952E+04,     0.92682699585952E+04,     0.44591352258250E-01,     0.72845552251761E-01 
     0.20040000000000E-05,                   200000,                   200000,     0.99999724225856E+04,     0.99999724225856E+04,     0.94506143620736E+04,     0.72676364225668E+01,     0.75106038211532E+04,     0.92686765524236E+04,     0.92686765524236E+04,     0.44592955603055E-01,     0.72285440148709E-01 
     0.20060000000000E-05,                   200000,                   200000,     0.99999174175005E+04,     0.99999174175005E+04,     0.94518072998838E+04,     0.72677248811429E+01,     0.75106038211532E+04,     0.92693711410773E+04,     0.92693711410773E+04,     0.44600472832177E-01,     0.72631400947079E-01 
     0.20080000000000E-05,                   200000,                   200000,     0.99999607459486E+04,     0.99999607459486E+04,     0.94513304505557E+04,     0.72676895244301E+01,     0.75106038211532E+04,     0.92690987134242E+04,     0.92690987134242E+04,     0.44608474966802E-01,     0.72092114794941E-01 
     0.20100000000000E-05,                   200000,                   200000,     0.99999738795639E+04,     0.99999738795639E+04,     0.94525683923845E+04,     0.72677813064345E+01,     0.75106038211532E+04,     0.92698366803553E+04,     0.92698366803553E+04,     0.44589301536759E-01,     0.72111164761626E-01 
     0.20120000000000E-05,                   200000,                   200000,     0.99999277980596E+04,     0.99999277980596E+04,     0.94530122479690E+04,     0.72678142086522E+01,     0.75106038211532E+04,     0.92700888546739E+04,     0.92700888546739E+04,     0.44567053294813E-01,     0.75159418554170E-01 
     0.20140000000000E-05,                   200000,                   200000,     0.99999468594445E+04,     0.99999468594445E+04,     0.94537943699548E+04,     0.72678721787686E+01,     0.75106038211532E+04,     0.92705577339370E+04,     0.92705577339370E+04,     0.44639248228237E-01,     0.71136416493942E-01 
     0.20160000000000E-05,                   200000,                   200000,     0.99998542148772E+04,     0.99998542148772E+04,     0.94548358678621E+04,     0.72679493593511E+01,     0.75106038211532E+04,     0.92711532501428E+04,     0.92711532501428E+04,     0.44589116573834E-01,     0.72961111908896E-01 
     0.20180000000000E-05,                   200000,                   200000,     0.99999988746393E+04,     0.99999988746393E+04,     0.94558343312517E+04,     0.72680233355959E+01,     0.75106038211532E+04,     0.92717812586200E+04,     0.92717812586200E+04,     0.44576630746322E-01,     0.72826293139019E-01 
     0.20200000000000E-05,                   200000,                   200000,     0.99999543539507E+04,     0.99999543539507E+04,     0.94554397408025E+04,     0.72679941021367E+01,     0.75106038211532E+04,     0.92715361636512E+04,     0.92715361636512E+04,     0.44589130879954E-01,     0.74376745198417E-01 
     0.20220000000000E-05,                   200000,                   200000,     0.99999297004557E+04,     0.99999297004557E+04,     0.94575794195925E+04,     0.72681525935217E+01,     0.75106038211532E+04,     0.92728001435762E+04,     0.92728001435762E+04,     0.44556746984773E-01,     0.74316889597151E-01 
     0.20240000000000E-05,                   200000,                   200000,     0.99999609242663E+04,     0.99999609242663E+04,     0.94586113000766E+04,     0.72682290030185E+01,     0.75106038211532E+04,     0.92734202603007E+04,     0.92734202603007E+04,     0.44576001491231E-01,     0.71399085046038E-01 
     0.20260000000000E-05,                   200000,                   200000,     0.99999816830501E+04,     0.99999816830501E+04,     0.94582037974315E+04,     0.72681988298454E+01,     0.75106038211532E+04,     0.92731834593050E+04,     0.92731834593050E+04,     0.44579928560372E-01,     0.75472173319447E-01 
     0.20280000000000E-05,                   200000,                   200000,     0.99999813114183E+04,     0.99999813114183E+04,     0.94597692378290E+04,     0.72683147279412E+01,     0.75106038211532E+04,     0.92741125553023E+04,     0.92741125553023E+04,     0.44571814936319E-01,     0.73762489809225E-01 
     0.20300000000000E-05,                   200000,                   200000,     0.99999523523675E+04,     0.99999523523675E+04,     0.94610566932815E+04,     0.72684100178363E+01,     0.75106038211532E+04,     0.92748696679312E+04,     0.92748696679312E+04,     0.44583317781975E-01,     0.73806313940322E-01 
     0.20320000000000E-05,                   200000,                   200000,     0.99999338691410E+04,     0.99999338691410E+04,     0.94611342768964E+04,     0.72684157593286E+01,     0.75106038211532E+04,     0.92749111997224E+04,     0.92749111997224E+04,     0.44603590749285E-01,     0.72714614840793E-01 
     0.20340000000000E-05,                   200000,                   200000,     0.99999752265904E+04,     0.99999752265904E+04,     0.94614886398271E+04,     0.72684419824338E+01,     0.75106038211532E+04,     0.92751316533139E+04,     0.92751316533139E+04,     0.44593345218893E-01,     0.72519712478134E-01 
     0.20360000000000E-05,                   200000,                   200000,     0.99999459070501E+04,     0.99999459070501E+04,     0.94627552222502E+04,     0.72685356950824E+01,     0.75106038211532E+04,     0.92758762984098E+04,     0.92758762984098E+04,     0.44589298055319E-01,     0.74122605039740E-01 
