001-TIME,002-PCoupled,003-PCoupledMoAv
0.1297934880000007E-007,-.1333807738397051E-009,-.1192323741008254E-009
0.1302851300000007E-007,-.1325570894991233E-009,-.1192826560457246E-009
0.1307767720000007E-007,-.1317241018757766E-009,-.1193294283984691E-009
0.1312684140000007E-007,-.1308818694375179E-009,-.1193726959679038E-009
0.1317600560000007E-007,-.1300304512710148E-009,-.1194124637115721E-009
0.1322516980000007E-007,-.1291699071578166E-009,-.1194487367355358E-009
0.1327433400000007E-007,-.1283002974704607E-009,-.1194815202938133E-009
0.1332349820000007E-007,-.1274216832558496E-009,-.1195108197881382E-009
0.1337266240000007E-007,-.1265341261841432E-009,-.1195366407675352E-009
0.1342182660000007E-007,-.1256376885248017E-009,-.1195589889278183E-009
0.1347099080000007E-007,-.1247324332179655E-009,-.1195778701113589E-009
0.1352015500000007E-007,-.1238184237746936E-009,-.1195932903064984E-009
0.1356931920000007E-007,-.1228957243571649E-009,-.1196052556472616E-009
0.1361848340000007E-007,-.1219643997299288E-009,-.1196137724129030E-009
0.1366764760000007E-007,-.1210245152356399E-009,-.1196188470273733E-009
0.1371681180000007E-007,-.1200761368537162E-009,-.1196204860590089E-009
0.1376597600000007E-007,-.1191193311493531E-009,-.1196186962200459E-009
0.1381514020000007E-007,-.1181541652552685E-009,-.1196134843660787E-009
0.1386430440000007E-007,-.1171807069309866E-009,-.1196048574957414E-009
0.1391346860000007E-007,-.1161990244780939E-009,-.1195928227500960E-009
0.1396263280000007E-007,-.1152091868066996E-009,-.1195773874122672E-009
0.1401179700000007E-007,-.1142112633925352E-009,-.1195585589069348E-009
0.1406096120000007E-007,-.1132053242545126E-009,-.1195363447997585E-009
0.1411012540000008E-007,-.1121914400063569E-009,-.1195107527969940E-009
0.1415928960000008E-007,-.1111696818098531E-009,-.1194817907449553E-009
0.1420845380000008E-007,-.1101401213592184E-009,-.1194494666294337E-009
0.1425761800000008E-007,-.1091028309240101E-009,-.1194137885752771E-009
0.1430678220000008E-007,-.1080578833111811E-009,-.1193747648458472E-009
0.1435594640000008E-007,-.1070053518408367E-009,-.1193324038424054E-009
0.1440511060000008E-007,-.1059453103948663E-009,-.1192867141036766E-009
0.1445427480000008E-007,-.1048778333756788E-009,-.1192377043052821E-009
0.1450343900000008E-007,-.1038029956870387E-009,-.1191853832591185E-009
0.1455260320000008E-007,-.1027208727754696E-009,-.1191297599128900E-009
0.1460176740000008E-007,-.1016315405876620E-009,-.1190708433495054E-009
0.1465093160000008E-007,-.1005350755727355E-009,-.1190086427864961E-009
0.1470009580000008E-007,-.9943155468649959E-010,-.1189431675754593E-009
0.1474926000000008E-007,-.9832105537859689E-010,-.1188744272014697E-009
0.1479842420000008E-007,-.9720365558824408E-010,-.1188024312824889E-009
0.1484758840000008E-007,-.9607943373712070E-010,-.1187271895687626E-009
0.1489675260000008E-007,-.9494846872714943E-010,-.1186487119422226E-009
0.1494591680000008E-007,-.9381083993328719E-010,-.1185670084158774E-009
0.1499508100000008E-007,-.9266662719827541E-010,-.1184820891331967E-009
0.1504424520000008E-007,-.9151591082686201E-010,-.1183939643674898E-009
0.1509340940000008E-007,-.9035877158033904E-010,-.1183026445212775E-009
0.1514257360000007E-007,-.8919529067065944E-010,-.1182081401256586E-009
0.1519173780000007E-007,-.8802554975499477E-010,-.1181104618396695E-009
0.1524090200000007E-007,-.8684963092971582E-010,-.1180096204496374E-009
0.1529006620000007E-007,-.8566761672493717E-010,-.1179056268685290E-009
0.1533923040000007E-007,-.8447959009839533E-010,-.1177984921352914E-009
0.1538839460000007E-007,-.8328563442997678E-010,-.1176882274141882E-009
0.1543755880000007E-007,-.8208583351552363E-010,-.1175748439941287E-009
0.1548672300000007E-007,-.8088027156126855E-010,-.1174583532879927E-009
0.1553588720000006E-007,-.7966903317761938E-010,-.1173387668319472E-009
0.1558505140000006E-007,-.7845220337352805E-010,-.1172160962847598E-009
0.1563421560000006E-007,-.7722986755023055E-010,-.1170903534271040E-009
0.1568337980000006E-007,-.7600211149552232E-010,-.1169615501608608E-009
0.1573254400000006E-007,-.7476902137748577E-010,-.1168296985084128E-009
0.1578170820000006E-007,-.7353068373868732E-010,-.1166948106119339E-009
0.1583087240000006E-007,-.7228718548985593E-010,-.1165568987326728E-009
0.1588003660000006E-007,-.7103861390403948E-010,-.1164159752502312E-009
0.1592920080000005E-007,-.6978505661022708E-010,-.1162720526618362E-009
0.1597836500000005E-007,-.6852660158742745E-010,-.1161251435816072E-009
0.1602752920000005E-007,-.6726333715829137E-010,-.1159752607398179E-009
0.1607669340000005E-007,-.6599535198310650E-010,-.1158224169821522E-009
0.1612585760000005E-007,-.6472273505338115E-010,-.1156666252689547E-009
0.1617502180000005E-007,-.6344557568579067E-010,-.1155078986744770E-009
0.1622418600000005E-007,-.6216396351572581E-010,-.1153462503861172E-009
0.1627335020000004E-007,-.6087798849116712E-010,-.1151816937036551E-009
0.1632251440000004E-007,-.5958774086622507E-010,-.1150142420384821E-009
0.1637167860000004E-007,-.5829331119494052E-010,-.1148439089128259E-009
0.1642084280000004E-007,-.5699479032480264E-010,-.1146707079589695E-009
0.1647000700000004E-007,-.5569226939049444E-010,-.1144946529184666E-009
0.1651917120000004E-007,-.5438583980737549E-010,-.1143157576413502E-009
0.1656833540000004E-007,-.5307559326519208E-010,-.1141340360853379E-009
0.1661749960000004E-007,-.5176162172150840E-010,-.1139495023150307E-009
0.1666666380000003E-007,-.5044401739538920E-010,-.1137621705011085E-009
0.1671582800000003E-007,-.4912287276079925E-010,-.1135720549195194E-009
0.1676499220000003E-007,-.4779828054023174E-010,-.1133791699506652E-009
0.1681415640000003E-007,-.4647033369808247E-010,-.1131835300785816E-009
0.1686332060000003E-007,-.4513912543424107E-010,-.1129851498901141E-009
0.1691248480000003E-007,-.4380474917745078E-010,-.1127840440740890E-009
0.1696164900000003E-007,-.4246729857883166E-010,-.1125802274204796E-009
0.1701081320000003E-007,-.4112686750523466E-010,-.1123737148195684E-009
0.1705997740000002E-007,-.3978355003272934E-010,-.1121645212611049E-009
0.1710914160000002E-007,-.3843744043991940E-010,-.1119526618334579E-009
0.1715830580000002E-007,-.3708863320141304E-010,-.1117381517227643E-009
0.1720747000000002E-007,-.3573722298110800E-010,-.1115210062120739E-009
0.1725663420000002E-007,-.3438330462561799E-010,-.1113012406804886E-009
0.1730579840000002E-007,-.3302697315756537E-010,-.1110788706022984E-009
0.1735496260000002E-007,-.3166832376894769E-010,-.1108539115461133E-009
0.1740412680000002E-007,-.3030745181442430E-010,-.1106263791739899E-009
0.1745329100000001E-007,-.2894445280466470E-010,-.1103962892405552E-009
0.1750245520000001E-007,-.2757942239959796E-010,-.1101636575921255E-009
0.1755161940000001E-007,-.2621245640174150E-010,-.1099285001658219E-009
0.1760078360000001E-007,-.2484365074944643E-010,-.1096908329886812E-009
0.1764994780000001E-007,-.2347310151018436E-010,-.1094506721767634E-009
0.1769911200000001E-007,-.2210090487379195E-010,-.1092080339342551E-009
0.1774827620000001E-007,-.2072715714573151E-010,-.1089629345525695E-009
0.1779744040000001E-007,-.1935195473899808E-010,-.1087153904094381E-009
0.1784660460000000E-007,-.1797539417401445E-010,-.1084654179680182E-009
0.1789576880000000E-007,-.1659757205787907E-010,-.1082130337759574E-009
0.1794493300000000E-007,-.1521858509326742E-010,-.1079582544644980E-009
0.1799409720000000E-007,-.1383853006175531E-010,-.1077010967475506E-009
0.1804326140000000E-007,-.1245750382064414E-010,-.1074415774207743E-009
0.1809242560000000E-007,-.1107560329484830E-010,-.1071797133606495E-009
0.1814158980000000E-007,-.9692925470731364E-011,-.1069155215235494E-009
0.1819075399999999E-007,-.8309567389388624E-011,-.1066490189448085E-009
0.1823991819999999E-007,-.6925626139607884E-011,-.1063802227377864E-009
0.1828908239999999E-007,-.5541198851119922E-011,-.1061091500929297E-009
0.1833824659999999E-007,-.4156382687767816E-011,-.1058358182768301E-009
0.1838741079999999E-007,-.2771274840513575E-011,-.1055602446312785E-009
0.1843657499999999E-007,-.1385972521514311E-011,-.1052824465723191E-009
0.1848573919999999E-007,-.5729555783192020E-015,-.1050024415892958E-009
0.1853490339999999E-007,0.1384826625474317E-011,-.1047202472438986E-009
0.1858406759999998E-007,0.2770128989198804E-011,-.1044358811692079E-009
0.1863323179999998E-007,0.4155236910821819E-011,-.1041493610687329E-009
0.1868239599999998E-007,0.5540053177280324E-011,-.1038607047154539E-009
0.1873156019999998E-007,0.6924480598827787E-011,-.1035699299508495E-009
0.1878072439999998E-007,0.8308422011373632E-011,-.1032770546839327E-009
