001-TIME,002-PCoupled     ,003-PCoupledMoAv      
    5.37856347999991E-008,    4.31361641229263E-011,    1.07650683734788E-010 
    5.38347989999991E-008,    4.17972095307121E-011,    1.07590536297493E-010 
    5.38839631999991E-008,    4.04553214674331E-011,    1.07529274273386E-010 
    5.39331273999991E-008,    3.91105941113809E-011,    1.07466898122105E-010 
    5.39822915999991E-008,    3.77631218401189E-011,    1.07403408387583E-010 
    5.40314557999991E-008,    3.64129992238580E-011,    1.07338805697832E-010 
    5.40806199999991E-008,    3.50603210188191E-011,    1.07273090764733E-010 
    5.41297841999991E-008,    3.37051821605837E-011,    1.07206264383820E-010 
    5.41789483999991E-008,    3.23476777574299E-011,    1.07138327434053E-010 
    5.42281125999991E-008,    3.09879030836576E-011,    1.07069280877596E-010 
    5.42772767999991E-008,    2.96259535729023E-011,    1.06999125759580E-010 
    5.43264409999991E-008,    2.82619248114374E-011,    1.06927863207866E-010 
    5.43756051999991E-008,    2.68959125314647E-011,    1.06855494432808E-010 
    5.44247693999990E-008,    2.55280126043963E-011,    1.06782020726999E-010 
    5.44739335999990E-008,    2.41583210341256E-011,    1.06707443465026E-010 
    5.45230977999990E-008,    2.27869339502897E-011,    1.06631764103208E-010 
    5.45722619999990E-008,    2.14139476015233E-011,    1.06554984179342E-010 
    5.46214261999990E-008,    2.00394583487022E-011,    1.06477105312429E-010 
    5.46705903999990E-008,    1.86635626581813E-011,    1.06398129202413E-010 
    5.47197545999990E-008,    1.72863570950241E-011,    1.06318057629897E-010 
    5.47689187999990E-008,    1.59079383162259E-011,    1.06236892455870E-010 
    5.48180829999990E-008,    1.45284030639291E-011,    1.06154635621423E-010 
    5.48672471999990E-008,    1.31478481586342E-011,    1.06071289147454E-010 
    5.49164113999990E-008,    1.17663704924044E-011,    1.05986855134382E-010 
    5.49655755999990E-008,    1.03840670220652E-011,    1.05901335761847E-010 
    5.50147397999990E-008,    9.00103476240058E-012,    1.05814733288405E-010 
    5.50639039999990E-008,    7.61737077934276E-012,    1.05727050051225E-010 
    5.51130681999990E-008,    6.23317218316064E-012,    1.05638288465776E-010 
    5.51622323999990E-008,    4.84853612164386E-012,    1.05548451025515E-010 
    5.52113965999990E-008,    3.46355977328570E-012,    1.05457540301560E-010 
    5.52605607999990E-008,    2.07834034046111E-012,    1.05365558942373E-010 
    5.53097249999990E-008,    6.92975042605800E-013,    1.05272509673427E-010 
    5.53588891999990E-008,    6.92438890607212E-013,    1.05179639130486E-010 
    5.54080533999990E-008,    2.07780422609180E-012,    1.05088162644373E-010 
    5.54572175999990E-008,    3.46302373417171E-012,    1.04998076378069E-010 
    5.55063817999990E-008,    4.84800019540624E-012,    1.04909376422029E-010 
    5.55555459999990E-008,    6.23263640741225E-012,    1.04822058794514E-010 
    5.56047101999990E-008,    7.61683519168645E-012,    1.04736119441932E-010 
    5.56538743999990E-008,    9.00049940042602E-012,    1.04651554239184E-010 
    5.57030385999990E-008,    1.03835319233456E-011,    1.04568358990012E-010 
    5.57522027999990E-008,    1.17658356944946E-011,    1.04486529427351E-010 
    5.58013669999990E-008,    1.31473136990684E-011,    1.04406061213688E-010 
    5.58505311999990E-008,    1.45278689802178E-011,    1.04326949941419E-010 
    5.58996953999990E-008,    1.59074046458526E-011,    1.04249191133222E-010 
