001-TIME,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-nPartIn-Spec-001     ,007-nPartIn-Spec-002     ,008-nPartIn-Spec-003     ,009-nPartIn-Spec-004     ,010-nPartOut-Spec-001     ,011-nPartOut-Spec-002     ,012-nPartOut-Spec-003     ,013-nPartOut-Spec-004     ,014-Ekin-001     ,015-Ekin-002     ,016-Ekin-003     ,017-Ekin-004     ,018-TempTra-001     ,019-TempTra-002     ,020-TempTra-003     ,021-TempTra-004     ,022-EkinIn-001     ,023-EkinIn-002     ,024-EkinIn-003     ,025-EkinIn-004     ,026-EkinOut-001     ,027-EkinOut-002     ,028-EkinOut-003     ,029-EkinOut-004     ,030-E-Vib001     ,031-E-Vib002     ,032-E-Vib003     ,033-E-Vib004     ,034-E-Rot001     ,035-E-Rot002     ,036-E-Rot003     ,037-E-Rot004     ,038-E-Elec001     ,039-E-Elec002     ,040-E-Elec003     ,041-E-Elec004     ,042-E-TotalPart     ,043-TempVib001     ,044-TempVib002     ,045-TempVib003     ,046-XiVibMean001     ,047-XiVibMean002     ,048-XiVibMean003     ,049-TempRot001     ,050-TempRot002     ,051-TempRot003     ,052-TempElec001     ,053-TempElec002     ,054-TempElec003     ,055-XiElecMean001     ,056-XiElecMean002     ,057-XiElecMean003     ,058-TempTotal001     ,059-TempTotal002     ,060-TempTotal003     ,061-TempTotal004     ,062-Pmean     ,063-Pmax     ,064-MeanFreePath     ,065-CollRate001+001     ,066-CollRate001+002     ,067-CollRate001+003     ,068-CollRate002+002     ,069-CollRate002+003     ,070-CollRate003+003     ,071-TotalCollRate     ,072-Reaction001     ,073-Reaction002      
    0.00000000000000E+000,    9.98970000000000E+004,    9.98970000000000E+004,    9.98970000000000E+004,    2.99691000000000E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.24080204871170E-012,    7.24097682253513E-012,    7.24082557887219E-012,    2.17226044501190E-011,    3.49993304486048E+004,    3.49994028323386E+004,    3.49994441864227E+004,    3.49993924891220E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.36608872656172E-011,    0.00000000000000E+000,    0.00000000000000E+000,    1.36608872656172E-011,    3.53834917157362E-011,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.50408878450852E+004,    0.00000000000000E+000,    0.00000000000000E+000,    5.65325941302116E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.50264803041240E+004,    3.49994028323386E+004,    3.49994441864227E+004,    3.50084424409618E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000 
    5.00000000000000E-009,    9.98970000000000E+004,    9.98970000000000E+004,    9.98970000000000E+004,    2.99691000000000E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.24080204871170E-012,    7.24097682253513E-012,    7.24082557887219E-012,    2.17226044501190E-011,    3.49993304486048E+004,    3.49994028323386E+004,    3.49994441864227E+004,    3.49993924891220E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.36608872656172E-011,    0.00000000000000E+000,    0.00000000000000E+000,    1.36608872656172E-011,    3.53834917157362E-011,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.50408878450852E+004,    0.00000000000000E+000,    0.00000000000000E+000,    5.65325941302116E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.50264803041240E+004,    3.49994028323386E+004,    3.49994441864227E+004,    3.50084424409618E+004,    1.77198327893007E-002,    6.36220250168538E-002,    6.25120156773618E-005,    3.85829999999882E+015,    5.87038999999820E+016,    7.66889999999765E+015,    0.00000000000000E+000,    5.86062999999820E+016,    3.86079999999882E+015,    1.32698199999959E+017,    7.53324515678329E-015,    2.63206246616892E-040 
