001-TIME,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-nPartIn-Spec-001     ,007-nPartIn-Spec-002     ,008-nPartIn-Spec-003     ,009-nPartIn-Spec-004     ,010-nPartOut-Spec-001     ,011-nPartOut-Spec-002     ,012-nPartOut-Spec-003     ,013-nPartOut-Spec-004     ,014-Ekin-001     ,015-Ekin-002     ,016-Ekin-003     ,017-Ekin-004     ,018-TempTra-001     ,019-TempTra-002     ,020-TempTra-003     ,021-TempTra-004     ,022-EkinIn-001     ,023-EkinIn-002     ,024-EkinIn-003     ,025-EkinIn-004     ,026-EkinOut-001     ,027-EkinOut-002     ,028-EkinOut-003     ,029-EkinOut-004     ,030-E-Vib001     ,031-E-Vib002     ,032-E-Vib003     ,033-E-Vib004     ,034-E-Rot001     ,035-E-Rot002     ,036-E-Rot003     ,037-E-Rot004     ,038-E-Elec001     ,039-E-Elec002     ,040-E-Elec003     ,041-E-Elec004     ,042-E-TotalPart     ,043-TempVib001     ,044-TempVib002     ,045-TempVib003     ,046-XiVibMean001     ,047-XiVibMean002     ,048-XiVibMean003     ,049-TempRot001     ,050-TempRot002     ,051-TempRot003     ,052-TempElec001     ,053-TempElec002     ,054-TempElec003     ,055-XiElecMean001     ,056-XiElecMean002     ,057-XiElecMean003     ,058-TempTotal001     ,059-TempTotal002     ,060-TempTotal003     ,061-TempTotal004     ,062-Pmean     ,063-Pmax     ,064-MeanFreePath     ,065-CollRate001+001     ,066-CollRate001+002     ,067-CollRate001+003     ,068-CollRate002+002     ,069-CollRate002+003     ,070-CollRate003+003     ,071-TotalCollRate     ,072-Reaction001     ,073-Reaction002      
    0.00000000000000E+000,    9.98970000000000E+004,    9.98970000000000E+004,    9.98970000000000E+004,    2.99691000000000E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    5.17200148391712E-012,    5.17209365668830E-012,    5.17201829148496E-012,    1.55161134320901E-011,    2.49995217490034E+004,    2.49995734516704E+004,    2.49996029903020E+004,    2.49995660636586E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    5.36356432128028E-012,    0.00000000000000E+000,    0.00000000000000E+000,    5.36356432128028E-012,    2.08796777533704E-011,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.50085621758430E+004,    0.00000000000000E+000,    0.00000000000000E+000,    3.11000194529706E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.50041233424741E+004,    2.49995734516704E+004,    2.49996029903020E+004,    2.50010999281488E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000 
    5.00000000000000E-009,    9.98970000000000E+004,    9.98970000000000E+004,    9.98970000000000E+004,    2.99691000000000E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    5.17200148391712E-012,    5.17209365668830E-012,    5.17201829148496E-012,    1.55161134320901E-011,    2.49995217490034E+004,    2.49995734516704E+004,    2.49996029903020E+004,    2.49995660636586E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    5.36356432128028E-012,    0.00000000000000E+000,    0.00000000000000E+000,    5.36356432128028E-012,    2.08796777533704E-011,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.50085621758430E+004,    0.00000000000000E+000,    0.00000000000000E+000,    3.11000194529706E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.50041233424741E+004,    2.49995734516704E+004,    2.49996029903020E+004,    2.50010999281488E+004,    1.62432801167540E-002,    5.88102616679692E-002,    5.76596791309545E-005,    3.54159999999891E+015,    5.36991999999835E+016,    7.11399999999782E+015,    0.00000000000000E+000,    5.36814999999835E+016,    3.52119999999892E+015,    1.21557499999963E+017,    2.59281952337673E-015,    4.19368167784115E-040 
