001-TIME,002-PCoupled,003-PCoupledMoAv
5.13274247999991E-008,1.04877683174995E-010,1.09201417408698E-010
5.17699025999991E-008,9.49483050562216E-011,1.09117637358304E-010
5.22123803999991E-008,8.44794119134527E-011,1.08948551219605E-010
5.26548581999991E-008,7.35304900653938E-011,1.08692051158523E-010
5.30973359999991E-008,6.21637534486716E-011,1.08346608216490E-010
5.35398137999991E-008,5.04437901059573E-011,1.07911269331841E-010
5.39822915999991E-008,3.84371951839502E-011,1.07385651545882E-010
5.44247693999990E-008,2.62121925266001E-011,1.06769933453263E-010
5.48672471999990E-008,1.38382470137499E-011,1.06064843969620E-010
5.53097249999990E-008,1.38566984796756E-012,1.05271648502251E-010
5.57522027999990E-008,1.10747809675954E-011,1.04480185834983E-010
5.61946805999990E-008,2.34723026901542E-011,1.03799071186880E-010
5.66371583999990E-008,3.57364501524604E-011,1.03224920332361E-010
5.70796361999990E-008,4.77975360461572E-011,1.02753910833389E-010
5.75221139999990E-008,5.95870268988303E-011,1.02381806424422E-010
5.79645917999990E-008,7.10379324947355E-011,1.02103983278767E-010
5.84070695999989E-008,8.20851865264364E-011,1.01915457997405E-010
5.88495473999989E-008,9.26660163144158E-011,1.01810917154394E-010
5.92920251999989E-008,1.02720299493840E-010,1.01784748226984E-010
5.97345029999989E-008,1.12190905641710E-010,1.01831071733416E-010
6.01769807999990E-008,1.21024020903215E-010,1.01943774397254E-010
6.06194585999990E-008,1.29169453772674E-010,1.02116543153828E-010
6.10619363999991E-008,1.36580920291598E-010,1.02342899812151E-010
6.15044141999991E-008,1.43216307043276E-010,1.02616236184328E-010
6.19468919999992E-008,1.49037910449529E-010,1.02929849494189E-010
6.23893697999992E-008,1.54012651009891E-010,1.03276977877453E-010
6.28318475999993E-008,1.58112261265862E-010,1.03650835787328E-010
6.32743253999993E-008,1.61313446422193E-010,1.04044649121946E-010
6.37168031999994E-008,1.63598016712510E-010,1.04451689893440E-010
6.41592809999994E-008,1.64952990757165E-010,1.04865310262756E-010
6.46017587999995E-008,1.65370669325994E-010,1.05278975769462E-010
6.50442365999995E-008,1.64848679086868E-010,1.05686297591771E-010
6.54867143999995E-008,1.63389986091430E-010,1.06081063678782E-010
6.59291921999996E-008,1.61002878921410E-010,1.06457268604396E-010
6.63716699999996E-008,1.57700921591262E-010,1.06809142000628E-010
6.68141477999997E-008,1.53502876474753E-010,1.07131175436825E-010
6.72566255999997E-008,1.48432597693456E-010,1.07418147620811E-010
6.76991033999998E-008,1.42518895572912E-010,1.07665147807923E-010
6.81415811999998E-008,1.35795372936674E-010,1.07867597314427E-010
6.85840589999999E-008,1.28300234168426E-010,1.08021269042712E-010
6.90265367999999E-008,1.20076068127126E-010,1.08122304936947E-010
6.94690146000000E-008,1.11169606148700E-010,1.08167231299500E-010
6.99114924000000E-008,1.01631456509357E-010,1.08152971910252E-010
7.03539702000001E-008,9.15158168593728E-011,1.08076858903011E-010
7.07964480000001E-008,8.08801662613298E-011,1.07936641365351E-010
7.12389258000002E-008,6.97849385827328E-011,1.07730491640465E-010
7.16814036000002E-008,5.82931790988371E-011,1.07457009321798E-010
7.21238814000003E-008,4.64701862569405E-011,1.07115222943410E-010
7.25663592000003E-008,3.43831406377070E-011,1.06704589381034E-010
7.30088370000004E-008,2.21007232218394E-011,1.06224990990597E-010
7.34513148000004E-008,9.69272513117969E-012,1.05676730522625E-010
7.37463000000000E-008,1.38575920423193E-012,1.05273414736423E-010
