001-TIME,002-PCoupled,003-PCoupledMoAv
1.57094000000000E-008,4.41390954067805E-010,2.20695918720799E-010
1.57552000000000E-008,4.42681570892565E-010,2.21341225682123E-010
1.58010000000000E-008,4.43972187717324E-010,2.21986532651374E-010
1.58468000000000E-008,4.45262804542084E-010,2.22631839628482E-010
1.58926000000000E-008,4.46553421366844E-010,2.23277146613380E-010
1.59384000000000E-008,4.47844038191603E-010,2.23922453606000E-010
1.59842000000000E-008,4.49134655016363E-010,2.24567760606277E-010
1.60300000000000E-008,4.50425271841123E-010,2.25213067614143E-010
1.60758000000000E-008,4.51715888665883E-010,2.25858374629536E-010
1.61216000000000E-008,4.53006505490642E-010,2.26503681652389E-010
1.61674000000000E-008,4.54297122315402E-010,2.27148988682641E-010
1.62132000000000E-008,4.55587739140162E-010,2.27794295720228E-010
1.62590000000000E-008,4.56878355964921E-010,2.28439602765088E-010
1.63048000000000E-008,4.58168972789681E-010,2.29084909817160E-010
1.63506000000000E-008,4.59459589614441E-010,2.29730216876384E-010
1.63964000000001E-008,4.60750206439201E-010,2.30375523942699E-010
1.64422000000001E-008,4.62040823263960E-010,2.31020831016046E-010
1.64880000000001E-008,4.63331440088720E-010,2.31666138096367E-010
1.65338000000001E-008,4.64622056913480E-010,2.32311445183604E-010
1.65796000000001E-008,4.65912673738239E-010,2.32956752277698E-010
1.66254000000001E-008,4.67203290562999E-010,2.33602059378595E-010
1.66712000000001E-008,4.68493907387759E-010,2.34247366486237E-010
1.67170000000001E-008,4.69784524212518E-010,2.34892673600570E-010
1.67628000000001E-008,4.71075141037278E-010,2.35537980721537E-010
1.68086000000001E-008,4.72365757862038E-010,2.36183287849086E-010
1.68544000000001E-008,4.73656374686798E-010,2.36828594983162E-010
1.69002000000001E-008,4.74946991511557E-010,2.37473902123713E-010
1.69460000000001E-008,4.76237608336317E-010,2.38119209270686E-010
1.69918000000001E-008,4.77528225161077E-010,2.38764516424028E-010
1.70376000000001E-008,4.78818841985836E-010,2.39409823583689E-010
1.70834000000001E-008,4.80109458810596E-010,2.40055130749618E-010
1.71292000000001E-008,4.81400075635356E-010,2.40700437921764E-010
1.71750000000001E-008,4.82690692460116E-010,2.41345745100078E-010
1.72208000000001E-008,4.83981309284875E-010,2.41991052284510E-010
1.72666000000001E-008,4.85271926109635E-010,2.42636359475013E-010
1.73124000000001E-008,4.86562542934395E-010,2.43281666671537E-010
1.73582000000001E-008,4.87853159759154E-010,2.43926973874035E-010
1.74040000000001E-008,4.89143776583914E-010,2.44572281082460E-010
1.74498000000001E-008,4.90434393408674E-010,2.45217588296765E-010
1.74956000000001E-008,4.91725010233433E-010,2.45862895516904E-010
1.75414000000001E-008,4.93015627058193E-010,2.46508202742831E-010
1.75872000000001E-008,4.94306243882953E-010,2.47153509974502E-010
1.76330000000001E-008,4.95596860707713E-010,2.47798817211871E-010
1.76788000000001E-008,4.96887477532472E-010,2.48444124454894E-010
1.77246000000001E-008,4.98178094357232E-010,2.49089431703527E-010
1.77704000000001E-008,4.99468711181992E-010,2.49734738957726E-010
1.78162000000001E-008,5.00759328006752E-010,2.50380046217450E-010
1.78620000000001E-008,5.02049944831511E-010,2.51025353482655E-010
1.79078000000001E-008,5.03340561656271E-010,2.51670660753300E-010
1.79536000000001E-008,5.04631178481031E-010,2.52315968029342E-010
1.79994000000001E-008,5.05921795305790E-010,2.52961275310741E-010
1.80452000000001E-008,5.07212412130550E-010,2.53606582597455E-010
1.80910000000001E-008,5.08503028955310E-010,2.54251889889445E-010
1.81368000000001E-008,5.09793645780069E-010,2.54897197186670E-010
1.81826000000001E-008,5.11084262604829E-010,2.55542504489092E-010
1.82284000000001E-008,5.12374879429589E-010,2.56187811796669E-010
1.82742000000001E-008,5.13665496254349E-010,2.56833119109365E-010
1.83200000000001E-008,5.14956113079108E-010,2.57478426427140E-010
1.83658000000001E-008,5.16246729903868E-010,2.58123733749957E-010
1.84116000000001E-008,5.17537346728628E-010,2.58769041077777E-010
1.84574000000001E-008,5.18827963553387E-010,2.59414348410565E-010
1.85032000000001E-008,5.20118580378147E-010,2.60059655748282E-010
1.85490000000001E-008,5.21409197202907E-010,2.60704963090892E-010
1.85948000000001E-008,5.22699814027667E-010,2.61350270438359E-010
1.86406000000001E-008,5.23990430852426E-010,2.61995577790648E-010
1.86864000000001E-008,5.25281047677186E-010,2.62640885147722E-010
1.87322000000001E-008,5.26571664501946E-010,2.63286192509547E-010
1.87780000000001E-008,5.27862281326705E-010,2.63931499876088E-010
1.88238000000001E-008,5.29152898151465E-010,2.64576807247311E-010
1.88696000000001E-008,5.30443514976225E-010,2.65222114623181E-010
1.89154000000001E-008,5.31734131800984E-010,2.65867422003665E-010
1.89612000000001E-008,5.33024748625744E-010,2.66512729388729E-010
1.90070000000001E-008,5.34315365450504E-010,2.67158036778341E-010
1.90528000000001E-008,5.35605982275264E-010,2.67803344172466E-010
1.90986000000001E-008,5.36896599100023E-010,2.68448651571074E-010
1.91444000000001E-008,5.38187215924783E-010,2.69093958974131E-010
1.91902000000002E-008,5.39477832749543E-010,2.69739266381606E-010
1.92360000000002E-008,5.40768449574302E-010,2.70384573793467E-010
1.92818000000002E-008,5.42059066399062E-010,2.71029881209684E-010
