001-TIME,002-TempTra-001,003-TempVib001,004-XiVibMean001,005-TempRot001,006-TempTotal001
4.10000000000000E-008,6.56983455059608E+003,5.59766156945449E+003,1.36274015987303E+001,7.39591059189040E+003,6.02111375027042E+003
4.20000000000000E-008,6.55514077742875E+003,5.60330153341390E+003,1.36313097644185E+001,7.37785127370968E+003,6.01994041543880E+003
4.30000000000000E-008,6.53145562048619E+003,5.60988149136654E+003,1.36358605804598E+001,7.36306125391690E+003,6.01853491616195E+003
4.40000000000000E-008,6.51453652563058E+003,5.61652411558540E+003,1.36404452501549E+001,7.34115281382138E+003,6.01712212772983E+003
4.50000000000000E-008,6.50107599766050E+003,5.62235207834346E+003,1.36444598215387E+001,7.32067034505029E+003,6.01590459280838E+003
4.60000000000000E-008,6.49628647994352E+003,5.62705204830964E+003,1.36476920640235E+001,7.29813252289974E+003,6.01493194248950E+003
4.70000000000000E-008,6.48218837421712E+003,5.63319334239877E+003,1.36519083941029E+001,7.27614062966824E+003,6.01360560604980E+003
4.80000000000000E-008,6.47173886739526E+003,5.63833197622845E+003,1.36554301486845E+001,7.25669344646165E+003,6.01254434545978E+003
4.90000000000000E-008,6.46773728524705E+003,5.64321994499328E+003,1.36587748852314E+001,7.23225358233097E+003,6.01153653516970E+003
5.00000000000000E-008,6.45258724565839E+003,5.64773191616080E+003,1.36618578226794E+001,7.22089049162004E+003,6.01056851986371E+003
5.10000000000000E-008,6.43410980488257E+003,5.65318388132157E+003,1.36655772732029E+001,7.20759335729662E+003,6.00944121876341E+003
5.20000000000000E-008,6.41907127589378E+003,5.65857318021611E+003,1.36692477848746E+001,7.19132898757030E+003,6.00834566690907E+003
5.30000000000000E-008,6.41272131700458E+003,5.66346114898093E+003,1.36725715472421E+001,7.16888859230982E+003,6.00729331234678E+003
5.40000000000000E-008,6.40976462142230E+003,5.66778512134981E+003,1.36755076004502E+001,7.14672262872034E+003,6.00641684346999E+003
5.50000000000000E-008,6.40462492154394E+003,5.67248509131599E+003,1.36786945020834E+001,7.12454425790580E+003,6.00546434406874E+003
5.60000000000001E-008,6.39779565668032E+003,5.67655839862001E+003,1.36814527325849E+001,7.10747477435850E+003,6.00460638314236E+003
5.70000000000001E-008,6.37916283956458E+003,5.68157169991726E+003,1.36848427064851E+001,7.09690015117903E+003,6.00358386263772E+003
5.80000000000001E-008,6.36302455911583E+003,5.68696099881181E+003,1.36884810693506E+001,7.08151326474162E+003,6.00246768806940E+003
5.90000000000001E-008,6.35252916735630E+003,5.69059564225232E+003,1.36909314285039E+001,7.07068359794747E+003,6.00170659526338E+003
6.00000000000001E-008,6.34693129615245E+003,5.69466894955633E+003,1.36936742529369E+001,7.05239438571654E+003,6.00085677773013E+003
6.10000000000001E-008,6.33904068983003E+003,5.69886758939278E+003,1.36964978637897E+001,7.03581417614666E+003,6.00000534000162E+003
6.20000000000001E-008,6.33584478319907E+003,5.70218890150221E+003,1.36987288762236E+001,7.01972228490214E+003,5.99934349620074E+003
6.30000000000000E-008,6.32882183463953E+003,5.70613687627380E+003,1.37013778633218E+001,7.00354893720612E+003,5.99851698785057E+003
6.40000000000000E-008,6.31862531119685E+003,5.71014751731160E+003,1.37040655990453E+001,6.99031130954470E+003,5.99769856762020E+003
6.50000000000000E-008,6.31513711754419E+003,5.71346882942103E+003,1.37062888677944E+001,6.97430175100064E+003,5.99700794054407E+003
6.60000000000000E-008,6.31213328007282E+003,5.71685280779668E+003,1.37085517478027E+001,6.95779070520006E+003,5.99635863752629E+003
6.70000000000000E-008,6.31293796938056E+003,5.71979812230881E+003,1.37105193741571E+001,6.93986860891999E+003,5.99577415813975E+003
6.80000000000000E-008,6.30429759280925E+003,5.72330743321689E+003,1.37128614537533E+001,6.92775244399138E+003,5.99502371974721E+003
6.90000000000000E-008,6.29248530086274E+003,5.72650341279389E+003,1.37149922214738E+001,6.92089634615921E+003,5.99437693792520E+003
7.00000000000000E-008,6.29620712789303E+003,5.72976205863710E+003,1.37171626152568E+001,6.89824844674515E+003,5.99373484588107E+003
7.10000000000000E-008,6.28458723224056E+003,5.73339670207761E+003,1.37195808775537E+001,6.88872690203040E+003,5.99301490705552E+003
7.20000000000000E-008,6.27585810837848E+003,5.73815933831000E+003,1.37227455534307E+001,6.86936881163244E+003,5.99201470122634E+003
7.30000000000000E-008,6.26647569176996E+003,5.74185664801673E+003,1.37251991548512E+001,6.85728069643751E+003,5.99129034132937E+003
7.40000000000000E-008,6.25937659708773E+003,5.74542862519102E+003,1.37275669429939E+001,6.84364338742979E+003,5.99059257350671E+003
7.50000000000000E-008,6.25787875180876E+003,5.74849927223559E+003,1.37296003391302E+001,6.82688620338421E+003,5.98992835089352E+003
7.60000000000000E-008,6.25264306091718E+003,5.75144458674772E+003,1.37315489431623E+001,6.81498005047396E+003,5.98934794786797E+003
7.70000000000000E-008,6.24264846230994E+003,5.75426456872743E+003,1.37334129818312E+001,6.80860318598186E+003,5.98879913893949E+003
7.80000000000000E-008,6.23609172315824E+003,5.75733521577199E+003,1.37354408839456E+001,6.79723255751579E+003,5.98818699021076E+003
7.90000000000000E-008,6.22902757735945E+003,5.76053119534899E+003,1.37375495353193E+001,6.78533089729373E+003,5.98750406469375E+003
8.00000000000000E-008,6.22580525873464E+003,5.76404050625707E+003,1.37398625447685E+001,6.76820678392220E+003,5.98682792843158E+003
8.10000000000000E-008,6.22734466978249E+003,5.76629649184083E+003,1.37413481698436E+001,6.75336155166301E+003,5.98635946200454E+003
8.20000000000000E-008,6.22244698151139E+003,5.76874047622325E+003,1.37429564418880E+001,6.74418630407964E+003,5.98590435499963E+003
8.30000000000000E-008,6.21961783875715E+003,5.77193645580024E+003,1.37450577563739E+001,6.72850202540565E+003,5.98529318079271E+003
8.40000000000000E-008,6.21847155509915E+003,5.77412977511779E+003,1.37464986490678E+001,6.71673925050152E+003,5.98484327121861E+003
8.50000000000000E-008,6.21963581484160E+003,5.77594709683805E+003,1.37476918011547E+001,6.70470197413368E+003,5.98444390888860E+003
8.59999999999999E-008,6.21286626707234E+003,5.77832841495424E+003,1.37492542408026E+001,6.69761986055345E+003,5.98398113700796E+003
8.69999999999999E-008,6.20909245572615E+003,5.78127372946638E+003,1.37511851629083E+001,6.68443805270832E+003,5.98343623847894E+003
8.79999999999999E-008,6.20205848974242E+003,5.78396837891365E+003,1.37529502331063E+001,6.67537581534187E+003,5.98284969008036E+003
8.89999999999999E-008,6.19740228235706E+003,5.78660036209471E+003,1.37546728564723E+001,6.66470896938270E+003,5.98233792812502E+003
8.99999999999999E-008,6.19650313466488E+003,5.78841768381496E+003,1.37558614810632E+001,6.65500865881498E+003,5.98198197263200E+003
9.09999999999999E-008,6.19002890254920E+003,5.79079900193116E+003,1.37574179937447E+001,6.64755242372673E+003,5.98150964886052E+003
9.19999999999999E-008,6.18815896552468E+003,5.79274165618384E+003,1.37586869448975E+001,6.63792371429670E+003,5.98110427930452E+003
9.29999999999999E-008,6.18668952576254E+003,5.79487230923518E+003,1.37600778353696E+001,6.62721466959884E+003,5.98072576392651E+003
9.39999999999999E-008,6.17870954810011E+003,5.79750429241623E+003,1.37617947498312E+001,6.61962380630503E+003,5.98017870809646E+003
9.49999999999999E-008,6.17436151333184E+003,5.80032427439594E+003,1.37636327765672E+001,6.60746062505058E+003,5.97961928603838E+003
9.59999999999999E-008,6.17631088969832E+003,5.80151493345404E+003,1.37644083592702E+001,6.59865598203040E+003,5.97940090659084E+003
9.69999999999999E-008,6.17225368338790E+003,5.80389625157023E+003,1.37659586828986E+001,6.58867993427708E+003,5.97891550558530E+003
9.79999999999999E-008,6.16678844771148E+003,5.80652823475129E+003,1.37676708938972E+001,6.57882787179636E+003,5.97840885580436E+003
9.89999999999999E-008,6.17005722705648E+003,5.80878422033505E+003,1.37691374142466E+001,6.56232327646108E+003,5.97795883420223E+003
9.99999999999999E-008,6.16682740204933E+003,5.81116553845125E+003,1.37706843185064E+001,6.55182100470162E+003,5.97752052832212E+003
1.01000000000000E-007,6.15865763832785E+003,5.81404818669717E+003,1.37725553914914E+001,6.54316429920901E+003,5.97695968845549E+003
1.02000000000000E-007,6.15846663735663E+003,5.81536417828770E+003,1.37734090330257E+001,6.53540052721441E+003,5.97666243589517E+003
1.03000000000000E-007,6.14936654577638E+003,5.81824682653362E+003,1.37752777242149E+001,6.52790351004499E+003,5.97613736298050E+003
1.04000000000000E-007,6.15272545904070E+003,5.81931215305928E+003,1.37759679141865E+001,6.51819820103545E+003,5.97591121689834E+003
1.05000000000000E-007,6.15334669731011E+003,5.82069081091603E+003,1.37768607703739E+001,6.50962318098923E+003,5.97565801248489E+003
1.06000000000000E-007,6.14990295177055E+003,5.82275879770115E+003,1.37781993552848E+001,6.50079011953664E+003,5.97522598511014E+003
1.07000000000000E-007,6.14583891884857E+003,5.82470145195383E+003,1.37794560499625E+001,6.49367482487868E+003,5.97487406094549E+003
1.08000000000000E-007,6.14839374864113E+003,5.82626810860922E+003,1.37804689748367E+001,6.48188694594093E+003,5.97455748616758E+003
1.09000000000000E-007,6.14496083612411E+003,5.82802276406326E+003,1.37816028802548E+001,6.47508960339686E+003,5.97421995302160E+003
1.10000000000000E-007,6.14062237250459E+003,5.83034141591324E+003,1.37831003315819E+001,6.46576815374192E+003,5.97375286486247E+003
1.11000000000000E-007,6.14137295788570E+003,5.83184540630242E+003,1.37840710895506E+001,6.45617782354360E+003,5.97345326313797E+003
1.12000000000000E-007,6.13484443426115E+003,5.83441472321726E+003,1.37857284460271E+001,6.44746667119355E+003,5.97292086841864E+003
1.13000000000000E-007,6.12475795914627E+003,5.83698404013210E+003,1.37873845148418E+001,6.44273185749297E+003,5.97245243450805E+003
1.14000000000000E-007,6.12495508948149E+003,5.83861336305371E+003,1.37884340383013E+001,6.43301449902781E+003,5.97213724786902E+003
1.15000000000000E-007,6.11395548455602E+003,5.84074401610504E+003,1.37898057122519E+001,6.43150666560644E+003,5.97171661844102E+003
1.16000000000000E-007,6.11001726530957E+003,5.84224800649422E+003,1.37907734210036E+001,6.42688026777001E+003,5.97145996329220E+003
1.17000000000000E-007,6.10296754798794E+003,5.84431599327933E+003,1.37921033026867E+001,6.42150720466825E+003,5.97100936487022E+003
1.18000000000000E-007,6.10396264251115E+003,5.84581998366851E+003,1.37930699676873E+001,6.41194414183629E+003,5.97075262196404E+003
1.19000000000000E-007,6.09979187916052E+003,5.84719864152525E+003,1.37939556916360E+001,6.40796451829883E+003,5.97047250255837E+003
1.20000000000000E-007,6.10324514455614E+003,5.84813863551849E+003,1.37945593829591E+001,6.39883547895998E+003,5.97026360989496E+003
1.21000000000000E-007,6.08970770614164E+003,5.85039462110225E+003,1.37960075433788E+001,6.39937365890669E+003,5.96985690981624E+003
1.22000000000000E-007,6.09697847697086E+003,5.85114661629684E+003,1.37964900444300E+001,6.38770142199327E+003,5.96971106857315E+003
1.23000000000000E-007,6.09710945174353E+003,5.85283860548466E+003,1.37975752715541E+001,6.37755422915314E+003,5.96936597705106E+003
1.24000000000000E-007,6.09601210768816E+003,5.85453059467249E+003,1.37986599448393E+001,6.36883381340584E+003,5.96905118351861E+003
1.25000000000000E-007,6.09342774025749E+003,5.85672391399003E+003,1.38000651791846E+001,6.35884030507105E+003,5.96866600266434E+003
1.26000000000000E-007,6.09121925383589E+003,5.85772657424948E+003,1.38007072625432E+001,6.35492767277183E+003,5.96843379825218E+003
1.27000000000000E-007,6.08870758062732E+003,5.85910523210623E+003,1.38015898103064E+001,6.34950388970893E+003,5.96818753504572E+003
1.28000000000000E-007,6.08453781567583E+003,5.86042122369676E+003,1.38024319002017E+001,6.34600732621903E+003,5.96793872933617E+003
1.29000000000000E-007,6.07829138624414E+003,5.86198788035215E+003,1.38034339528232E+001,6.34289360330062E+003,5.96760732451038E+003
1.30000000000000E-007,6.07585139174912E+003,5.86330387194268E+003,1.38042753115601E+001,6.33780042291772E+003,5.96737898602379E+003
1.31000000000000E-007,6.07281329943478E+003,5.86443186473456E+003,1.38049962107637E+001,6.33427956311024E+003,5.96716793080469E+003
1.32000000000000E-007,6.07340224186484E+003,5.86549719126023E+003,1.38056768351577E+001,6.32731865303132E+003,5.96694182018402E+003
1.33000000000000E-007,6.06341920908565E+003,5.86731451298048E+003,1.38068373964749E+001,6.32655772049821E+003,5.96657537282975E+003
1.34000000000000E-007,6.06655362473217E+003,5.86837983950615E+003,1.38075174303500E+001,6.31714949273541E+003,5.96636437099478E+003
1.35000000000000E-007,6.06011083121211E+003,5.87019716122640E+003,1.38086769849583E+001,6.31298619499243E+003,5.96601921500094E+003
1.36000000000000E-007,6.06259579467469E+003,5.87088649015477E+003,1.38091166501387E+001,6.30657249706074E+003,5.96590263688762E+003
1.37000000000000E-007,6.06569662106485E+003,5.87138782028450E+003,1.38094363493558E+001,6.30066277362895E+003,5.96582519999496E+003
1.38000000000000E-007,6.07147329104050E+003,5.87245314681016E+003,1.38101155500943E+001,6.28840766137974E+003,5.96558354636460E+003
1.39000000000000E-007,6.06909910529523E+003,5.87408246973177E+003,1.38111539067427E+001,6.28154294458274E+003,5.96531548623103E+003
1.40000000000000E-007,6.06321268169104E+003,5.87521046252365E+003,1.38118724710015E+001,6.28076014346493E+003,5.96508867584914E+003
1.41000000000000E-007,6.05427032273396E+003,5.87690245171148E+003,1.38129498604766E+001,6.27959834012811E+003,5.96473345570492E+003
1.42000000000000E-007,6.04316726495493E+003,5.87909577102902E+003,1.38143456610193E+001,6.27786286301270E+003,5.96431260264262E+003
1.43000000000000E-007,6.04597104180401E+003,5.87972243369118E+003,1.38147442921863E+001,6.27164167221331E+003,5.96423038974718E+003
1.44000000000000E-007,6.04480140022130E+003,5.88059976141820E+003,1.38153022497115E+001,6.26774740946119E+003,5.96407302060416E+003
1.45000000000000E-007,6.04486604184940E+003,5.88135175661279E+003,1.38157803819572E+001,6.26319500979138E+003,5.96391588397541E+003
1.46000000000000E-007,6.04445314572835E+003,5.88229175060602E+003,1.38163778953672E+001,6.25822208177884E+003,5.96375341768812E+003
1.47000000000000E-007,6.04954571006589E+003,5.88241708313845E+003,1.38164575510735E+001,6.25220545289761E+003,5.96370058125654E+003
1.48000000000000E-007,6.04963330940267E+003,5.88335707713169E+003,1.38170548732856E+001,6.24653461183167E+003,5.96350830601354E+003
1.49000000000000E-007,6.04882781398534E+003,5.88454773618979E+003,1.38178112393539E+001,6.24032361910301E+003,5.96327327572001E+003
1.50000000000000E-007,6.04711720112284E+003,5.88492373378708E+003,1.38180500356099E+001,6.23992968626307E+003,5.96321590968972E+003
1.51000000000000E-007,6.04200554174122E+003,5.88617705911139E+003,1.38188458284308E+001,6.23781930080924E+003,5.96299344822721E+003
1.52000000000000E-007,6.04380193907681E+003,5.88649039044247E+003,1.38190447298469E+001,6.23396169677399E+003,5.96289914704702E+003
1.53000000000000E-007,6.03641931859688E+003,5.88699172057220E+003,1.38193629331960E+001,6.23841855106330E+003,5.96280461580056E+003
1.54000000000000E-007,6.03003742632529E+003,5.88874637602624E+003,1.38204762678691E+001,6.23476625619665E+003,5.96250508755520E+003
1.55000000000000E-007,6.02771280953351E+003,5.88962370375326E+003,1.38210327153627E+001,6.23178443801976E+003,5.96231161768943E+003
1.56000000000000E-007,6.01670695050445E+003,5.89119036040865E+003,1.38220260072923E+001,6.23370899624330E+003,5.96202598928305E+003
1.57000000000000E-007,6.01219334241801E+003,5.89194235560323E+003,1.38225026215963E+001,6.23345067372299E+003,5.96182646364186E+003
1.58000000000000E-007,6.01886193721435E+003,5.89194235560323E+003,1.38225026215963E+001,6.22726083875517E+003,5.96189892066270E+003
1.59000000000000E-007,6.01665905111697E+003,5.89250635199918E+003,1.38228600117680E+001,6.22602461746746E+003,5.96177046892999E+003
1.60000000000000E-007,6.01251923244266E+003,5.89369701105727E+003,1.38236143036011E+001,6.22336932809450E+003,5.96156978111129E+003
1.61000000000000E-007,6.01685317452195E+003,5.89419834118700E+003,1.38239318195834E+001,6.21581381292884E+003,5.96143076144350E+003
1.62000000000000E-007,6.01960341425288E+003,5.89457433878429E+003,1.38241699252434E+001,6.21107053764754E+003,5.96139054485953E+003
1.63000000000000E-007,6.01622040012973E+003,5.89589033037482E+003,1.38250030836671E+001,6.20681169734374E+003,5.96114904961494E+003
1.64000000000000E-007,6.01595877756348E+003,5.89670499183563E+003,1.38255186836822E+001,6.20220683117198E+003,5.96097906685599E+003
1.65000000000000E-007,6.01217369558758E+003,5.89751965329643E+003,1.38260341577872E+001,6.20113967304293E+003,5.96081129176161E+003
1.66000000000000E-007,6.01476571807353E+003,5.89770765209508E+003,1.38261530954740E+001,6.19764277738903E+003,5.96080509554732E+003
1.67000000000000E-007,6.00619458841121E+003,5.89952497381533E+003,1.38273024809894E+001,6.19527719303660E+003,5.96041401823320E+003
1.68000000000000E-007,6.00373309383230E+003,5.89977563888019E+003,1.38274609678007E+001,6.19638829412407E+003,5.96038402098920E+003
1.69000000000000E-007,6.00628252908319E+003,5.90033963527613E+003,1.38278175196033E+001,6.19055460332769E+003,5.96027934293185E+003
1.70000000000000E-007,6.01519380566643E+003,5.90033963527613E+003,1.38278175196033E+001,6.18148164335035E+003,5.96025487981674E+003
1.71000000000000E-007,6.01373766978966E+003,5.90121696300315E+003,1.38283720359896E+001,6.17786642697787E+003,5.96009776825356E+003
1.72000000000000E-007,6.01582378859172E+003,5.90184362566531E+003,1.38287680298946E+001,6.17240577768741E+003,5.96002308205444E+003
1.73000000000000E-007,6.01481959085694E+003,5.90259562085990E+003,1.38292431244625E+001,6.16900997236707E+003,5.95988045807647E+003
1.74000000000000E-007,6.01126394141456E+003,5.90328494978827E+003,1.38296785338152E+001,6.16842928004288E+003,5.95973417380034E+003
1.75000000000000E-007,6.01178495421757E+003,5.90378627991799E+003,1.38299951387038E+001,6.16502093364433E+003,5.95964610118017E+003
1.76000000000000E-007,6.00695168242827E+003,5.90466360764501E+003,1.38305490828906E+001,6.16443785211593E+003,5.95943702583038E+003
1.77000000000000E-007,6.00797175454128E+003,5.90472627391123E+003,1.38305886447638E+001,6.16314939005579E+003,5.95944001992050E+003
1.78000000000000E-007,6.00809527932067E+003,5.90560360163825E+003,1.38311424330478E+001,6.15808997794228E+003,5.95930369307548E+003
1.79000000000000E-007,6.00450247394345E+003,5.90654359563148E+003,1.38317356162338E+001,6.15616114470455E+003,5.95912241688712E+003
1.80000000000000E-007,6.00960831085611E+003,5.90616759803419E+003,1.38314983629915E+001,6.15323343171180E+003,5.95919030061832E+003
1.81000000000000E-007,6.00684510128994E+003,5.90723292455986E+003,1.38321705111575E+001,6.14976526061469E+003,5.95898891051093E+003
1.82000000000000E-007,6.00896938883213E+003,5.90767158842337E+003,1.38324472157527E+001,6.14505598274831E+003,5.95890311689526E+003
1.83000000000000E-007,6.01296135266892E+003,5.90804758602066E+003,1.38326843622045E+001,6.13867281184910E+003,5.95880304398320E+003
1.84000000000000E-007,6.01063484036415E+003,5.90879958121525E+003,1.38331585750532E+001,6.13665707947839E+003,5.95866951335406E+003
1.85000000000000E-007,6.00865096166503E+003,5.90923824507876E+003,1.38334351499332E+001,6.13615002394072E+003,5.95859799939988E+003
1.86000000000000E-007,6.00316124013009E+003,5.91086756800036E+003,1.38344621102686E+001,6.13213352496611E+003,5.95829405640508E+003
1.87000000000000E-007,6.00761508845508E+003,5.91086756800036E+003,1.38344621102686E+001,6.12748421577989E+003,5.95826449257923E+003
1.88000000000000E-007,6.00956876122256E+003,5.91086756800036E+003,1.38344621102686E+001,6.12576616929304E+003,5.95830013150092E+003
1.89000000000000E-007,6.00659935847368E+003,5.91161956319495E+003,1.38349359231366E+001,6.12424045961278E+003,5.95814363963592E+003
1.90000000000000E-007,6.00488252863996E+003,5.91193289452603E+003,1.38351333137079E+001,6.12427383011661E+003,5.95810710947222E+003
1.91000000000000E-007,6.00653110097234E+003,5.91193289452603E+003,1.38351333137079E+001,6.12229611689237E+003,5.95805732797290E+003
1.91999999999999E-007,6.00728519474646E+003,5.91205822705846E+003,1.38352122647561E+001,6.12092062818979E+003,5.95805058117503E+003
1.92999999999999E-007,6.00247486393128E+003,5.91349955118142E+003,1.38361199891093E+001,6.11748869476051E+003,5.95780727716157E+003
1.93999999999999E-007,5.99788262561405E+003,5.91356221744764E+003,1.38361594465097E+001,6.12172103223944E+003,5.95779646910511E+003
1.94999999999999E-007,5.99847701048608E+003,5.91412621384358E+003,1.38365145298389E+001,6.11765896651419E+003,5.95766464125431E+003
1.95999999999999E-007,5.99646349944302E+003,5.91512887410303E+003,1.38371456412409E+001,6.11367277629352E+003,5.95745530542417E+003
1.96999999999999E-007,5.99619387295933E+003,5.91594353556383E+003,1.38376582799553E+001,6.10941632320939E+003,5.95733800680306E+003
1.97999999999999E-007,5.99624148199419E+003,5.91600620183005E+003,1.38376977085311E+001,6.10887481902524E+003,5.95730694671062E+003
1.98999999999999E-007,5.99288308451581E+003,5.91694619582328E+003,1.38382890485372E+001,6.10675441381654E+003,5.95713289328025E+003
1.99999999999999E-007,5.99041800513574E+003,5.91757285848544E+003,1.38386831829067E+001,6.10559682762713E+003,5.95702141160565E+003
2.00999999999999E-007,5.98654734717755E+003,5.91819952114760E+003,1.38390772434592E+001,6.10578369209488E+003,5.95690071584075E+003
2.01999999999999E-007,5.98986879455975E+003,5.91788618981652E+003,1.38388802224088E+001,6.10448247310237E+003,5.95698802698629E+003
2.02999999999999E-007,5.98467243323886E+003,5.91964084527056E+003,1.38399833027054E+001,6.09915226756787E+003,5.95661814608798E+003
2.03999999999999E-007,5.99092694805759E+003,5.92001684286785E+003,1.38402196018149E+001,6.09068425678170E+003,5.95654529728297E+003
2.04999999999999E-007,5.99493180297928E+003,5.92026750793271E+003,1.38403771198068E+001,6.08523202728237E+003,5.95650101492946E+003
2.05999999999999E-007,5.99360946924972E+003,5.92083150432865E+003,1.38407314921590E+001,6.08344351875073E+003,5.95642343491390E+003
2.06999999999999E-007,5.98507586374556E+003,5.92195949712054E+003,1.38414400577614E+001,6.08529205813018E+003,5.95619828124741E+003
2.07999999999999E-007,5.98410474731784E+003,5.92258615978269E+003,1.38418336021672E+001,6.08238752266574E+003,5.95604878549396E+003
2.08999999999999E-007,5.98555691206482E+003,5.92258615978269E+003,1.38418336021672E+001,6.08111129208488E+003,5.95607538598406E+003
2.09999999999999E-007,5.97982619155011E+003,5.92327548871107E+003,1.38422664159445E+001,6.08284696904166E+003,5.95595152157533E+003
2.10999999999999E-007,5.98263003483554E+003,5.92277415858134E+003,1.38419516511256E+001,6.08292721265822E+003,5.95603836578224E+003
2.11999999999999E-007,5.97195294037752E+003,5.92409015017187E+003,1.38427778082736E+001,6.08586074038117E+003,5.95578430848586E+003
2.12999999999999E-007,5.97286665302276E+003,5.92446614776916E+003,1.38430137935451E+001,6.08289258482741E+003,5.95573563300922E+003
2.13999999999999E-007,5.97600872749020E+003,5.92446614776916E+003,1.38430137935451E+001,6.07957008674976E+003,5.95570835535693E+003
2.14999999999999E-007,5.98149333999243E+003,5.92377681884079E+003,1.38425811336396E+001,6.07819179951421E+003,5.95584898229519E+003
2.15999999999999E-007,5.98468741766045E+003,5.92365148630836E+003,1.38425024586331E+001,6.07567922860128E+003,5.95586471255175E+003
2.16999999999999E-007,5.98473155403286E+003,5.92409015017187E+003,1.38427778082736E+001,6.07297500831780E+003,5.95576811341342E+003
2.17999999999999E-007,5.97951466409993E+003,5.92484214536646E+003,1.38432497523234E+001,6.07411552128070E+003,5.95567568783454E+003
2.18999999999999E-007,5.98280582489654E+003,5.92471681283403E+003,1.38431711023407E+001,6.07140760510553E+003,5.95567655257691E+003
2.19999999999999E-007,5.98005214099536E+003,5.92534347549618E+003,1.38435643228237E+001,6.07053481441996E+003,5.95556486130735E+003
2.20999999999999E-007,5.97909622370986E+003,5.92546880802861E+003,1.38436429580920E+001,6.07083040117240E+003,5.95555234801852E+003
2.21999999999999E-007,5.97730434850685E+003,5.92553147429483E+003,1.38436822746227E+001,6.07221421234562E+003,5.95553431492436E+003
2.22999999999999E-007,5.98004279688638E+003,5.92553147429483E+003,1.38436822746227E+001,6.06942286604445E+003,5.95552631773095E+003
2.23999999999999E-007,5.98305129496650E+003,5.92503014416510E+003,1.38433677217789E+001,6.06907378364836E+003,5.95557911041687E+003
2.24999999999999E-007,5.98054479305701E+003,5.92565680682726E+003,1.38437609054775E+001,6.06809924773188E+003,5.95548942193601E+003
2.25999999999999E-007,5.98335027258090E+003,5.92528080922997E+003,1.38435250040861E+001,6.06768444465610E+003,5.95558889694157E+003
2.26999999999999E-007,5.98144999826340E+003,5.92546880802861E+003,1.38436429580920E+001,6.06817223687752E+003,5.95550632979364E+003
2.27999999999999E-007,5.98390786246352E+003,5.92546880802861E+003,1.38436429580920E+001,6.06604546545801E+003,5.95555638503520E+003
2.28999999999999E-007,5.98851390629583E+003,5.92496747789889E+003,1.38433283993628E+001,6.06430448354152E+003,5.95564027078268E+003
2.29999999999999E-007,5.98951813901569E+003,5.92459148030159E+003,1.38430924494147E+001,6.06551847579063E+003,5.95571369394766E+003
2.30999999999999E-007,5.99105807049284E+003,5.92421548270430E+003,1.38428564729747E+001,6.06622509420224E+003,5.95579141022828E+003
2.31999999999999E-007,5.99101414243010E+003,5.92415281643808E+003,1.38428171409922E+001,6.06615946846579E+003,5.95573119210959E+003
2.32999999999999E-007,5.99815100936362E+003,5.92340082124350E+003,1.38423450997858E+001,6.06370776728211E+003,5.95591569784864E+003
2.33999999999999E-007,5.99491685596742E+003,5.92377681884079E+003,1.38425811336396E+001,6.06477013061679E+003,5.95584926155486E+003
2.34999999999999E-007,6.00024504349693E+003,5.92346348750971E+003,1.38423844406020E+001,6.06126372592004E+003,5.95590643231404E+003
2.35999999999999E-007,5.99588921689920E+003,5.92421548270430E+003,1.38428564729747E+001,6.06134757857967E+003,5.95578439976339E+003
2.36999999999999E-007,5.99360973044094E+003,5.92484214536646E+003,1.38432497523234E+001,6.05992818980570E+003,5.95566173873823E+003
2.37999999999999E-007,5.99176847798222E+003,5.92553147429483E+003,1.38436822746227E+001,6.05743793436385E+003,5.95548712380800E+003
2.38999999999999E-007,5.99243196902868E+003,5.92615813695698E+003,1.38440753994767E+001,6.05345163778194E+003,5.95542137986450E+003
2.39999999999999E-007,5.99707680219652E+003,5.92628346948942E+003,1.38441540156224E+001,6.04782788557474E+003,5.95536071036968E+003
2.40999999999999E-007,5.99457909661639E+003,5.92703546468401E+003,1.38446256507344E+001,6.04597562064291E+003,5.95522704529229E+003
2.41999999999999E-007,5.99148455765423E+003,5.92759946107995E+003,1.38449793076006E+001,6.04565006002035E+003,5.95510299626051E+003
2.42999999999999E-007,5.99372922366220E+003,5.92797545867724E+003,1.38452150457732E+001,6.04147791512912E+003,5.95507361120772E+003
2.43999999999999E-007,5.99313244345645E+003,5.92810079120967E+003,1.38452936192855E+001,6.04112524782154E+003,5.95501741622029E+003
2.44999999999999E-007,5.99410070311709E+003,5.92803812494346E+003,1.38452543328967E+001,6.04071386698535E+003,5.95505793288604E+003
2.45999999999999E-007,5.99090592828894E+003,5.92816345747589E+003,1.38453329049396E+001,6.04294414355809E+003,5.95499946336386E+003
2.46999999999999E-007,5.99373435093270E+003,5.92772479361238E+003,1.38450578899309E+001,6.04270792828089E+003,5.95508566496776E+003
2.48000000000000E-007,5.99920184173193E+003,5.92753679481373E+003,1.38449400153331E+001,6.03828619739349E+003,5.95511275866502E+003
2.49000000000000E-007,5.98675497076151E+003,5.92916611773534E+003,1.38459613754964E+001,6.04113269870727E+003,5.95479683888661E+003
2.50000000000000E-007,5.99056908768329E+003,5.92866478760561E+003,1.38456471637239E+001,6.04020830628014E+003,5.95488431332648E+003
2.51000000000000E-007,5.98957156693653E+003,5.92929145026777E+003,1.38460399210952E+001,6.03769852672947E+003,5.95479082351318E+003
