001-TIME,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-nPart-Spec-005     ,007-nPartIn-Spec-001     ,008-nPartIn-Spec-002     ,009-nPartIn-Spec-003     ,010-nPartIn-Spec-004     ,011-nPartIn-Spec-005     ,012-nPartOut-Spec-001     ,013-nPartOut-Spec-002     ,014-nPartOut-Spec-003     ,015-nPartOut-Spec-004     ,016-nPartOut-Spec-005     ,017-Ekin-001     ,018-Ekin-002     ,019-Ekin-003     ,020-Ekin-004     ,021-Ekin-005     ,022-TempTra-001     ,023-TempTra-002     ,024-TempTra-003     ,025-TempTra-004     ,026-TempTra-005     ,027-EkinIn-001     ,028-EkinIn-002     ,029-EkinIn-003     ,030-EkinIn-004     ,031-EkinIn-005     ,032-EkinOut-001     ,033-EkinOut-002     ,034-EkinOut-003     ,035-EkinOut-004     ,036-EkinOut-005     ,037-E-Vib001     ,038-E-Vib002     ,039-E-Vib003     ,040-E-Vib004     ,041-E-Vib005     ,042-E-Rot001     ,043-E-Rot002     ,044-E-Rot003     ,045-E-Rot004     ,046-E-Rot005     ,047-E-Elec001     ,048-E-Elec002     ,049-E-Elec003     ,050-E-Elec004     ,051-E-Elec005     ,052-E-TotalPart     ,053-TempVib001     ,054-TempVib002     ,055-TempVib003     ,056-TempVib004     ,057-XiVibMean001     ,058-XiVibMean002     ,059-XiVibMean003     ,060-XiVibMean004     ,061-TempRot001     ,062-TempRot002     ,063-TempRot003     ,064-TempRot004     ,065-TempElec001     ,066-TempElec002     ,067-TempElec003     ,068-TempElec004     ,069-XiElecMean001     ,070-XiElecMean002     ,071-XiElecMean003     ,072-XiElecMean004     ,073-TempTotal001     ,074-TempTotal002     ,075-TempTotal003     ,076-TempTotal004     ,077-TempTotal005     ,078-Pmean     ,079-Pmax     ,080-MeanFreePath     ,081-CollRate001+001     ,082-CollRate001+002     ,083-CollRate001+003     ,084-CollRate001+004     ,085-CollRate002+002     ,086-CollRate002+003     ,087-CollRate002+004     ,088-CollRate003+003     ,089-CollRate003+004     ,090-CollRate004+004     ,091-TotalCollRate     ,092-Reaction001     ,093-Reaction002     ,094-Reaction003     ,095-Reaction004     ,096-Reaction005     ,097-Reaction006     ,098-Reaction007     ,099-Reaction008     ,100-Reaction009     ,101-Reaction010      
    0.00000000000000E+000,    1.99790000000000E+004,    1.99790000000000E+004,    1.99790000000000E+004,    1.99790000000000E+004,    7.99160000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.10281707285947E-012,    3.10284525313798E-012,    3.10308221738983E-012,    3.10313691996560E-012,    1.24118814633528E-011,    1.49981420545038E+004,    1.49981535742838E+004,    1.49994236793099E+004,    1.49996961800712E+004,    1.49988538720422E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.05244391870756E-012,    0.00000000000000E+000,    2.10712063187183E-012,    0.00000000000000E+000,    4.15956455057940E-012,    2.06818258964511E-012,    0.00000000000000E+000,    2.06773869557075E-012,    0.00000000000000E+000,    4.13592128521586E-012,    6.07006667043420E-013,    0.00000000000000E+000,    8.10072135034199E-013,    1.52084024530014E-012,    2.93791904737776E-012,    2.36452863465258E-011,    1.48167141572790E+004,    0.00000000000000E+000,    1.52227227190984E+004,    0.00000000000000E+000,    1.77971554985139E+000,    0.00000000000000E+000,    1.79869352932159E+000,    0.00000000000000E+000,    1.49955328570021E+004,    0.00000000000000E+000,    1.49923143654576E+004,    0.00000000000000E+000,    1.50454305961243E+004,    0.00000000000000E+000,    1.49852851721196E+004,    1.49874701212291E+004,    5.85060684409574E-001,    0.00000000000000E+000,    7.83906339090414E-001,    1.47150652136749E+000,    1.49573476340368E+004,    1.49981535742838E+004,    1.50490563450691E+004,    1.49956727653159E+004,    1.50000575796764E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000 
    2.50000000000000E-008,    1.99790000000000E+004,    1.99790000000000E+004,    1.99790000000000E+004,    1.99790000000000E+004,    7.99160000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.10281707285947E-012,    3.10284525313798E-012,    3.10308221738983E-012,    3.10313691996560E-012,    1.24118814633528E-011,    1.49981420545038E+004,    1.49981535742838E+004,    1.49994236793099E+004,    1.49996961800712E+004,    1.49988538720422E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.05244391870756E-012,    0.00000000000000E+000,    2.10712063187183E-012,    0.00000000000000E+000,    4.15956455057940E-012,    2.06818258964511E-012,    0.00000000000000E+000,    2.06773869557075E-012,    0.00000000000000E+000,    4.13592128521586E-012,    6.07006667043420E-013,    0.00000000000000E+000,    8.10072135034199E-013,    1.52084024530014E-012,    2.93791904737776E-012,    2.36452863465258E-011,    1.48167141572790E+004,    0.00000000000000E+000,    1.52227227190984E+004,    0.00000000000000E+000,    1.77971554985139E+000,    0.00000000000000E+000,    1.79869352932159E+000,    0.00000000000000E+000,    1.49955328570021E+004,    0.00000000000000E+000,    1.49923143654576E+004,    0.00000000000000E+000,    1.50454305961243E+004,    0.00000000000000E+000,    1.49852851721196E+004,    1.49874701212291E+004,    5.85060684409574E-001,    0.00000000000000E+000,    7.83906339090414E-001,    1.47150652136749E+000,    1.49573476340368E+004,    1.49981535742838E+004,    1.50490563450691E+004,    1.49956727653159E+004,    1.50000575796764E+004,    5.21833436420703E-002,    2.91243444212802E-001,    6.24994994998086E-006,    2.47460000029277E+015,    1.98603000023497E+017,    4.95280000058597E+015,    4.50550000053305E+015,    0.00000000000000E+000,    1.98816300023522E+017,    1.02854100012169E+017,    2.49070000029468E+015,    4.47620000052958E+015,    1.82770000021624E+015,    5.21000900061640E+017,    4.74509357119407E-018,    2.07022225848720E-017,    4.30341946072765E-016,    9.85057399589655E-018,    9.75046653658866E-018,    0.00000000000000E+000,    3.14945456890321E-040,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000 
