  TIME     ,002-nPart-Spec-001,003-nPart-Spec-002,004 TempTra001     ,005 TempTra002     ,006 TempVib001     ,007 XiVibMean001     ,008 TempRot001     ,009 TempTotal001     ,010 TempTotal002     ,011 Pmean     ,012 Pmax                   
     0.32000000000000E-07,                   200000,                   200000,     0.99999951832488E+04,     0.99999951832488E+04,     0.50748544850842E+04,     0.13232513233660E+02,     0.74821129809349E+04,     0.62186050347289E+04,     0.62186050347289E+04,     0.44466077775658E-01,     0.90582261371148E-01 
     0.34000000000000E-07,                   200000,                   200000,     0.99997745961626E+04,     0.99997745961626E+04,     0.50793538952659E+04,     0.13236211155684E+02,     0.74821129809349E+04,     0.62214467524243E+04,     0.62214467524243E+04,     0.44457603980416E-01,     0.93840421663245E-01 
     0.36000000000000E-07,                   200000,                   200000,     0.99999401581595E+04,     0.99999401581595E+04,     0.50838293466173E+04,     0.13239883787813E+02,     0.74821129809349E+04,     0.62243343298895E+04,     0.62243343298895E+04,     0.44443745252007E-01,     0.89878429516679E-01 
     0.38000000000000E-07,                   200000,                   200000,     0.99999600863243E+04,     0.99999600863243E+04,     0.50882327914332E+04,     0.13243491892364E+02,     0.74821129809349E+04,     0.62271540732757E+04,     0.62271540732757E+04,     0.44477068410324E-01,     0.89861190376926E-01 
     0.40000000000000E-07,                   200000,                   200000,     0.99998688062689E+04,     0.99998688062689E+04,     0.50925519902090E+04,     0.13247025738825E+02,     0.74821129809349E+04,     0.62299034811565E+04,     0.62299034811565E+04,     0.44391973192978E-01,     0.91701625834124E-01 
     0.42000000000000E-07,                   200000,                   200000,     0.99999527181421E+04,     0.99999527181421E+04,     0.50973909395475E+04,     0.13250978694382E+02,     0.74821129809349E+04,     0.62330137983648E+04,     0.62330137983648E+04,     0.44448599561364E-01,     0.90614138197036E-01 
     0.44000000000000E-07,                   200000,                   200000,     0.99999833285747E+04,     0.99999833285747E+04,     0.51012746108518E+04,     0.13254146599378E+02,     0.74821129809349E+04,     0.62355051596170E+04,     0.62355051596170E+04,     0.44463760090279E-01,     0.92122834453355E-01 
     0.46000000000000E-07,                   200000,                   200000,     0.99999570536794E+04,     0.99999570536794E+04,     0.51056819952582E+04,     0.13257736658617E+02,     0.74821129809349E+04,     0.62383238274195E+04,     0.62383238274195E+04,     0.44505817445946E-01,     0.89691252344488E-01 
     0.48000000000000E-07,                   200000,                   200000,     0.99999410265631E+04,     0.99999410265631E+04,     0.51100496242238E+04,     0.13261289062200E+02,     0.74821129809349E+04,     0.62411195233774E+04,     0.62411195233774E+04,     0.44464818832836E-01,     0.88592486117651E-01 
     0.50000000000000E-07,                   200000,                   200000,     0.99999582396664E+04,     0.99999582396664E+04,     0.51146796375692E+04,     0.13265049157203E+02,     0.74821129809349E+04,     0.62440894646006E+04,     0.62440894646006E+04,     0.44428375607393E-01,     0.94788853471417E-01 
     0.52000000000000E-07,                   200000,                   200000,     0.99999654879015E+04,     0.99999654879015E+04,     0.51193293412175E+04,     0.13268819333521E+02,     0.74821129809349E+04,     0.62470714712919E+04,     0.62470714712919E+04,     0.44482235490796E-01,     0.92334539451495E-01 
     0.54000000000000E-07,                   200000,                   200000,     0.99999774237088E+04,     0.99999774237088E+04,     0.51239599053405E+04,     0.13272568118787E+02,     0.74821129809349E+04,     0.62500429290520E+04,     0.62500429290520E+04,     0.44485452455076E-01,     0.87020732048018E-01 
     0.56000000000000E-07,                   200000,                   200000,     0.99999893012572E+04,     0.99999893012572E+04,     0.51287536756076E+04,     0.13276442872662E+02,     0.74821129809349E+04,     0.62531200815937E+04,     0.62531200815937E+04,     0.44415010140650E-01,     0.92160440955010E-01 
     0.58000000000000E-07,                   200000,                   200000,     0.99999901673267E+04,     0.99999901673267E+04,     0.51332685305141E+04,     0.13280086466078E+02,     0.74821129809349E+04,     0.62560175544765E+04,     0.62560175544765E+04,     0.44460273899520E-01,     0.90036984467006E-01 
     0.60000000000000E-07,                   200000,                   200000,     0.99999678596167E+04,     0.99999678596167E+04,     0.51377468275503E+04,     0.13283695091229E+02,     0.74821129809349E+04,     0.62588888832648E+04,     0.62588888832648E+04,     0.44465332703003E-01,     0.94770694773799E-01 
     0.62000000000000E-07,                   200000,                   200000,     0.99999805975625E+04,     0.99999805975625E+04,     0.51420776232568E+04,     0.13287179693719E+02,     0.74821129809349E+04,     0.62616718479626E+04,     0.62616718479626E+04,     0.44423528163919E-01,     0.89591261133248E-01 
     0.64000000000000E-07,                   200000,                   200000,     0.99999879242256E+04,     0.99999879242256E+04,     0.51467229359828E+04,     0.13290911726498E+02,     0.74821129809349E+04,     0.62646568836024E+04,     0.62646568836024E+04,     0.44448066231775E-01,     0.90095193489578E-01 
     0.66000000000000E-07,                   200000,                   200000,     0.99999687234774E+04,     0.99999687234774E+04,     0.51509323158037E+04,     0.13294288507182E+02,     0.74821129809349E+04,     0.62673586204273E+04,     0.62673586204273E+04,     0.44422886081883E-01,     0.90693516025172E-01 
     0.68000000000000E-07,                   200000,                   200000,     0.99999986927242E+04,     0.99999986927242E+04,     0.51552829165586E+04,     0.13297773566360E+02,     0.74821129809349E+04,     0.62701595860170E+04,     0.62701595860170E+04,     0.44463365597728E-01,     0.92211518144342E-01 
     0.70000000000000E-07,                   200000,                   200000,     0.99999320803311E+04,     0.99999320803311E+04,     0.51594366984299E+04,     0.13301096221452E+02,     0.74821129809349E+04,     0.62728198320435E+04,     0.62728198320435E+04,     0.44420282182748E-01,     0.89030488311998E-01 
     0.72000000000000E-07,                   200000,                   200000,     0.99999860632049E+04,     0.99999860632049E+04,     0.51640720742082E+04,     0.13304798651730E+02,     0.74821129809349E+04,     0.62758093719834E+04,     0.62758093719834E+04,     0.44482466862285E-01,     0.91463852454571E-01 
     0.74000000000000E-07,                   200000,                   200000,     0.99999695660223E+04,     0.99999695660223E+04,     0.51682181222425E+04,     0.13308105373240E+02,     0.74821129809349E+04,     0.62784740739801E+04,     0.62784740739801E+04,     0.44441553123674E-01,     0.92555935811327E-01 
     0.76000000000000E-07,                   200000,                   200000,     0.99998030825822E+04,     0.99998030825822E+04,     0.51731166626689E+04,     0.13312006344005E+02,     0.74821129809349E+04,     0.62816005681324E+04,     0.62816005681324E+04,     0.44491887933642E-01,     0.95174611649652E-01 
     0.78000000000000E-07,                   200000,                   200000,     0.99999973317003E+04,     0.99999973317003E+04,     0.51776099072001E+04,     0.13315578940730E+02,     0.74821129809349E+04,     0.62845232210755E+04,     0.62845232210755E+04,     0.44444823108916E-01,     0.97145114549290E-01 
     0.80000000000000E-07,                   200000,                   200000,     0.99999490166304E+04,     0.99999490166304E+04,     0.51815831257799E+04,     0.13318733596470E+02,     0.74821129809349E+04,     0.62870741835332E+04,     0.62870741835332E+04,     0.44433467591857E-01,     0.89864645712352E-01 
     0.82000000000000E-07,                   200000,                   200000,     0.99999395540321E+04,     0.99999395540321E+04,     0.51858495952400E+04,     0.13322116429810E+02,     0.74821129809349E+04,     0.62898207937859E+04,     0.62898207937859E+04,     0.44417103060350E-01,     0.94651906133265E-01 
     0.84000000000000E-07,                   200000,                   200000,     0.99999889723639E+04,     0.99999889723639E+04,     0.51907736320844E+04,     0.13326014657621E+02,     0.74821129809349E+04,     0.62930010930881E+04,     0.62930010930881E+04,     0.44469215317720E-01,     0.89479601794516E-01 
     0.86000000000000E-07,                   200000,                   200000,     0.99999403028243E+04,     0.99999403028243E+04,     0.51952880662579E+04,     0.13329582993366E+02,     0.74821129809349E+04,     0.62959031939113E+04,     0.62959031939113E+04,     0.44414179363696E-01,     0.90625107914352E-01 
     0.88000000000000E-07,                   200000,                   200000,     0.99999870625298E+04,     0.99999870625298E+04,     0.51994489011437E+04,     0.13332867083391E+02,     0.74821129809349E+04,     0.62985929976646E+04,     0.62985929976646E+04,     0.44392349138859E-01,     0.90082201145129E-01 
     0.90000000000000E-07,                   200000,                   200000,     0.99999300419087E+04,     0.99999300419087E+04,     0.52036097666283E+04,     0.13336146649829E+02,     0.74821129809349E+04,     0.63012674775016E+04,     0.63012674775016E+04,     0.44454297509641E-01,     0.91878738264903E-01 
     0.92000000000000E-07,                   200000,                   200000,     0.99999463759583E+04,     0.99999463759583E+04,     0.52075384181120E+04,     0.13339239020968E+02,     0.74821129809349E+04,     0.63038042814700E+04,     0.63038042814700E+04,     0.44451449144110E-01,     0.94081474176197E-01 
     0.94000000000000E-07,                   200000,                   200000,     0.99999967874701E+04,     0.99999967874701E+04,     0.52121102785111E+04,     0.13342832599488E+02,     0.74821129809349E+04,     0.63067621360011E+04,     0.63067621360011E+04,     0.44497287663446E-01,     0.91486426328422E-01 
     0.96000000000000E-07,                   200000,                   200000,     0.99999683116419E+04,     0.99999683116419E+04,     0.52161925893253E+04,     0.13346036769943E+02,     0.74821129809349E+04,     0.63093926381662E+04,     0.63093926381662E+04,     0.44467936277970E-01,     0.94710207833846E-01 
     0.98000000000000E-07,                   200000,                   200000,     0.99999845945818E+04,     0.99999845945818E+04,     0.52205669500184E+04,     0.13349465349144E+02,     0.74821129809349E+04,     0.63122193882277E+04,     0.63122193882277E+04,     0.44472168803819E-01,     0.88938520488322E-01 
     0.10000000000000E-06,                   200000,                   200000,     0.99999466388947E+04,     0.99999466388947E+04,     0.52248994286568E+04,     0.13352856198138E+02,     0.74821129809349E+04,     0.63150115067684E+04,     0.63150115067684E+04,     0.44452752966457E-01,     0.92663988974304E-01 
     0.10200000000000E-06,                   200000,                   200000,     0.99999620408138E+04,     0.99999620408138E+04,     0.52293390947566E+04,     0.13356325886611E+02,     0.74821129809349E+04,     0.63178819628678E+04,     0.63178819628678E+04,     0.44468363538403E-01,     0.93310191784043E-01 
     0.10400000000000E-06,                   200000,                   200000,     0.99999346237350E+04,     0.99999346237350E+04,     0.52329282147332E+04,     0.13359127125895E+02,     0.74821129809349E+04,     0.63201969427460E+04,     0.63201969427460E+04,     0.44485170073553E-01,     0.91851464891635E-01 
     0.10600000000000E-06,                   200000,                   200000,     0.99999847461643E+04,     0.99999847461643E+04,     0.52375533093276E+04,     0.13362732015619E+02,     0.74821129809349E+04,     0.63231941841987E+04,     0.63231941841987E+04,     0.44452461327172E-01,     0.92574887781218E-01 
     0.10800000000000E-06,                   200000,                   200000,     0.99999912541116E+04,     0.99999912541116E+04,     0.52414315111033E+04,     0.13365750510617E+02,     0.74821129809349E+04,     0.63257026126549E+04,     0.63257026126549E+04,     0.44455307402094E-01,     0.95689952915894E-01 
     0.11000000000000E-06,                   200000,                   200000,     0.99999948245576E+04,     0.99999948245576E+04,     0.52455474652557E+04,     0.13368949820301E+02,     0.74821129809349E+04,     0.63283650067086E+04,     0.63283650067086E+04,     0.44469482463642E-01,     0.94159021731845E-01 
     0.11200000000000E-06,                   200000,                   200000,     0.99999907793199E+04,     0.99999907793199E+04,     0.52496045626904E+04,     0.13372099122929E+02,     0.74821129809349E+04,     0.63309888655317E+04,     0.63309888655317E+04,     0.44422185794571E-01,     0.96466426276211E-01 
     0.11400000000000E-06,                   200000,                   200000,     0.99999687872217E+04,     0.99999687872217E+04,     0.52537560955527E+04,     0.13375317363246E+02,     0.74821129809349E+04,     0.63336717603585E+04,     0.63336717603585E+04,     0.44530267597582E-01,     0.91523268348627E-01 
     0.11600000000000E-06,                   200000,                   200000,     0.99999530913603E+04,     0.99999530913603E+04,     0.52577484842566E+04,     0.13378408077493E+02,     0.74821129809349E+04,     0.63362533453251E+04,     0.63362533453251E+04,     0.44450319229583E-01,     0.92084412552276E-01 
     0.11800000000000E-06,                   200000,                   200000,     0.99999648348836E+04,     0.99999648348836E+04,     0.52626373478247E+04,     0.13382187257515E+02,     0.74821129809349E+04,     0.63394203281571E+04,     0.63394203281571E+04,     0.44457508076161E-01,     0.93270071298097E-01 
     0.12000000000000E-06,                   200000,                   200000,     0.99999364573923E+04,     0.99999364573923E+04,     0.52668716732859E+04,     0.13385455547693E+02,     0.74821129809349E+04,     0.63421581541211E+04,     0.63421581541211E+04,     0.44485807623153E-01,     0.96326362439943E-01 
     0.12200000000000E-06,                   200000,                   200000,     0.99999905875201E+04,     0.99999905875201E+04,     0.52715818553863E+04,     0.13389085776993E+02,     0.74821129809349E+04,     0.63452178077192E+04,     0.63452178077192E+04,     0.44462506035442E-01,     0.10029681804742E+00 
     0.12400000000000E-06,                   200000,                   200000,     0.99999482268383E+04,     0.99999482268383E+04,     0.52759703450575E+04,     0.13392463008521E+02,     0.74821129809349E+04,     0.63480549762794E+04,     0.63480549762794E+04,     0.44453259196861E-01,     0.91078823050838E-01 
     0.12600000000000E-06,                   200000,                   200000,     0.99999477874906E+04,     0.99999477874906E+04,     0.52804472116016E+04,     0.13395903230258E+02,     0.74821129809349E+04,     0.63509567305022E+04,     0.63509567305022E+04,     0.44440400137871E-01,     0.90652387692756E-01 
     0.12800000000000E-06,                   200000,                   200000,     0.99999455005539E+04,     0.99999455005539E+04,     0.52845868109470E+04,     0.13399079777540E+02,     0.74821129809349E+04,     0.63536403339288E+04,     0.63536403339288E+04,     0.44499158973403E-01,     0.92358943653411E-01 
     0.13000000000000E-06,                   200000,                   200000,     0.99999890069419E+04,     0.99999890069419E+04,     0.52888087821582E+04,     0.13402315085423E+02,     0.74821129809349E+04,     0.63563851605175E+04,     0.63563851605175E+04,     0.44447808332506E-01,     0.88316735744701E-01 
     0.13200000000000E-06,                   200000,                   200000,     0.99998956720732E+04,     0.99998956720732E+04,     0.52929556946076E+04,     0.13405488511694E+02,     0.74821129809349E+04,     0.63590608729911E+04,     0.63590608729911E+04,     0.44407987844010E-01,     0.90393147799903E-01 
     0.13400000000000E-06,                   200000,                   200000,     0.99999711675666E+04,     0.99999711675666E+04,     0.52971680195593E+04,     0.13408707576282E+02,     0.74821129809349E+04,     0.63618058501276E+04,     0.63618058501276E+04,     0.44487372707855E-01,     0.89269083048872E-01 
     0.13600000000000E-06,                   200000,                   200000,     0.99997972931932E+04,     0.99997972931932E+04,     0.53014154030420E+04,     0.13411948932859E+02,     0.74821129809349E+04,     0.63645357767619E+04,     0.63645357767619E+04,     0.44419022356950E-01,     0.91277034471952E-01 
     0.13800000000000E-06,                   200000,                   200000,     0.99999480019245E+04,     0.99999480019245E+04,     0.53057822899876E+04,     0.13415276786353E+02,     0.74821129809349E+04,     0.63673942070085E+04,     0.63673942070085E+04,     0.44468497395175E-01,     0.90893834919537E-01 
     0.14000000000000E-06,                   200000,                   200000,     0.99999388093882E+04,     0.99999388093882E+04,     0.53096083667731E+04,     0.13418188597448E+02,     0.74821129809349E+04,     0.63698774576314E+04,     0.63698774576314E+04,     0.44465010998490E-01,     0.92684111887959E-01 
     0.14200000000000E-06,                   200000,                   200000,     0.99999188963859E+04,     0.99999188963859E+04,     0.53137927550556E+04,     0.13421368926943E+02,     0.74821129809349E+04,     0.63725924297325E+04,     0.63725924297325E+04,     0.44445808749700E-01,     0.90831598474310E-01 
     0.14400000000000E-06,                   200000,                   200000,     0.99999504204438E+04,     0.99999504204438E+04,     0.53183409932108E+04,     0.13424820865330E+02,     0.74821129809349E+04,     0.63755525055973E+04,     0.63755525055973E+04,     0.44459018233364E-01,     0.87617764957831E-01 
     0.14600000000000E-06,                   200000,                   200000,     0.99999781418480E+04,     0.99999781418480E+04,     0.53224271824180E+04,     0.13427917752465E+02,     0.74821129809349E+04,     0.63782124979204E+04,     0.63782124979204E+04,     0.44429208620681E-01,     0.93201108384755E-01 
     0.14800000000000E-06,                   200000,                   200000,     0.99999639842216E+04,     0.99999639842216E+04,     0.53266709934953E+04,     0.13431129726526E+02,     0.74821129809349E+04,     0.63809691852536E+04,     0.63809691852536E+04,     0.44438307511641E-01,     0.94657171427564E-01 
     0.15000000000000E-06,                   200000,                   200000,     0.99999105778641E+04,     0.99999105778641E+04,     0.53314432069349E+04,     0.13434736315936E+02,     0.74821129809349E+04,     0.63840641996887E+04,     0.63840641996887E+04,     0.44454346466465E-01,     0.93692529610621E-01 
     0.15200000000000E-06,                   200000,                   200000,     0.99998602612493E+04,     0.99998602612493E+04,     0.53354386402155E+04,     0.13437751539970E+02,     0.74821129809349E+04,     0.63866552813606E+04,     0.63866552813606E+04,     0.44470690130770E-01,     0.91240845727266E-01 
     0.15400000000000E-06,                   200000,                   200000,     0.99999593713506E+04,     0.99999593713506E+04,     0.53397014684230E+04,     0.13440964230490E+02,     0.74821129809349E+04,     0.63894440637163E+04,     0.63894440637163E+04,     0.44502331103304E-01,     0.92646285613336E-01 
     0.15600000000000E-06,                   200000,                   200000,     0.99998917416963E+04,     0.99998917416963E+04,     0.53439856775152E+04,     0.13444188542204E+02,     0.74821129809349E+04,     0.63922217640231E+04,     0.63922217640231E+04,     0.44503987641409E-01,     0.92821859156215E-01 
     0.15800000000000E-06,                   200000,                   200000,     0.99999295354843E+04,     0.99999295354843E+04,     0.53482548855645E+04,     0.13447397093095E+02,     0.74821129809349E+04,     0.63950067021918E+04,     0.63950067021918E+04,     0.44467344409610E-01,     0.89801318356747E-01 
     0.16000000000000E-06,                   200000,                   200000,     0.99999780670009E+04,     0.99999780670009E+04,     0.53526107799050E+04,     0.13450666203129E+02,     0.74821129809349E+04,     0.63978504777158E+04,     0.63978504777158E+04,     0.44508105242993E-01,     0.90611928661579E-01 
     0.16200000000000E-06,                   200000,                   200000,     0.99999919674529E+04,     0.99999919674529E+04,     0.53569334210416E+04,     0.13453905782356E+02,     0.74821129809349E+04,     0.64006680081254E+04,     0.64006680081254E+04,     0.44459156339972E-01,     0.89248001773042E-01 
     0.16400000000000E-06,                   200000,                   200000,     0.99999991232489E+04,     0.99999991232489E+04,     0.53609994915631E+04,     0.13456948925638E+02,     0.74821129809349E+04,     0.64033180709396E+04,     0.64033180709396E+04,     0.44409349869315E-01,     0.91743683090142E-01 
     0.16600000000000E-06,                   200000,                   200000,     0.99999869209157E+04,     0.99999869209157E+04,     0.53652290818660E+04,     0.13460110190032E+02,     0.74821129809349E+04,     0.64060723770253E+04,     0.64060723770253E+04,     0.44408125310010E-01,     0.93302974687729E-01 
     0.16800000000000E-06,                   200000,                   200000,     0.99998832913765E+04,     0.99998832913765E+04,     0.53701509461983E+04,     0.13463783412918E+02,     0.74821129809349E+04,     0.64092646020932E+04,     0.64092646020932E+04,     0.44440782650775E-01,     0.91946287071636E-01 
     0.17000000000000E-06,                   200000,                   200000,     0.99998631118803E+04,     0.99998631118803E+04,     0.53745534654017E+04,     0.13467064080883E+02,     0.74821129809349E+04,     0.64121319827432E+04,     0.64121319827432E+04,     0.44491253238246E-01,     0.99759228605085E-01 
     0.17200000000000E-06,                   200000,                   200000,     0.99999117031521E+04,     0.99999117031521E+04,     0.53788546644561E+04,     0.13470264730106E+02,     0.74821129809349E+04,     0.64149446378159E+04,     0.64149446378159E+04,     0.44477446844426E-01,     0.89762064981243E-01 
     0.17400000000000E-06,                   200000,                   200000,     0.99999828889167E+04,     0.99999828889167E+04,     0.53831294338303E+04,     0.13473441297988E+02,     0.74821129809349E+04,     0.64177442560525E+04,     0.64177442560525E+04,     0.44455443899078E-01,     0.91785758319601E-01 
     0.17600000000000E-06,                   200000,                   200000,     0.99999117578024E+04,     0.99999117578024E+04,     0.53873518487236E+04,     0.13476574650098E+02,     0.74821129809349E+04,     0.64204885005922E+04,     0.64204885005922E+04,     0.44455054049225E-01,     0.93718745937472E-01 
     0.17800000000000E-06,                   200000,                   200000,     0.99999882718560E+04,     0.99999882718560E+04,     0.53919162506746E+04,     0.13479956973189E+02,     0.74821129809349E+04,     0.64234794251715E+04,     0.64234794251715E+04,     0.44427478067723E-01,     0.90171034152536E-01 
     0.18000000000000E-06,                   200000,                   200000,     0.99999849427384E+04,     0.99999849427384E+04,     0.53963025066363E+04,     0.13483202588181E+02,     0.74821129809349E+04,     0.64263425444777E+04,     0.64263425444777E+04,     0.44455002072363E-01,     0.89823917743708E-01 
     0.18200000000000E-06,                   200000,                   200000,     0.99999805872888E+04,     0.99999805872888E+04,     0.54007328860120E+04,     0.13486476188099E+02,     0.74821129809349E+04,     0.64292350736389E+04,     0.64292350736389E+04,     0.44453943661810E-01,     0.90264500086841E-01 
     0.18400000000000E-06,                   200000,                   200000,     0.99999442306042E+04,     0.99999442306042E+04,     0.54051142461718E+04,     0.13489708967382E+02,     0.74821129809349E+04,     0.64320914160765E+04,     0.64320914160765E+04,     0.44429502595681E-01,     0.92401373179277E-01 
     0.18600000000000E-06,                   200000,                   200000,     0.99999715150261E+04,     0.99999715150261E+04,     0.54096567929575E+04,     0.13493055857799E+02,     0.74821129809349E+04,     0.64350636289072E+04,     0.64350636289072E+04,     0.44468645704782E-01,     0.94477948582098E-01 
     0.18800000000000E-06,                   200000,                   200000,     0.99999771114815E+04,     0.99999771114815E+04,     0.54139386229959E+04,     0.13496206172030E+02,     0.74821129809349E+04,     0.64378628861642E+04,     0.64378628861642E+04,     0.44500186679935E-01,     0.95098207377392E-01 
     0.19000000000000E-06,                   200000,                   200000,     0.99999818128888E+04,     0.99999818128888E+04,     0.54181780890490E+04,     0.13499321039648E+02,     0.74821129809349E+04,     0.64406350149409E+04,     0.64406350149409E+04,     0.44452856043861E-01,     0.89616869541037E-01 
     0.19200000000000E-06,                   200000,                   200000,     0.99999556596965E+04,     0.99999556596965E+04,     0.54221248626492E+04,     0.13502217038759E+02,     0.74821129809349E+04,     0.64432116809541E+04,     0.64432116809541E+04,     0.44448702958791E-01,     0.90501487115318E-01 
     0.19400000000000E-06,                   200000,                   200000,     0.99999685455285E+04,     0.99999685455285E+04,     0.54259264910242E+04,     0.13505003061051E+02,     0.74821129809349E+04,     0.64457000112327E+04,     0.64457000112327E+04,     0.44454786975508E-01,     0.99105805500755E-01 
     0.19600000000000E-06,                   200000,                   200000,     0.99999836446871E+04,     0.99999836446871E+04,     0.54300788730022E+04,     0.13508042244549E+02,     0.74821129809349E+04,     0.64484187140697E+04,     0.64484187140697E+04,     0.44445266018517E-01,     0.91464375924947E-01 
     0.19800000000000E-06,                   200000,                   200000,     0.99999509338056E+04,     0.99999509338056E+04,     0.54341225375806E+04,     0.13510997961846E+02,     0.74821129809349E+04,     0.64510595777842E+04,     0.64510595777842E+04,     0.44443066393802E-01,     0.93195047714453E-01 
     0.20000000000000E-06,                   200000,                   200000,     0.99999853000643E+04,     0.99999853000643E+04,     0.54381611533634E+04,     0.13513946160497E+02,     0.74821129809349E+04,     0.64537080734904E+04,     0.64537080734904E+04,     0.44468069995844E-01,     0.96853844002095E-01 
     0.20200000000000E-06,                   200000,                   200000,     0.99999742928990E+04,     0.99999742928990E+04,     0.54422437319167E+04,     0.13516922571003E+02,     0.74821129809349E+04,     0.64563789962236E+04,     0.64563789962236E+04,     0.44433095944935E-01,     0.89683866022624E-01 
     0.20400000000000E-06,                   200000,                   200000,     0.99999577676910E+04,     0.99999577676910E+04,     0.54462977159274E+04,     0.13519874280851E+02,     0.74821129809349E+04,     0.64590309777244E+04,     0.64590309777244E+04,     0.44496385083906E-01,     0.89190674598811E-01 
     0.20600000000000E-06,                   200000,                   200000,     0.99999343477197E+04,     0.99999343477197E+04,     0.54502170347888E+04,     0.13522724296818E+02,     0.74821129809349E+04,     0.64615943137503E+04,     0.64615943137503E+04,     0.44459087374585E-01,     0.91289409015053E-01 
