"001-time","PartNum","PartPosX","PartPosY","PartPosZ","PartVelX","PartVelY","PartVelZ","gamma","Element"
0.0000000000000000E+000,0.1000000000000000E+001,0.2500000000000000E-003,0.2500000000000000E-003,0.2500000000000000E-003,0.0000000000000000E+000,-.5000000000000000E-001,0.0000000000000000E+000,0.1000000000000000E+001,0.7350000000000000E+003
0.8000000000000000E-002,0.1000000000000000E+001,0.9735850000034983E-005,0.7499999999998971E-004,0.2500000000000000E-003,-.5393685000000054E-001,0.2500000000000000E-001,0.0000000000000000E+000,0.1000000000000000E+001,0.9410000000000000E+003
