001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-RotRelaxPmean,006-RotRelaxPmax,007-VibRelaxPmean,008-VibRelaxPmax,009-VibRelaxRate001+004,010-VibRelaxRate002+004
0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
1.00000000000000E-012,1.06319524888115E-002,6.07432039676916E-001,5.12255083718190E-006,2.00000000000000E-001,2.00000000000000E-001,4.40589093002749E-002,0.00000000000000E+000,1.16019035530454E-014,9.66491620402533E-015
