001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-RotRelaxPmean,006-RotRelaxPmax,007-VibRelaxPmean,008-VibRelaxPmax,009-VibRelaxRate001+004,010-VibRelaxRate002+004
0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
1.00000000000000E-012,6.65027675850004E-003,6.12456655940543E-001,4.07119425011616E-006,2.00000000000000E-001,2.00000000000000E-001,5.87308821125883E-002,0.00000000000000E+000,1.68372750441953E-014,6.10626502791865E-016
