001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-RotRelaxPmean,006-RotRelaxPmax,007-VibRelaxPmean,008-VibRelaxPmax,009-VibRelaxRate001+004,010-VibRelaxRate002+004
0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
1.00000000000000E-012,6.63670707960183E-003,5.03195783170117E-001,3.47824674728444E-006,2.00000000000000E-001,2.00000000000000E-001,3.17377387177713E-001,0.00000000000000E+000,1.89944883450420E-014,8.81554474891239E-014
