001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-RotRelaxPmean,006-RotRelaxPmax,007-VibRelaxPmean,008-VibRelaxPmax,009-VibRelaxRate001+004,010-VibRelaxRate002+004
0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
1.00000000000000E-012,5.41488583400513E-003,4.25291054075299E-001,3.27096839210622E-006,2.00000000000000E-001,2.00000000000000E-001,2.95684045737927E-001,0.00000000000000E+000,1.23526738433633E-014,6.92510515789200E-014
