001-TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
0.00000000000000E+000,1.25660000000000E+005,5.01250462635425E+003,5.00752367928487E+003,1.58044492981279E+000,4.99603151510607E+003,5.00630165140754E+003
1.00000000000000E-010,1.25660000000000E+005,5.01252540355989E+003,5.00752367928487E+003,1.58044492981279E+000,4.99600135644532E+003,5.00630195751077E+003
