        -0.968750E+00        -0.968750E+00        -0.968750E+00
        -0.968750E+00        -0.906250E+00        -0.968750E+00
        -0.968750E+00        -0.906250E+00        -0.906250E+00
        -0.968750E+00        -0.968750E+00        -0.906250E+00
        -0.906250E+00        -0.968750E+00        -0.906250E+00
        -0.906250E+00        -0.906250E+00        -0.906250E+00
        -0.906250E+00        -0.906250E+00        -0.968750E+00
        -0.906250E+00        -0.968750E+00        -0.968750E+00
        -0.843750E+00        -0.968750E+00        -0.968750E+00
        -0.843750E+00        -0.968750E+00        -0.906250E+00
        -0.781250E+00        -0.968750E+00        -0.906250E+00
        -0.781250E+00        -0.968750E+00        -0.968750E+00
        -0.781250E+00        -0.906250E+00        -0.968750E+00
        -0.781250E+00        -0.906250E+00        -0.906250E+00
        -0.843750E+00        -0.906250E+00        -0.906250E+00
        -0.843750E+00        -0.906250E+00        -0.968750E+00
        -0.843750E+00        -0.843750E+00        -0.968750E+00
        -0.843750E+00        -0.843750E+00        -0.906250E+00
        -0.781250E+00        -0.843750E+00        -0.906250E+00
        -0.781250E+00        -0.843750E+00        -0.968750E+00
        -0.781250E+00        -0.781250E+00        -0.968750E+00
        -0.781250E+00        -0.781250E+00        -0.906250E+00
        -0.843750E+00        -0.781250E+00        -0.906250E+00
        -0.843750E+00        -0.781250E+00        -0.968750E+00
        -0.906250E+00        -0.781250E+00        -0.968750E+00
        -0.968750E+00        -0.781250E+00        -0.968750E+00
        -0.968750E+00        -0.843750E+00        -0.968750E+00
        -0.906250E+00        -0.843750E+00        -0.968750E+00
        -0.906250E+00        -0.843750E+00        -0.906250E+00
        -0.968750E+00        -0.843750E+00        -0.906250E+00
        -0.968750E+00        -0.781250E+00        -0.906250E+00
        -0.906250E+00        -0.781250E+00        -0.906250E+00
        -0.906250E+00        -0.781250E+00        -0.843750E+00
        -0.968750E+00        -0.781250E+00        -0.843750E+00
        -0.968750E+00        -0.843750E+00        -0.843750E+00
        -0.906250E+00        -0.843750E+00        -0.843750E+00
        -0.906250E+00        -0.843750E+00        -0.781250E+00
        -0.968750E+00        -0.843750E+00        -0.781250E+00
        -0.968750E+00        -0.781250E+00        -0.781250E+00
        -0.906250E+00        -0.781250E+00        -0.781250E+00
        -0.843750E+00        -0.781250E+00        -0.781250E+00
        -0.843750E+00        -0.781250E+00        -0.843750E+00
        -0.781250E+00        -0.781250E+00        -0.843750E+00
        -0.781250E+00        -0.781250E+00        -0.781250E+00
        -0.781250E+00        -0.843750E+00        -0.781250E+00
        -0.781250E+00        -0.843750E+00        -0.843750E+00
        -0.843750E+00        -0.843750E+00        -0.843750E+00
        -0.843750E+00        -0.843750E+00        -0.781250E+00
        -0.843750E+00        -0.906250E+00        -0.781250E+00
        -0.843750E+00        -0.906250E+00        -0.843750E+00
        -0.781250E+00        -0.906250E+00        -0.843750E+00
        -0.781250E+00        -0.906250E+00        -0.781250E+00
        -0.781250E+00        -0.968750E+00        -0.781250E+00
        -0.781250E+00        -0.968750E+00        -0.843750E+00
        -0.843750E+00        -0.968750E+00        -0.843750E+00
        -0.843750E+00        -0.968750E+00        -0.781250E+00
        -0.906250E+00        -0.968750E+00        -0.781250E+00
        -0.906250E+00        -0.906250E+00        -0.781250E+00
        -0.906250E+00        -0.906250E+00        -0.843750E+00
        -0.906250E+00        -0.968750E+00        -0.843750E+00
        -0.968750E+00        -0.968750E+00        -0.843750E+00
        -0.968750E+00        -0.906250E+00        -0.843750E+00
        -0.968750E+00        -0.906250E+00        -0.781250E+00
        -0.968750E+00        -0.968750E+00        -0.781250E+00
        -0.968750E+00        -0.968750E+00        -0.718750E+00
        -0.968750E+00        -0.968750E+00        -0.656250E+00
        -0.906250E+00        -0.968750E+00        -0.656250E+00
        -0.906250E+00        -0.968750E+00        -0.718750E+00
        -0.906250E+00        -0.906250E+00        -0.718750E+00
        -0.906250E+00        -0.906250E+00        -0.656250E+00
        -0.968750E+00        -0.906250E+00        -0.656250E+00
        -0.968750E+00        -0.906250E+00        -0.718750E+00
        -0.968750E+00        -0.843750E+00        -0.718750E+00
        -0.906250E+00        -0.843750E+00        -0.718750E+00
        -0.906250E+00        -0.781250E+00        -0.718750E+00
        -0.968750E+00        -0.781250E+00        -0.718750E+00
        -0.968750E+00        -0.781250E+00        -0.656250E+00
        -0.906250E+00        -0.781250E+00        -0.656250E+00
        -0.906250E+00        -0.843750E+00        -0.656250E+00
        -0.968750E+00        -0.843750E+00        -0.656250E+00
        -0.968750E+00        -0.843750E+00        -0.593750E+00
        -0.906250E+00        -0.843750E+00        -0.593750E+00
        -0.906250E+00        -0.781250E+00        -0.593750E+00
