"001-time","PartNum","PartPosX","PartPosY","PartPosZ","PartVelX","PartVelY","PartVelZ","gamma","Element"
0.0000000000000000E+000,0.1000000000000000E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.0000000000000000E+000,0.1414213562373095E+001,0.1414213562373095E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6000000000000000E+000,0.1000000000000000E+001,0.8485281374238673E+000,0.8332213742385328E-001,0.0000000000000000E+000,0.1414213562373095E+001,-.4469806437626982E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
