001-TIME,002-NumDens-Spec-001     ,003-NumDens-Spec-002     ,004-NumDens-Spec-003     ,005-NumDens-Spec-004     ,006-NumDens-Spec-005     ,007-NumDens-Spec-006     ,008-NumDens-Spec-007     ,009-NumDens-Spec-008     ,010-NumDens-Spec-009     ,011-NumDens-Spec-010     ,012-NumDens-Spec-011     ,013-NumDens-Spec-012     ,014-NumDens-Spec-013     ,015-NumDens-Spec-014     ,016-NumDens-Spec-015     ,017-NumDens-Spec-016     ,018-NumDens-Spec-017     ,019-NumDens-Spec-018     ,020-NumDens-Spec-019      
    1.10000000000000E-006,    4.89977991807269E+021,    1.87192163987863E+019,    1.30133589938087E+019,    5.58573409118864E+019,    3.45825010122391E+021,    0.00000000000000E+000,    1.10613551447374E+020,    2.00205522981672E+017,    6.85703916212226E+018,    5.00513807454180E+016,    2.92495263938148E+021,    1.15118175714461E+019,    3.46355554758292E+019,    1.22025266257329E+020,    2.98306229242691E+019,    4.00411045963344E+017,    9.13437698603878E+019,    4.50462426708762E+017,    1.17784913280577E+022 
    1.20000000000001E-006,    4.84752627657447E+021,    2.85793384056337E+019,    1.83188053528230E+019,    8.48370903634834E+019,    3.14312660805076E+021,    0.00000000000000E+000,    1.68723204492804E+020,    4.00411045963344E+017,    1.22625882826274E+019,    5.00513807454180E+016,    3.49884177100844E+021,    1.83188053528230E+019,    5.28542580671614E+019,    1.75530192274181E+020,    2.79787218366886E+019,    6.00616568945015E+017,    1.45599466588421E+020,    1.35138728012628E+018,    1.22248995929261E+022 
    1.30000000000002E-006,    4.76744406738181E+021,    4.37449067714953E+019,    2.76283621714707E+019,    1.27931329185288E+020,    2.80588040458813E+021,    0.00000000000000E+000,    2.55712504228340E+020,    5.00513807454180E+017,    2.05210661056214E+019,    1.00102761490836E+017,    4.10231126865595E+021,    2.87294925478699E+019,    8.36859086063388E+019,    2.44450943560621E+020,    2.31737892851285E+019,    1.05107899565378E+018,    2.17373146577350E+020,    2.85292870248882E+018,    1.27530918139325E+022 
    1.40000000000002E-006,    4.64591931493193E+021,    6.33149966429537E+019,    4.46958830056582E+019,    1.94900076622657E+020,    2.46653204313420E+021,    2.50256903727090E+017,    3.84194398601828E+020,    7.50770711181269E+017,    3.09317533006683E+019,    3.00308284472508E+017,    4.68576021400528E+021,    4.21933139683873E+019,    1.42396178220714E+020,    3.37346306224117E+020,    1.76681374031325E+019,    1.55159280310796E+018,    3.12270564470663E+020,    5.85601154721390E+018,    1.33768321207819E+022 
    1.50000000000003E-006,    4.45517350291114E+021,    9.70496272653654E+019,    7.44764545491819E+019,    2.95953814347656E+020,    2.15205921791074E+021,    7.00719330435851E+017,    5.84600127106482E+020,    9.50976234162941E+017,    4.70983492814383E+019,    6.50667949690433E+017,    5.20088902463712E+021,    6.16633010783549E+019,    2.26232240969289E+020,    4.44356158257821E+020,    1.25628965670999E+019,    2.00205522981672E+018,    4.19130262362130E+020,    1.06609440987740E+019,    1.40862103400867E+022 
    1.60000000000004E-006,    4.17949049776538E+021,    1.33687237971011E+020,    1.12515503915700E+020,    4.55717821687030E+020,    1.87742729176063E+021,    1.70174694534421E+018,    8.70543665305054E+020,    1.15118175714461E+018,    7.01219844243306E+019,    1.20123313789003E+018,    5.62167098256385E+021,    9.26451057597686E+019,    3.87748046634753E+020,    5.58873717403337E+020,    9.60986510312025E+018,    2.65272317950715E+018,    5.29093145859813E+020,    1.75179832608963E+019,    1.49233697344346E+022 
    1.70000000000005E-006,    3.80330432008282E+021,    1.85540468423264E+020,    1.58012209013284E+020,    6.67585316382385E+020,    1.66821252024478E+021,    4.10421322112427E+018,    1.25198523796588E+021,    1.95200384907130E+018,    9.97524018256180E+019,    1.95200384907130E+018,    5.90005676226987E+021,    1.42846640647423E+020,    6.40807827683586E+020,    6.79297339476812E+020,    8.25847782299396E+018,    2.85292870248882E+018,    6.40457468018368E+020,    2.77284649329615E+019,    1.58847066044118E+022 
    1.80000000000005E-006,    3.32291116768830E+021,    2.33389588415884E+020,    2.16872632769896E+020,    9.34108918851735E+020,    1.51760791558182E+021,    8.45868334597563E+018,    1.74789431839149E+021,    2.55262041801632E+018,    1.35238830774119E+020,    3.10318560621591E+018,    6.06998119990056E+021,    2.28684758625815E+020,    1.00613285574439E+021,    7.86607499794989E+020,    6.10626845094099E+018,    2.60267179876173E+018,    7.39058688086841E+020,    3.88398714584443E+019,    1.70001516757042E+022 
    1.90000000000006E-006,    2.76233570333962E+021,    2.75082388576817E+020,    2.74481772007872E+020,    1.24978297721309E+021,    1.44268099860593E+021,    1.57161335540612E+019,    2.30601726508364E+021,    3.80390493665176E+018,    1.77081785077289E+020,    4.35447012485136E+018,    6.09445632508507E+021,    3.39248258692443E+020,    1.53312384361290E+021,    8.85609130909425E+020,    5.35549773975972E+018,    3.40349389068842E+018,    8.20792592844109E+020,    5.60575464348681E+019,    1.82493840877291E+022 
    2.00000000000007E-006,    2.12558203749641E+021,    3.06814963969412E+020,    3.36645586893681E+020,    1.58197399122043E+021,    1.42496280982205E+021,    2.56763583223994E+019,    2.92945726364857E+021,    6.25642259317724E+018,    2.31487635947558E+020,    6.65683363914059E+018,    6.01037000543277E+021,    5.04067455487104E+020,    2.22483392551457E+021,    9.68494217423837E+020,    3.65375079441551E+018,    3.75385355590635E+018,    8.84207692248553E+020,    7.68789208249620E+019,    1.96517737248349E+022 
    2.10000000000008E-006,    1.48567513466624E+021,    3.16224623549551E+020,    3.79039106385050E+020,    1.89034054799295E+021,    1.45824697801775E+021,    4.35447012485136E+019,    3.54248657501845E+021,    9.15940267641149E+018,    2.82439941546394E+020,    1.04607385757924E+019,    5.83784289600331E+021,    7.16335361228422E+020,    3.08226412906433E+021,    1.04161928469289E+021,    3.45354527143384E+018,    4.15426460186969E+018,    9.32507274667882E+020,    1.01504200151708E+020,    2.11372987053589E+022 
    2.20000000000008E-006,    9.19293710151091E+020,    2.82439941546394E+020,    3.90851232240969E+020,    2.11547165858584E+021,    1.52716772930419E+021,    6.80198264330230E+019,    4.06267057510558E+021,    1.43146948931895E+019,    3.30489267061995E+020,    1.56660821733158E+019,    5.61005906223092E+021,    9.89816105621385E+020,    4.10676584154229E+021,    1.10388320234019E+021,    2.65272317950715E+018,    4.65477840932387E+018,    9.65140774913894E+020,    1.31434925837468E+020,    2.26407921315706E+022 
    2.30000000000009E-006,    5.07120589712575E+020,    2.23629569170527E+020,    3.57466961283775E+020,    2.17923711765550E+021,    1.62651972008385E+021,    9.73999869305833E+019,    4.41653383697568E+021,    2.27233268584197E+019,    3.61671277266390E+020,    2.13719395782935E+019,    5.34628828570256E+021,    1.32030537268338E+021,    5.19027813191910E+021,    1.16059141672475E+021,    2.45251765652548E+018,    5.15529221677805E+018,    9.84810967546844E+020,    1.68172639304604E+020,    2.39917289492701E+022 
    2.40000000000010E-006,    2.55312093182377E+020,    1.48152087006437E+020,    2.95753608824675E+020,    2.07728245507708E+021,    1.74338969412440E+021,    1.33987546255484E+020,    4.59271469719955E+021,    3.20328836770675E+019,    3.76786794251506E+020,    3.08316505391775E+019,    5.06695152976239E+021,    1.68387860241810E+021,    6.27238898363503E+021,    1.20788997152917E+021,    1.45149004161712E+018,    6.00616568945015E+018,    9.97674172398416E+020,    2.02758143399688E+020,    2.51252425690116E+022 
    2.50000000000011E-006,    1.16519614375333E+020,    9.10434615759153E+019,    2.21277154275493E+020,    1.86316264824818E+021,    1.86271218582147E+021,    1.64368734367953E+020,    4.63535847359465E+021,    4.81994796578375E+019,    3.76786794251506E+020,    3.87397686969535E+019,    4.79507242955328E+021,    2.04760198629505E+021,    7.26876182013407E+021,    1.25213539210812E+021,    1.85190108758046E+018,    6.45662811615892E+018,    1.00558229055619E+021,    2.38244572348189E+020,    2.60338753350639E+022 
    2.60000000000011E-006,    4.98511752224363E+019,    5.16029735485259E+019,    1.53657738888433E+020,    1.60374634184468E+021,    1.97492738145270E+021,    1.91646736874205E+020,    4.56598725988150E+021,    6.55673087764975E+019,    3.65975696010496E+020,    5.06019459336175E+019,    4.55037122908893E+021,    2.35997265352720E+021,    8.18610352643609E+021,    1.29127557185104E+021,    1.30133589938087E+018,    6.70688501988601E+018,    1.00828506511644E+021,    2.74982285815326E+020,    2.67525631111874E+022 
    2.70000000000012E-006,    2.03208605826397E+019,    2.74281566484890E+019,    9.84510659262371E+019,    1.32991523778650E+021,    2.07082582696092E+021,    2.07362870428267E+020,    4.44336137705522E+021,    8.40362682715567E+019,    3.57016498857066E+020,    6.23640204087908E+019,    4.33520034326438E+021,    2.64581608896428E+021,    9.00344257400876E+021,    1.32826354222190E+021,    1.00102761490836E+018,    7.35755296957644E+018,    1.01033717172701E+021,    3.09567789910410E+020,    2.73420682736069E+022 
    2.80000000000013E-006,    8.45868334597563E+018,    1.36139755627537E+019,    6.14130441746278E+019,    1.09852770460043E+021,    2.14890598092377E+021,    2.14620320636352E+020,    4.26893231515744E+021,    1.03856615046742E+020,    3.33141990241502E+020,    7.37757352187461E+019,    4.16978052990077E+021,    2.86499108524847E+021,    9.75911832050308E+021,    1.35969580933002E+021,    9.50976234162941E+017,    7.05724468510393E+018,    1.01263953524130E+021,    3.39048053169461E+020,    2.78385279192207E+022 
    2.90000000000014E-006,    3.90400769814260E+018,    6.90709054286768E+018,    3.87397686969535E+019,    9.03877884881503E+020,    2.21992889020152E+021,    2.11467083649391E+020,    4.06452247619316E+021,    1.19873056885276E+020,    3.18627089825331E+020,    8.55878610746647E+019,    4.01397058164028E+021,    3.04217297308725E+021,    1.04489765013172E+022,    1.38952643225429E+021,    1.00102761490836E+018,    7.50770711181269E+018,    1.01253943247981E+021,    3.68478265047767E+020,    2.82576081302021E+022 
    3.00000000000014E-006,    1.50154142236254E+018,    3.30339112919758E+018,    2.32738920466193E+019,    7.57627750343392E+020,    2.28174234542211E+021,    2.01306653358071E+020,    3.85400636877793E+021,    1.38342016380335E+020,    2.92750525979950E+020,    9.30955681864774E+019,    3.88874202701525E+021,    3.17495928620484E+021,    1.10859804240641E+022,    1.42020792865123E+021,    9.00924853417523E+017,    7.70791263479436E+018,    1.01404097390217E+021,    3.97558117260855E+020,    2.86370476476331E+022 
    3.10000000000015E-006,    4.50462426708762E+017,    2.15220937205297E+018,    1.32135645167903E+019,    6.41758803917749E+020,    2.32874059194206E+021,    1.91096171686006E+020,    3.64784473148755E+021,    1.54608715122596E+020,    2.60767693683628E+020,    1.01103789105744E+020,    3.80250349799089E+021,    3.27446143112673E+021,    1.16659257727613E+022,    1.44473310521649E+021,    9.00924853417523E+017,    7.90811815777604E+018,    1.01379071699844E+021,    4.22133345206855E+020,    2.89740936455728E+022 
    3.20000000000016E-006,    2.50256903727090E+017,    1.10113037639919E+018,    7.25745020808560E+018,    5.50415034057361E+020,    2.36672958992783E+021,    1.80184970683505E+020,    3.44318463561954E+021,    1.71626184576038E+020,    2.42348785569314E+020,    1.07260108937431E+020,    3.72267154570195E+021,    3.34938834810262E+021,    1.21947186103366E+022,    1.46615509617553E+021,    7.00719330435851E+017,    8.05827230001229E+018,    1.01314004904875E+021,    4.44256055496330E+020,    2.92694468433515E+022 
    3.30000000000017E-006,    1.50154142236254E+017,    7.50770711181269E+017,    4.15426460186969E+018,    4.85398290469063E+020,    2.39666031561359E+021,    1.67572022735659E+020,    3.24152762259625E+021,    1.87942934699044E+020,    2.27533576868670E+020,    1.12365349773463E+020,    3.65780495625589E+021,    3.40009039679773E+021,    1.26804172090901E+022,    1.48647595675817E+021,    8.50873472672105E+017,    7.65786125404895E+018,    1.01163850762639E+021,    4.66328714405059E+020,    2.95353197778711E+022 
    3.40000000000017E-006,    1.50154142236254E+017,    3.50359665217926E+017,    2.90298008323424E+018,    4.16777847467095E+020,    2.42604047611115E+021,    1.57661849348067E+020,    3.07010164354319E+021,    2.02507886495961E+020,    2.07212716286030E+020,    1.14117148099553E+020,    3.60570146889991E+021,    3.45414588800278E+021,    1.31141624746299E+022,    1.50334327206937E+021,    6.50667949690433E+017,    8.05827230001229E+018,    1.00898578444688E+021,    4.85648547372790E+020,    2.97785194369131E+022 
    3.50000000000018E-006,    1.00102761490836E+017,    3.00308284472508E+017,    1.70174694534421E+018,    3.71130988227274E+020,    2.44906411125405E+021,    1.43897719643077E+020,    2.90373085394542E+021,    2.17072838292878E+020,    1.91646736874205E+020,    1.13216223246135E+020,    3.56325789802779E+021,    3.49518802021403E+021,    1.35117706432715E+022,    1.52071110118803E+021,    5.00513807454180E+017,    8.90914577268440E+018,    1.00673347231334E+021,    5.04567969294558E+020,    3.00035003933638E+022 
    3.60000000000019E-006,    5.00513807454180E+016,    2.50256903727090E+017,    1.30133589938087E+018,    3.35944867563245E+020,    2.47083646187830E+021,    1.36139755627537E+020,    2.73801073229734E+021,    2.30036145905941E+020,    1.79484251353069E+020,    1.11464424920046E+020,    3.52206561167432E+021,    3.52096448129792E+021,    1.38934624728361E+022,    1.53412487122781E+021,    6.50667949690433E+017,    8.15837506150313E+018,    1.00578249607917E+021,    5.19533332137438E+020,    3.02082605919933E+022 
    3.70000000000020E-006,    5.00513807454180E+016,    2.50256903727090E+017,    7.50770711181269E+017,    3.00758746899216E+020,    2.49005619208454E+021,    1.29883333034360E+020,    2.58720592211140E+021,    2.41998425904096E+020,    1.67972433781623E+020,    1.09862780736192E+020,    3.48758021034072E+021,    3.54443857886752E+021,    1.42444728060037E+022,    1.54598704846447E+021,    5.00513807454180E+017,    8.05827230001229E+018,    1.00338002980339E+021,    5.34048232553610E+020,    3.03972546056880E+022 
    3.80000000000020E-006,    5.00513807454180E+016,    2.00205522981672E+017,    6.00616568945015E+017,    2.77434803471852E+020,    2.50226872898643E+021,    1.21424649688384E+020,    2.43670142020993E+021,    2.53109832429579E+020,    1.58062260394030E+020,    1.07710571364139E+020,    3.46645852766616E+021,    3.56070527760978E+021,    1.45813185984204E+022,    1.55794932846262E+021,    5.50565188199597E+017,    8.90914577268440E+018,    1.00007663867420E+021,    5.48412978827544E+020,    3.05819442006386E+022 
    3.90000000000018E-006,    0.00000000000000E+000,    2.50256903727090E+017,    3.50359665217926E+017,    2.59316203642010E+020,    2.51453131726905E+021,    1.11013962493337E+020,    2.30071181872463E+021,    2.61718669917790E+020,    1.45399261065439E+020,    1.07410263079667E+020,    3.44944105821271E+021,    3.57937444262782E+021,    1.48849302740221E+022,    1.56660821733158E+021,    4.00411045963344E+017,    9.45971096088399E+018,    9.96673144783508E+020,    5.60074950541227E+020,    3.07476643222866E+022 
    4.00000000000014E-006,    0.00000000000000E+000,    1.00102761490836E+017,    2.50256903727090E+017,    2.38294623728935E+020,    2.52604313484050E+021,    1.04257026092706E+020,    2.17483259614990E+021,    2.63370365482389E+020,    1.36339961150518E+020,    1.09162061405757E+020,    3.43552677436549E+021,    3.59939499492599E+021,    1.51656684686231E+022,    1.57381561615892E+021,    6.50667949690433E+017,    9.91017338759275E+018,    9.92268623277911E+020,    5.70986151543728E+020,    3.09008715987484E+022 
    4.10000000000011E-006,    0.00000000000000E+000,    1.00102761490836E+017,    2.50256903727090E+017,    2.19675510091639E+020,    2.53880623693058E+021,    9.82008090225100E+019,    2.07317824185596E+021,    2.73030281966255E+020,    1.26479839143671E+020,    1.01504200151708E+020,    3.42176264466050E+021,    3.61841451960925E+021,    1.54051142741092E+022,    1.57992188460986E+021,    4.50462426708762E+017,    9.81007062610192E+018,    9.88865129387222E+020,    5.80796222169830E+020,    3.10363606864262E+022 
    4.20000000000007E-006,    0.00000000000000E+000,    5.00513807454180E+016,    2.00205522981672E+017,    2.03959376537578E+020,    2.54566327609270E+021,    9.38963902784041E+019,    1.96621844120300E+021,    2.77284649329615E+020,    1.18471618224404E+020,    1.00803480821272E+020,    3.41595668449403E+021,    3.63042685098815E+021,    1.56437092061226E+022,    1.58597810168006E+021,    4.00411045963344E+017,    9.20945405715690E+018,    9.86112303446224E+020,    5.90255933130714E+020,    3.11685964343556E+022 
    4.30000000000004E-006,    0.00000000000000E+000,    5.00513807454180E+016,    1.50154142236254E+017,    1.89794835786625E+020,    2.55216995558961E+021,    9.05429477684611E+019,    1.86851814598794E+021,    2.82990506734593E+020,    1.11764733204518E+020,    9.46471609895853E+019,    3.41440509169092E+021,    3.64399077517015E+021,    1.58662376449167E+022,    1.58953174971298E+021,    4.50462426708762E+017,    9.10935129566607E+018,    9.81807884702119E+020,    5.98164051288490E+020,    3.12943255027881E+022 
    4.40000000000000E-006,    0.00000000000000E+000,    0.00000000000000E+000,    1.50154142236254E+017,    1.72176749764238E+020,    2.55987786822440E+021,    8.59882721206280E+019,    1.78348085010148E+021,    2.85543127152609E+020,    9.96022476833817E+019,    9.36461333746770E+019,    3.41395462926421E+021,    3.66180906671552E+021,    1.60672439899903E+022,    1.59263493531920E+021,    4.50462426708762E+017,    9.05929991492065E+018,    9.77503465958013E+020,    6.05621707019557E+020,    3.14087429591721E+022 
    4.49999999999997E-006,    0.00000000000000E+000,    0.00000000000000E+000,    1.50154142236254E+017,    1.57111284159867E+020,    2.56548362286789E+021,    8.32354461796301E+019,    1.70034550668334E+021,    2.89647340373734E+020,    9.32957737094591E+019,    9.02426394839886E+019,    3.41160221436918E+021,    3.67392150085591E+021,    1.62582901102956E+022,    1.59713955958629E+021,    4.50462426708762E+017,    9.05929991492065E+018,    9.74250126209560E+020,    6.13379671035097E+020,    3.15176047122934E+022 
    4.59999999999993E-006,    0.00000000000000E+000,    0.00000000000000E+000,    1.00102761490836E+017,    1.50104090855508E+020,    2.57449287140206E+021,    8.00321578119233E+019,    1.62026329749067E+021,    2.90197905561933E+020,    8.65388373088276E+019,    8.53376041709376E+019,    3.40844897738222E+021,    3.68438223943171E+021,    1.64372237964605E+022,    1.60039289933474E+021,    5.00513807454180E+017,    9.35960819939316E+018,    9.70095861607691E+020,    6.20436915720201E+020,    3.16179076793072E+022 
    4.69999999999990E-006,    0.00000000000000E+000,    0.00000000000000E+000,    1.00102761490836E+017,    1.40494225752388E+020,    2.57804651943499E+021,    7.57777904485628E+019,    1.54728838436385E+021,    2.91299035938332E+020,    8.56879638361555E+019,    8.11833395690679E+019,    3.40759810390955E+021,    3.69879703708639E+021,    1.65977886258918E+022,    1.60374634184468E+021,    8.00822091926687E+017,    1.01103789105744E+019,    9.66392059432530E+020,    6.26443081409651E+020,    3.17115538126819E+022 
    4.79999999999986E-006,    0.00000000000000E+000,    0.00000000000000E+000,    1.00102761490836E+017,    1.33487032448030E+020,    2.58275134922506E+021,    7.25244507001106E+019,    1.47311223809914E+021,    2.90598316607897E+020,    8.23345213262125E+019,    7.90811815777604E+019,    3.40985041604309E+021,    3.70905757013920E+021,    1.67586037122268E+022,    1.60444706117512E+021,    5.00513807454180E+017,    1.02605330528107E+019,    9.61336869977243E+020,    6.32349144337610E+020,    3.18003950135050E+022 
    4.89999999999983E-006,    0.00000000000000E+000,    0.00000000000000E+000,    5.00513807454180E+016,    1.25228554625036E+020,    2.58565432930829E+021,    6.91209568094222E+019,    1.40319045919779E+021,    2.92250012172495E+020,    8.08329799038500E+019,    7.54774821640903E+019,    3.41175236851141E+021,    3.72036918218766E+021,    1.69119110914500E+022,    1.60609875673972E+021,    3.00308284472508E+017,    1.03105844335561E+019,    9.57432862279100E+020,    6.38055001742588E+020,    3.18880349811902E+022 
    5.00000000000000E-006,    0.00000000000000E+000,    0.00000000000000E+000,    5.00513807454180E+016,    1.14968021572225E+020,    2.59201085466296E+021,    6.66183877721513E+019,    1.34513085753311E+021,    2.92800577360695E+020,    7.38758379802369E+019,    7.03722413280576E+019,    3.41525596516359E+021,    3.73723649749887E+021,    1.70503532105918E+022,    1.60419680427139E+021,    2.50256903727090E+017,    1.05107899565378E+019,    9.52627929727540E+020,    6.40807827683586E+020,    3.19670661113873E+022 
