 wavelength,emission_coefficient,absorption_coefficient
   868.41141141141145      ,   10608379196.146957      ,   1.8658960500133844E-004
   868.41271271271273      ,   10512698277.590231      ,   1.8490812472867903E-004
   868.41401401401413      ,   10422028349.306231      ,   1.8331475145772025E-004
   868.41531531531530      ,   10338062327.142229      ,   1.8183927328680618E-004
   868.41661661661658      ,   10258870982.988323      ,   1.8044777010046062E-004
   868.41791791791798      ,   10184383227.234268      ,   1.7913899354181611E-004
   868.41921921921926      ,   10114509230.061272      ,   1.7791136487335947E-004
   868.42052052052054      ,   10048753565.442646      ,   1.7675619819676870E-004
   868.42182182182182      ,   9986333763.2088680      ,   1.7565969844993975E-004
   868.42312312312322      ,   9930155420.6251945      ,   1.7467296082074519E-004
   868.42442442442450      ,   9878264476.4715786      ,   1.7376163485662705E-004
   868.42572572572567      ,   9830644527.6089802      ,   1.7292543431041263E-004
   868.42702702702707      ,   9787249435.2171154      ,   1.7216354889910078E-004
   868.42832832832835      ,   9748276195.9265499      ,   1.7147946422726496E-004
   868.42962962962974      ,   9711897064.2624626      ,   1.7084102337577882E-004
   868.43093093093091      ,   9681266392.8613110      ,   1.7030367290567683E-004
   868.43223223223220      ,   9654713390.9642105      ,   1.6983805317584674E-004
   868.43353353353359      ,   9632244836.2989693      ,   1.6944428526865124E-004
   868.43483483483487      ,   9613860935.6255646      ,   1.6912237434994984E-004
   868.43613613613616      ,   9600135335.9940319      ,   1.6888242348589804E-004
   868.43743743743744      ,   9589108796.6876965      ,   1.6868998824605844E-004
   868.43873873873872      ,   9583297497.2146130      ,   1.6858926300194677E-004
   868.44004004004012      ,   9581601591.5736217      ,   1.6856094094001045E-004
   868.44134134134129      ,   9584040311.6141262      ,   1.6860536162442808E-004
   868.44264264264268      ,   9590663755.8490124      ,   1.6872340824846364E-004
   868.44394394394396      ,   9601878764.3099041      ,   1.6892224310779023E-004
   868.44524524524525      ,   9617502295.4834042      ,   1.6919868765325513E-004
   868.44654654654664      ,   9637007646.7834892      ,   1.6954339008662928E-004
   868.44784784784781      ,   9661165720.0731449      ,   1.6996995579396327E-004
   868.44914914914921      ,   9689763519.7814312      ,   1.7047464060877921E-004
   868.45045045045049      ,   9722907867.0605373      ,   1.7105932608716605E-004
   868.45175175175177      ,   9760686456.1451092      ,   1.7172555666982676E-004
   868.45305305305305      ,   9805090877.4487782      ,   1.7250841912460339E-004
   868.45435435435434      ,   9852435870.4892826      ,   1.7334299621384343E-004
   868.45565565565573      ,   9905105967.8926086      ,   1.7427127050962735E-004
   868.45695695695701      ,   9962826060.1113930      ,   1.7528841056344428E-004
   868.45825825825830      ,   10025773159.733355      ,   1.7639753344941757E-004
   868.45955955955958      ,   10094095796.532419      ,   1.7760125427055854E-004
   868.46086086086086      ,   10170260115.578871      ,   1.7894300287194789E-004
   868.46216216216226      ,   10250549551.709660      ,   1.8035733584793515E-004
   868.46346346346343      ,   10336460564.296040      ,   1.8187058377021884E-004
   868.46476476476482      ,   10428439962.285957      ,   1.8349062700698138E-004
   868.46606606606611      ,   10526749627.533466      ,   1.8522207644701012E-004
   868.46736736736739      ,   10631624919.755014      ,   1.8706907548283528E-004
   868.46866866866867      ,   10745739493.624514      ,   1.8907869854858887E-004
   868.46996996996995      ,   10866519318.759100      ,   1.9120563288044392E-004
   868.47127127127135      ,   10993211114.522808      ,   1.9343659301593910E-004
   868.47257257257263      ,   11127590274.574551      ,   1.9580284930420736E-004
   868.47387387387380      ,   11270003137.621727      ,   1.9831049865241904E-004
   868.47517517517520      ,   11420823352.868267      ,   2.0096611871488857E-004
   868.47647647647648      ,   11582582443.480780      ,   2.0381427571558797E-004
   868.47777777777787      ,   11755477649.287495      ,   2.0685845250811838E-004
   868.47907907907916      ,   11934643140.961451      ,   2.1001296187340366E-004
   868.48038038038032      ,   12123986676.905029      ,   2.1334661144914671E-004
   868.48168168168172      ,   12324002407.302721      ,   2.1686809929361673E-004
   868.48298298298300      ,   12535278462.355549      ,   2.2058777849644638E-004
   868.48428428428440      ,   12759694926.364538      ,   2.2453874347353364E-004
   868.48558558558557      ,   13002691285.155579      ,   2.2881676374682727E-004
   868.48688688688685      ,   13252494621.693956      ,   2.3321456342630467E-004
   868.48818818818825      ,   13516379754.632492      ,   2.3786021998084309E-004
   868.48948948948953      ,   13795109822.120687      ,   2.4276716552373698E-004
   868.49079079079081      ,   14089628993.487852      ,   2.4795202033949269E-004
   868.49209209209209      ,   14400914658.629326      ,   2.5343198881510351E-004
   868.49339339339338      ,   14741438141.132135      ,   2.5942661154162365E-004
   868.49469469469477      ,   15091398623.876163      ,   2.6558731784078095E-004
   868.49599599599594      ,   15461221834.383112      ,   2.7209763624889407E-004
   868.49729729729734      ,   15852724525.564999      ,   2.7898954731959128E-004
   868.49859859859862      ,   16267470898.860014      ,   2.8629058539940747E-004
   868.49989989990002      ,   16707101000.467464      ,   2.9402961895801810E-004
   868.50120120120118      ,   17186220196.141808      ,   3.0246374671363260E-004
   868.50250250250247      ,   17687170370.931126      ,   3.1128212805223463E-004
   868.50380380380386      ,   18215109642.450542      ,   3.2057555871994647E-004
   868.50510510510514      ,   18776323883.627708      ,   3.3045468834086867E-004
   868.50640640640654      ,   19373428614.856117      ,   3.4096555635238689E-004
   868.50770770770771      ,   20009245484.005718      ,   3.5215782997450869E-004
   868.50900900900899      ,   20700616347.672756      ,   3.6432797028385902E-004
   868.51031031031039      ,   21437057312.368702      ,   3.7729142955362707E-004
   868.51161161161167      ,   22212138005.257984      ,   3.9093501194257846E-004
   868.51291291291295      ,   23040419341.191532      ,   4.0551502824876710E-004
   868.51421421421423      ,   23926320583.407509      ,   4.2110926680701059E-004
   868.51551551551552      ,   24874702511.178104      ,   4.3780328801889927E-004
   868.51681681681691      ,   25904168386.434910      ,   4.5592455358141695E-004
   868.51811811811808      ,   27021825276.699299      ,   4.7559816292717114E-004
   868.51941941941948      ,   28197110633.677826      ,   4.9628613544472702E-004
   868.52072072072076      ,   29459951506.003860      ,   5.1851526066081963E-004
   868.52202202202204      ,   30818074300.357784      ,   5.4242153869210965E-004
   868.52332332332332      ,   32280208998.277225      ,   5.6815863621897228E-004
   868.52462462462461      ,   33865350925.723213      ,   5.9606091292498250E-004
   868.52592592592600      ,   35621565608.795120      ,   6.2697443032678493E-004
   868.52722722722729      ,   37471365266.809616      ,   6.5953521925162916E-004
   868.52852852852845      ,   39478235894.186905      ,   6.9486077899732091E-004
   868.52982982982985      ,   41664032408.121841      ,   7.3333579993186651E-004
   868.53113113113113      ,   44058503865.591095      ,   7.7548392851795002E-004
   868.53243243243253      ,   46703361731.763359      ,   8.2203937347411936E-004
   868.53373373373370      ,   49770045101.301498      ,   8.7601983307151814E-004
   868.53503503503509      ,   53164255984.588753      ,   9.3576543995049831E-004
   868.53633633633638      ,   57106350927.952972      ,   1.0051549424167909E-003
   868.53763763763766      ,   61812294394.283936      ,   1.0879897621294916E-003
   868.53893893893905      ,   67599181561.108078      ,   1.1898514355929268E-003
   868.54024024024022      ,   74936618925.303162      ,   1.3190060145549299E-003
   868.54154154154162      ,   84846044351.477142      ,   1.4934329412313856E-003
   868.54284284284290      ,   98010612748.311432      ,   1.7251571460213120E-003
   868.54414414414418      ,   115890131728.26323      ,   2.0398742874111410E-003
   868.54544544544547      ,   140584455605.21893      ,   2.4745461719101022E-003
   868.54674674674675      ,   174839821958.87415      ,   3.0775122966107508E-003
   868.54804804804814      ,   222309271539.98563      ,   3.9130737813966995E-003
   868.54934934934943      ,   289487790207.25946      ,   5.0955559011797305E-003
   868.55065065065060      ,   381843520374.71796      ,   6.7212093318533466E-003
   868.55195195195199      ,   505453270651.45001      ,   8.8969985509331617E-003
   868.55325325325327      ,   670476477986.12390      ,   1.1801750794602658E-002
   868.55455455455467      ,   887568185380.54468      ,   1.5623016993111472E-002
   868.55585585585584      ,   1168703922989.2139      ,   2.0571591399904113E-002
   868.55715715715712      ,   1532562355299.9893      ,   2.6976257386419740E-002
   868.55845845845852      ,   1995395323262.6040      ,   3.5123081170812989E-002
   868.55975975975980      ,   2554536227252.5371      ,   4.4965125044190132E-002
   868.56106106106108      ,   3229106192800.8286      ,   5.6838960614293089E-002
   868.56236236236236      ,   4027402600021.4683      ,   7.0890639036867653E-002
   868.56366366366365      ,   4953522160787.0859      ,   8.7192270967662147E-002
   868.56496496496504      ,   6013041564411.7734      ,  0.10584201774684313     
   868.56626626626633      ,   7221422770979.5039      ,  0.12711204205099641     
   868.56756756756761      ,   8499577529823.2324      ,  0.14961022606902541     
   868.56886886886889      ,   9853180553595.4688      ,  0.17343645656162937     
   868.57017017017017      ,   11249299786657.572      ,  0.19801106081255654     
   868.57147147147157      ,   12647776152413.596      ,  0.22262715550162979     
   868.57277277277274      ,   14002658219983.793      ,  0.24647589981819029     
   868.57407407407413      ,   15302393782871.334      ,  0.26935395089330288     
   868.57537537537542      ,   16408588020043.592      ,  0.28882527185211948     
   868.57667667667670      ,   17316715245563.521      ,  0.30481020121415792     
   868.57797797797798      ,   17985387773602.250      ,  0.31658022957463483     
   868.57927927927926      ,   18381570720932.637      ,  0.32355387424238741     
   868.58058058058066      ,   18499416190103.863      ,  0.32562820005266885     
   868.58188188188194      ,   18410000690068.395      ,  0.32405430148597197     
   868.58318318318322      ,   18039893234753.824      ,  0.31753964035757370     
   868.58448448448451      ,   17395411515841.236      ,  0.30619542119685339     
   868.58578578578579      ,   16508124530890.725      ,  0.29057732405646958     
   868.58708708708718      ,   15419840312406.975      ,  0.27142125731409250     
   868.58838838838835      ,   14178526820154.961      ,  0.24957155688704766     
   868.58968968968975      ,   12806537676733.404      ,  0.22542169305837290     
   868.59099099099103      ,   11389984662929.834      ,  0.20048741236485568     
   868.59229229229231      ,   9991609981791.9082      ,  0.17587310815430157     
   868.59359359359360      ,   8632501455974.2285      ,  0.15194996999173496     
   868.59489489489488      ,   7346229960585.7930      ,  0.12930891514091711     
   868.59619619619627      ,   6158394571460.2266      ,  0.10840054061138378     
   868.59749749749756      ,   5073759182035.7764      ,   8.9308700845831410E-002
   868.59879879879884      ,   4112888955116.2183      ,   7.2395385501918152E-002
   868.60010010010012      ,   3302709318226.5347      ,   5.8134538136583126E-002
   868.60140140140140      ,   2616819968229.5000      ,   4.6061458477673158E-002
   868.60270270270280      ,   2047219397224.2849      ,   3.6035303330984876E-002
   868.60400400400408      ,   1582945863506.2729      ,   2.7863123232492137E-002
   868.60530530530525      ,   1209425889743.6470      ,   2.1288394655463134E-002
   868.60660660660665      ,   911550840381.54358      ,   1.6045174170684455E-002
   868.60790790790793      ,   689054706379.76770      ,   1.2128779460234137E-002
   868.60920920920933      ,   519627500651.90900      ,   9.1465083297434489E-003
   868.61051051051049      ,   392494664147.93488      ,   6.9087061115344628E-003
   868.61181181181189      ,   298370126872.21667      ,   5.2519186517128984E-003
   868.61311311311317      ,   229494051302.30505      ,   4.0395566625764882E-003
   868.61441441441445      ,   178317243270.31735      ,   3.1387386184609863E-003
   868.61571571571574      ,   142995101219.71564      ,   2.5169956849239060E-003
   868.61701701701702      ,   117524830992.21370      ,   2.0686662003424638E-003
   868.61831831831842      ,   99079027557.263794      ,   1.7439819473821408E-003
   868.61961961961970      ,   85583329046.351349      ,   1.5064298417439589E-003
   868.62092092092087      ,   75539482955.497803      ,   1.3296375223629934E-003
   868.62222222222226      ,   67720091637.219742      ,   1.1920002414163766E-003
   868.62352352352355      ,   61743365734.559547      ,   1.0867977008077031E-003
   868.62482482482494      ,   56934339156.967781      ,   1.0021491006889979E-003
   868.62612612612622      ,   52912027443.924385      ,   9.3134831889335912E-004
   868.62742742742739      ,   49457189992.008690      ,   8.7053626371481278E-004
   868.62872872872879      ,   46424048685.184486      ,   8.1714693852589734E-004
   868.63003003003007      ,   43664265880.606575      ,   7.6856929694474145E-004
   868.63133133133147      ,   41191955796.631752      ,   7.2505176973907792E-004
   868.63263263263264      ,   38968782803.601395      ,   6.8591957515692285E-004
   868.63393393393392      ,   36926785545.342789      ,   6.4997645224349268E-004
   868.63523523523531      ,   35043216190.247269      ,   6.1682198815631300E-004
   868.63653653653660      ,   33300897410.297066      ,   5.8615382884817451E-004
   868.63783783783788      ,   31664708682.950771      ,   5.5735378368454533E-004
   868.63913913913916      ,   30138840190.910122      ,   5.3049560301411582E-004
   868.64044044044044      ,   28751123845.457237      ,   5.0606918773857051E-004
   868.64174174174184      ,   27459530863.946217      ,   4.8333474806624293E-004
   868.64304304304301      ,   26255716465.388397      ,   4.6214539133139460E-004
   868.64434434434440      ,   25132841408.315216      ,   4.4238073664885262E-004
   868.64564564564569      ,   24077305983.629406      ,   4.2380140343765477E-004
   868.64694694694697      ,   23072789835.459808      ,   4.0612011678057679E-004
   868.64824824824825      ,   22159960288.283333      ,   3.9005270424276084E-004
   868.64954954954953      ,   21305347747.157692      ,   3.7501003880172009E-004
   868.65085085085093      ,   20503842696.779350      ,   3.6090217283187844E-004
   868.65215215215221      ,   19751646344.221607      ,   3.4766224400465252E-004
   868.65345345345349      ,   19044747677.210426      ,   3.3521965214994374E-004
   868.65475475475478      ,   18358459859.397236      ,   3.2313985745889741E-004
   868.65605605605606      ,   17735404068.331505      ,   3.1217307710583041E-004
   868.65735735735745      ,   17148574081.413509      ,   3.0184395287875544E-004
   868.65865865865874      ,   16594908631.868586      ,   2.9209859333976666E-004
   868.65995995996002      ,   16072086206.170465      ,   2.8289613596664271E-004
   868.66126126126130      ,   15578004029.409946      ,   2.7419957006112556E-004
   868.66256256256258      ,   15097883675.027781      ,   2.6574876674022828E-004
   868.66386386386398      ,   14654017151.036865      ,   2.5793610548855437E-004
   868.66516516516515      ,   14236604225.331039      ,   2.5058908902475887E-004
   868.66646646646655      ,   13840826508.922312      ,   2.4362290050415134E-004
   868.66776776776783      ,   13465050600.682327      ,   2.3700878527239581E-004
   868.66906906906911      ,   13108222050.046261      ,   2.3072818632114049E-004
   868.67037037037039      ,   12761869199.744610      ,   2.2463198898990572E-004
   868.67167167167167      ,   12435882573.061468      ,   2.1889427919717281E-004
   868.67297297297307      ,   12130268572.001438      ,   2.1351517605521048E-004
   868.67427427427435      ,   11839584799.185034      ,   2.0839888360335972E-004
   868.67557557557552      ,   11562371906.663958      ,   2.0351970530431895E-004
   868.67687687687692      ,   11298223768.173828      ,   1.9887049820421852E-004
   868.67817817817820      ,   11042597682.957968      ,   1.9437130460434404E-004
   868.67947947947960      ,   10797857739.748018      ,   1.9006373198839524E-004
   868.68078078078076      ,   10569474868.926456      ,   1.8604408270481685E-004
   868.68208208208205      ,   10352069347.060986      ,   1.8221767081940256E-004
   868.68338338338344      ,   10144007085.423149      ,   1.7855571679386697E-004
   868.68468468468473      ,   9945354771.3355961      ,   1.7505940298603897E-004
   868.68598598598601      ,   9754023444.3330421      ,   1.7169196188270339E-004
   868.68728728728729      ,   9567815306.2378292      ,   1.6841470450587728E-004
   868.68858858858857      ,   9395234213.2355652      ,   1.6537731646408448E-004
   868.68988988988997      ,   9230990639.5691757      ,   1.6248670178357634E-004
   868.69119119119125      ,   9073651041.4541054      ,   1.5971761120439013E-004
   868.69249249249253      ,   8923262033.0316639      ,   1.5707087096337828E-004
   868.69379379379382      ,   8779408602.3322983      ,   1.5453917947036257E-004
   868.69509509509521      ,   8637122789.7298412      ,   1.5203508917861099E-004
   868.69639639639649      ,   8506539317.6666059      ,   1.4973699061957490E-004
   868.69769769769766      ,   8382443288.3298120      ,   1.4755310083433703E-004
   868.69899899899906      ,   8263888052.0928631      ,   1.4546674646299983E-004
   868.70030030030034      ,   8150543914.2939444      ,   1.4347212278287248E-004
   868.70160160160174      ,   8042471839.4904184      ,   1.4157030877627502E-004
   868.70290290290291      ,   7935997691.9305553      ,   1.3969663275347985E-004
   868.70420420420419      ,   7837610579.6229153      ,   1.3796531334083316E-004
   868.70550550550558      ,   7745170569.5841131      ,   1.3633869212364175E-004
   868.70680680680687      ,   7657596881.9139738      ,   1.3479774264706470E-004
   868.70810810810815      ,   7573966573.3510303      ,   1.3332620795966453E-004
   868.70940940940943      ,   7494712232.9910536      ,   1.3193171193189306E-004
   868.71071071071071      ,   7417445588.3080950      ,   1.3057221846549509E-004
   868.71201201201211      ,   7345572221.4593315      ,   1.2930766841647511E-004
   868.71331331331328      ,   7279298471.0211678      ,   1.2814170050455057E-004
   868.71461461461467      ,   7217784306.8934002      ,   1.2705953713897455E-004
   868.71591591591596      ,   7159239151.6739197      ,   1.2602963564372098E-004
   868.71721721721724      ,   7104534312.2608376      ,   1.2506734746055086E-004
   868.71851851851864      ,   7052222542.9021320      ,   1.2414720147408120E-004
   868.71981981981980      ,   7003520646.2373352      ,   1.2329061137105642E-004
   868.72112112112120      ,   6960150983.5687695      ,   1.2252789750598445E-004
   868.72242242242248      ,   6921870467.6276426      ,   1.2185480362584138E-004
   868.72372372372377      ,   6885866368.2676916      ,   1.2122177940064268E-004
   868.72502502502505      ,   6853412316.8668995      ,   1.2065126354860245E-004
   868.72632632632633      ,   6823845144.4343214      ,   1.2013158652497989E-004
   868.72762762762773      ,   6796749508.1181183      ,   1.1965543484810736E-004
   868.72892892892901      ,   6775112110.7924356      ,   1.1927538264813372E-004
   868.73023023023029      ,   6758424516.3638077      ,   1.1898250274776007E-004
   868.73153153153157      ,   6744482058.0930223      ,   1.1873795669290302E-004
   868.73283283283286      ,   6733717967.6867676      ,   1.1854937763536492E-004
   868.73413413413425      ,   6726426095.7208223      ,   1.1842194726518099E-004
   868.73543543543542      ,   6721036160.8543282      ,   1.1832802475132539E-004
   868.73673673673682      ,   6721417701.5885105      ,   1.1833572299925210E-004
   868.73803803803810      ,   6726808027.8924141      ,   1.1843163801463039E-004
   868.73933933933938      ,   6735994148.6543951      ,   1.1859440137968465E-004
   868.74064064064066      ,   6748096167.3606853      ,   1.1880851274630873E-004
   868.74194194194195      ,   6764162223.9821167      ,   1.1909243965357975E-004
   868.74324324324334      ,   6782886106.1847401      ,   1.1942319149204630E-004
   868.74454454454462      ,   6807157435.5555048      ,   1.1985163200312212E-004
   868.74584584584579      ,   6836962415.6540384      ,   1.2037753593643133E-004
   868.74714714714719      ,   6872427583.7346191      ,   1.2100313703929498E-004
   868.74844844844847      ,   6910633884.7030325      ,   1.2167701110448785E-004
   868.74974974974987      ,   6953606102.2469511      ,   1.2243483014451225E-004
   868.75105105105115      ,   7000534102.1541462      ,   1.2326233788128527E-004
   868.75235235235232      ,   7053215804.7432146      ,   1.2419118181102400E-004
   868.75365365365371      ,   7112181676.6220999      ,   1.2523071034822376E-004
   868.75495495495500      ,   7179910140.6351900      ,   1.2642459393614211E-004
   868.75625625625639      ,   7250298941.1622391      ,   1.2766533005362362E-004
   868.75755755755756      ,   7326844813.2852774      ,   1.2901452109649538E-004
   868.75885885885884      ,   7409177366.7000952      ,   1.3046565412784251E-004
   868.76016016016024      ,   7498339787.6654749      ,   1.3203709263724466E-004
   868.76146146146152      ,   7595376197.3188229      ,   1.3374722319715215E-004
   868.76276276276280      ,   7704562560.2456141      ,   1.3567138610327215E-004
   868.76406406406409      ,   7818211394.5560837      ,   1.3767415193761240E-004
   868.76536536536537      ,   7939788876.4974623      ,   1.3981658438935168E-004
   868.76666666666677      ,   8070003604.6981850      ,   1.4211117477963027E-004
   868.76796796796793      ,   8209383619.2316036      ,   1.4456722285030580E-004
   868.76926926926933      ,   8359841280.5660381      ,   1.4721840112565484E-004
   868.77057057057061      ,   8525949509.3558340      ,   1.5014528372229619E-004
   868.77187187187189      ,   8701966695.9781265      ,   1.5324672143269728E-004
   868.77317317317318      ,   8888250030.6094933      ,   1.5652900711701426E-004
   868.77447447447446      ,   9087833864.0143108      ,   1.6004560044521681E-004
   868.77577577577586      ,   9301037150.5008469      ,   1.6380212818755722E-004
   868.77707707707714      ,   9530719957.1951160      ,   1.6784895005592557E-004
   868.77837837837853      ,   9781641757.1814041      ,   1.7226992866020645E-004
   868.77967967967970      ,   10052490894.088661      ,   1.7704195687885462E-004
   868.78098098098098      ,   10337548073.756195      ,   1.8206427857401413E-004
   868.78228228228238      ,   10643635181.208721      ,   1.8745707645937559E-004
   868.78358358358366      ,   10971780673.919960      ,   1.9323847781722278E-004
   868.78488488488495      ,   11325285740.292189      ,   1.9946661759025010E-004
   868.78618618618623      ,   11709070375.865238      ,   2.0622818069703663E-004
   868.78748748748751      ,   12131200174.368704      ,   2.1366526003813836E-004
   868.78878878878891      ,   12574005796.072344      ,   2.2146657642177481E-004
   868.79009009009008      ,   13051100268.322227      ,   2.2987195087711607E-004
   868.79139139139147      ,   13564973918.243523      ,   2.3892526271835618E-004
   868.79269269269275      ,   14119828178.104216      ,   2.4870051368650791E-004
   868.79399399399404      ,   14719567377.889990      ,   2.5926648860988445E-004
   868.79529529529532      ,   15392496297.646204      ,   2.7112183460112924E-004
   868.79659659659660      ,   16098038619.519726      ,   2.8355172200238951E-004
   868.79789789789800      ,   16863870658.655895      ,   2.9704372303665565E-004
   868.79919919919928      ,   17697447684.926788      ,   3.1172918290058417E-004
   868.80050050050045      ,   18609547611.162022      ,   3.2779796637493906E-004
   868.80180180180184      ,   19614766502.973877      ,   3.4550720807012162E-004
   868.80310310310313      ,   20768220890.751755      ,   3.6582789721303086E-004
   868.80440440440452      ,   22049624459.418674      ,   3.8840265150705993E-004
   868.80570570570569      ,   23516419405.524845      ,   4.1424342578368789E-004
   868.80700700700709      ,   25247176145.951576      ,   4.4473439445026641E-004
   868.80830830830837      ,   27347938390.679066      ,   4.8174371681033708E-004
   868.80960960960965      ,   29977120914.522297      ,   5.2806216589124067E-004
   868.81091091091105      ,   33455397066.629768      ,   5.8933902580925570E-004
   868.81221221221222      ,   38086863422.005577      ,   6.7093154215429687E-004
   868.81351351351361      ,   44303291224.089684      ,   7.8044619512313452E-004
   868.81481481481489      ,   52856573725.900230      ,   9.3112903230767406E-004
   868.81611611611618      ,   64709204537.866272      ,   1.1399362299677287E-003
   868.81741741741746      ,   81156308164.248856      ,   1.4296838817575326E-003
   868.81871871871874      ,   104283208372.92609      ,   1.8371089811283561E-003
   868.82002002002014      ,   136691708453.90149      ,   2.4080472924524112E-003
   868.82132132132142      ,   180096248602.30951      ,   3.1727019741267983E-003
   868.82262262262259      ,   238426102426.78851      ,   4.2002947327615600E-003
   868.82392392392399      ,   315712789833.37335      ,   5.5618485418155207E-003
   868.82522522522527      ,   416567277223.70380      ,   7.3385944220705039E-003
   868.82652652652666      ,   546853217337.46600      ,   9.6338318894369588E-003
   868.82782782782783      ,   716714680216.51941      ,   1.2626268230381552E-002
   868.82912912912911      ,   922473805406.94519      ,   1.6251110866120150E-002
   868.83043043043051      ,   1172966960538.4043      ,   2.0664029392801628E-002
   868.83173173173179      ,   1472186060696.0461      ,   2.5935349068469504E-002
   868.83303303303308      ,   1822687961330.4597      ,   3.2110113806244338E-002
   868.83433433433436      ,   2225043302678.1445      ,   3.9198376532289372E-002
   868.83563563563564      ,   2693135718621.4727      ,   4.7444724136900845E-002
   868.83693693693704      ,   3194162099762.0166      ,   5.6271266817339897E-002
   868.83823823823832      ,   3729834932705.5474      ,   6.5708173316559454E-002
   868.83953953953960      ,   4289620236689.4780      ,   7.5569867325714510E-002
   868.84084084084088      ,   4858602817990.8779      ,   8.5593589042391852E-002
   868.84214214214217      ,   5419203356387.7842      ,   9.5469644961039518E-002
   868.84344344344356      ,   5963704583879.3818      ,  0.10506208058046128     
   868.84474474474473      ,   6449212884222.9434      ,  0.11361524243106971     
   868.84604604604613      ,   6858660719768.0762      ,  0.12082845304249752     
   868.84734734734741      ,   7178994746268.1963      ,  0.12647175267713751     
   868.84864864864869      ,   7394784250795.4854      ,  0.13027329967360618     
   868.84994994994997      ,   7495113791011.4189      ,  0.13204079753709214     
   868.85125125125126      ,   7499168109429.3506      ,  0.13211222237431605     
   868.85255255255265      ,   7406760037508.8486      ,  0.13048427685184275     
   868.85385385385393      ,   7198349082893.7090      ,  0.12681271765006141     
   868.85515515515522      ,   6884547705184.6406      ,  0.12128450363935736     
   868.85645645645650      ,   6480556575644.7441      ,  0.11416742385111564     
   868.85775775775778      ,   6004783689033.1074      ,  0.10578577047700939     
   868.85905905905918      ,   5472262400826.3359      ,   9.6404384965052686E-002
   868.86036036036035      ,   4899139632130.6943      ,   8.6307726356671652E-002
   868.86166166166174      ,   4330015744946.0444      ,   7.6281515727548627E-002
   868.86296296296302      ,   3769063158984.0718      ,   6.6399258269994321E-002
   868.86426426426431      ,   3231371338503.5234      ,   5.6926783892263605E-002
   868.86556556556559      ,   2728931246000.7124      ,   4.8075336432013713E-002
   868.86686686686687      ,   2269769327498.5806      ,   3.9986317162536276E-002
   868.86816816816827      ,   1848929284591.4126      ,   3.2572411364481121E-002
   868.86946946946955      ,   1494922724729.8589      ,   2.6335905787808825E-002
   868.87077077077083      ,   1192307381063.1196      ,   2.1004755231209097E-002
   868.87207207207211      ,   938573525382.12463      ,   1.6534747853468305E-002
   868.87337337337340      ,   729512216322.02783      ,   1.2851744763648287E-002
   868.87467467467479      ,   561007582135.38562      ,   9.8832119765930627E-003
   868.87597597597608      ,   424345537900.75598      ,   7.4756475950814799E-003
   868.87727727727724      ,   320965515806.37341      ,   5.6544099829867909E-003
   868.87857857857864      ,   242241252355.58423      ,   4.2675309335890770E-003
   868.87987987987992      ,   182747066035.96585      ,   3.2194266437240611E-003
   868.88118118118132      ,   138415146201.16830      ,   2.4384348105116914E-003
   868.88248248248249      ,   105795367197.86797      ,   1.8637748392974444E-003
   868.88378378378377      ,   81685331345.569397      ,   1.4390303436228700E-003
   868.88508508508517      ,   64551085922.719849      ,   1.1371777988515241E-003
   868.88638638638645      ,   52414774714.536652      ,   9.2337346735842964E-004
   868.88768768768773      ,   43648049215.091812      ,   7.6893086252929443E-004
   868.88898898898901      ,   37270502181.775635      ,   6.5657822721124190E-004
   868.89029029029041      ,   32567197661.849514      ,   5.7372058687332381E-004
   868.89159159159169      ,   28989720448.424763      ,   5.1069655651402512E-004
   868.89289289289286      ,   26220565778.732979      ,   4.6191267967692507E-004
   868.89419419419426      ,   24063196741.504208      ,   4.2390658104746095E-004
   868.89549549549554      ,   22283767791.099964      ,   3.9255862240989738E-004
   868.89679679679693      ,   20773614368.848904      ,   3.6595447106635182E-004
   868.89809809809822      ,   19460754576.118862      ,   3.4282602179674010E-004
   868.89939939939939      ,   18290600173.130226      ,   3.2221160100757382E-004
   868.90070070070078      ,   17217389460.090408      ,   3.0330502844503352E-004
   868.90200200200206      ,   16270399021.941988      ,   2.8662206742562785E-004
   868.90330330330346      ,   15402327991.865490      ,   2.7132942231014026E-004
   868.90460460460463      ,   14602441310.504469      ,   2.5723797733489379E-004
   868.90590590590591      ,   13863166962.448469      ,   2.4421433129316822E-004
   868.90720720720731      ,   13178071509.700962      ,   2.3214514925773731E-004
   868.90850850850859      ,   12522573898.899708      ,   2.2059738903742082E-004
   868.90980980980987      ,   11932801358.636585      ,   2.1020750119795498E-004
   868.91111111111115      ,   11384491766.936155      ,   2.0054806185716581E-004
   868.91241241241244      ,   10873177948.596256      ,   1.9154037529018895E-004
   868.91371371371383      ,   10396072286.991344      ,   1.8313532880963790E-004
   868.91501501501500      ,   9950400649.2694416      ,   1.7528405124348414E-004
   868.91631631631640      ,   9523780723.2697926      ,   1.6776840523759844E-004
   868.91761761761768      ,   9131465859.9301224      ,   1.6085710789215391E-004
   868.91891891891896      ,   8767217110.4335384      ,   1.5444024814970526E-004
   868.92022022022024      ,   8425320612.0683756      ,   1.4841716680012330E-004
   868.92152152152153      ,   8104154531.3068495      ,   1.4275929054060832E-004
   868.92282282282292      ,   7802215350.6363926      ,   1.3744013084228138E-004
   868.92412412412421      ,   7513240859.1445303      ,   1.3234936818895573E-004
   868.92542542542549      ,   7241714161.4481993      ,   1.2756598109542100E-004
