  TIME     ,002-nPart-Spec-001,003-nPart-Spec-002,004 TempTra001     ,005 TempTra002     ,006 TempVib001     ,007 XiVibMean001     ,008 TempRot001     ,009 TempTotal001     ,010 TempTotal002     ,011 Pmean     ,012 Pmax                   
     0.20000000000000E-07,                   200000,                   200000,     0.99999517423100E+04,     0.99999517423100E+04,     0.51135604614238E+04,     0.66956017172168E+01,     0.75090640844446E+04,     0.67765942718235E+04,     0.67765942718235E+04,     0.44586102863847E-01,     0.72520320429929E-01 
     0.22000000000000E-07,                   200000,                   200000,     0.99999319982619E+04,     0.99999319982619E+04,     0.51237875096046E+04,     0.66979934234253E+01,     0.75090640844446E+04,     0.67821049588866E+04,     0.67821049588866E+04,     0.44545938243394E-01,     0.72727395926453E-01 
     0.24000000000000E-07,                   200000,                   200000,     0.99999809158549E+04,     0.99999809158549E+04,     0.51341010041549E+04,     0.67003965357486E+01,     0.75090640844446E+04,     0.67876830717853E+04,     0.67876830717853E+04,     0.44588562281096E-01,     0.75038199773616E-01 
     0.26000000000000E-07,                   200000,                   200000,     0.99999710175397E+04,     0.99999710175397E+04,     0.51445436574775E+04,     0.67028207778798E+01,     0.75090640844446E+04,     0.67933190510640E+04,     0.67933190510640E+04,     0.44591034108257E-01,     0.75279478533380E-01 
     0.28000000000000E-07,                   200000,                   200000,     0.99999572763946E+04,     0.99999572763946E+04,     0.51558388286424E+04,     0.67054328321317E+01,     0.75090640844446E+04,     0.67994180222327E+04,     0.67994180222327E+04,     0.44613137110045E-01,     0.73470237062342E-01 
     0.30000000000000E-07,                   200000,                   200000,     0.99999225918060E+04,     0.99999225918060E+04,     0.51668442070594E+04,     0.67079678347798E+01,     0.75090640844446E+04,     0.68053586939222E+04,     0.68053586939222E+04,     0.44608395170506E-01,     0.72553656296728E-01 
     0.32000000000000E-07,                   200000,                   200000,     0.99999425286770E+04,     0.99999425286770E+04,     0.51775465952311E+04,     0.67104236008336E+01,     0.75090640844446E+04,     0.68111529813744E+04,     0.68111529813744E+04,     0.44563790114638E-01,     0.74487906644148E-01 
     0.34000000000000E-07,                   200000,                   200000,     0.99999541873579E+04,     0.99999541873579E+04,     0.51878571539364E+04,     0.67127806990814E+01,     0.75090640844446E+04,     0.68167363630193E+04,     0.68167363630193E+04,     0.44616011367852E-01,     0.71904277825475E-01 
     0.36000000000000E-07,                   200000,                   200000,     0.99999743898049E+04,     0.99999743898049E+04,     0.51983689330634E+04,     0.67151749983927E+01,     0.75090640844446E+04,     0.68224340175028E+04,     0.68224340175028E+04,     0.44570433600946E-01,     0.73803129078704E-01 
     0.38000000000000E-07,                   200000,                   200000,     0.99999395224921E+04,     0.99999395224921E+04,     0.52085957695689E+04,     0.67174959146413E+01,     0.75090640844446E+04,     0.68279663267894E+04,     0.68279663267894E+04,     0.44597885981326E-01,     0.71125124301938E-01 
     0.40000000000000E-07,                   200000,                   200000,     0.99999388512612E+04,     0.99999388512612E+04,     0.52200931551093E+04,     0.67200952424522E+01,     0.75090640844446E+04,     0.68341994021818E+04,     0.68341994021818E+04,     0.44576197117871E-01,     0.72767024930003E-01 
     0.42000000000000E-07,                   200000,                   200000,     0.99999756865765E+04,     0.99999756865765E+04,     0.52316850674953E+04,     0.67227053600707E+01,     0.75090640844446E+04,     0.68404971387584E+04,     0.68404971387584E+04,     0.44573931259930E-01,     0.70740564969525E-01 
     0.44000000000000E-07,                   200000,                   200000,     0.99999581873640E+04,     0.99999581873640E+04,     0.52418551289925E+04,     0.67249866247344E+01,     0.75090640844446E+04,     0.68460127871634E+04,     0.68460127871634E+04,     0.44597000621536E-01,     0.72714515843206E-01 
     0.46000000000000E-07,                   200000,                   200000,     0.99999651509876E+04,     0.99999651509876E+04,     0.52512588337152E+04,     0.67270887909774E+01,     0.75090640844446E+04,     0.68511213219835E+04,     0.68511213219835E+04,     0.44560789209225E-01,     0.74916186481760E-01 
     0.48000000000000E-07,                   200000,                   200000,     0.99999496015171E+04,     0.99999496015171E+04,     0.52611953068697E+04,     0.67293025816184E+01,     0.75090640844446E+04,     0.68565161120825E+04,     0.68565161120825E+04,     0.44618293687113E-01,     0.71698494996995E-01 
     0.50000000000000E-07,                   200000,                   200000,     0.99999909619555E+04,     0.99999909619555E+04,     0.52726259594574E+04,     0.67318398182918E+01,     0.75090640844446E+04,     0.68627406854003E+04,     0.68627406854003E+04,     0.44577424347086E-01,     0.72491456878718E-01 
     0.52000000000000E-07,                   200000,                   200000,     0.99998829032409E+04,     0.99998829032409E+04,     0.52825419093070E+04,     0.67340326950349E+01,     0.75090640844446E+04,     0.68681065498376E+04,     0.68681065498376E+04,     0.44578620719165E-01,     0.71858499642703E-01 
     0.54000000000000E-07,                   200000,                   200000,     0.99999748597238E+04,     0.99999748597238E+04,     0.52928203945962E+04,     0.67362978018038E+01,     0.75090640844446E+04,     0.68737235966458E+04,     0.68737235966458E+04,     0.44561466093913E-01,     0.73627401906077E-01 
     0.56000000000000E-07,                   200000,                   200000,     0.99999708874607E+04,     0.99999708874607E+04,     0.53026180915552E+04,     0.67384494667859E+01,     0.75090640844446E+04,     0.68790571626485E+04,     0.68790571626485E+04,     0.44586342501876E-01,     0.73912561458638E-01 
     0.58000000000000E-07,                   200000,                   200000,     0.99998488815429E+04,     0.99998488815429E+04,     0.53124000877257E+04,     0.67405904292097E+01,     0.75090640844446E+04,     0.68843546232466E+04,     0.68843546232466E+04,     0.44559423199896E-01,     0.73936369134764E-01 
     0.60000000000000E-07,                   200000,                   200000,     0.99999506882664E+04,     0.99999506882664E+04,     0.53221919958243E+04,     0.67427263377924E+01,     0.75090640844446E+04,     0.68897172642388E+04,     0.68897172642388E+04,     0.44580197996545E-01,     0.73995453000878E-01 
     0.62000000000000E-07,                   200000,                   200000,     0.99999621289447E+04,     0.99999621289447E+04,     0.53323725858689E+04,     0.67449394056079E+01,     0.75090640844446E+04,     0.68952713793369E+04,     0.68952713793369E+04,     0.44597586179060E-01,     0.73288385235783E-01 
     0.64000000000000E-07,                   200000,                   200000,     0.99999449182427E+04,     0.99999449182427E+04,     0.53427933722083E+04,     0.67471966797287E+01,     0.75090640844446E+04,     0.69009520173395E+04,     0.69009520173395E+04,     0.44588052517403E-01,     0.73519139727127E-01 
     0.66000000000000E-07,                   200000,                   200000,     0.99999687127105E+04,     0.99999687127105E+04,     0.53527085765925E+04,     0.67493369563111E+01,     0.75090640844446E+04,     0.69063699867585E+04,     0.69063699867585E+04,     0.44577570519984E-01,     0.73646804456376E-01 
     0.68000000000000E-07,                   200000,                   200000,     0.99999658951838E+04,     0.99999658951838E+04,     0.53625921125047E+04,     0.67514631731322E+01,     0.75090640844446E+04,     0.69117664598779E+04,     0.69117664598779E+04,     0.44595869460906E-01,     0.73096192116317E-01 
     0.70000000000000E-07,                   200000,                   200000,     0.99999331693401E+04,     0.99999331693401E+04,     0.53711102872349E+04,     0.67532899049002E+01,     0.75090640844446E+04,     0.69164117634763E+04,     0.69164117634763E+04,     0.44587836186570E-01,     0.72057226466683E-01 
     0.72000000000000E-07,                   200000,                   200000,     0.99999590138668E+04,     0.99999590138668E+04,     0.53818278239986E+04,     0.67555807554972E+01,     0.75090640844446E+04,     0.69222762686259E+04,     0.69222762686259E+04,     0.44582227498350E-01,     0.72560313757904E-01 
     0.74000000000000E-07,                   200000,                   200000,     0.99998889715325E+04,     0.99998889715325E+04,     0.53916808050352E+04,     0.67576794360421E+01,     0.75090640844446E+04,     0.69276463972720E+04,     0.69276463972720E+04,     0.44602428827344E-01,     0.75643243140391E-01 
     0.76000000000000E-07,                   200000,                   200000,     0.99999498958053E+04,     0.99999498958053E+04,     0.54021167399665E+04,     0.67598946233935E+01,     0.75090640844446E+04,     0.69333714606212E+04,     0.69333714606212E+04,     0.44600257910301E-01,     0.73454253006667E-01 
     0.78000000000000E-07,                   200000,                   200000,     0.99999816383590E+04,     0.99999816383590E+04,     0.54124348913743E+04,     0.67620771000413E+01,     0.75090640844446E+04,     0.69390273864219E+04,     0.69390273864219E+04,     0.44600366130957E-01,     0.74253971714095E-01 
     0.80000000000000E-07,                   200000,                   200000,     0.99999197021800E+04,     0.99999197021800E+04,     0.54212864179566E+04,     0.67639432806652E+01,     0.75090640844446E+04,     0.69438588036196E+04,     0.69438588036196E+04,     0.44596523779164E-01,     0.72885252026967E-01 
     0.82000000000000E-07,                   200000,                   200000,     0.99999847798396E+04,     0.99999847798396E+04,     0.54311497894916E+04,     0.67660162099994E+01,     0.75090640844446E+04,     0.69492790561987E+04,     0.69492790561987E+04,     0.44581156242328E-01,     0.72707734892639E-01 
     0.84000000000000E-07,                   200000,                   200000,     0.99999261026231E+04,     0.99999261026231E+04,     0.54405027381484E+04,     0.67679754900614E+01,     0.75090640844446E+04,     0.69543903903672E+04,     0.69543903903672E+04,     0.44588279953497E-01,     0.75744281599813E-01 
     0.86000000000000E-07,                   200000,                   200000,     0.99999841247765E+04,     0.99999841247765E+04,     0.54510236193152E+04,     0.67701720503653E+01,     0.75090640844446E+04,     0.69601742392580E+04,     0.69601742392580E+04,     0.44614372393665E-01,     0.73726706149321E-01 
     0.88000000000000E-07,                   200000,                   200000,     0.99999788780747E+04,     0.99999788780747E+04,     0.54614709110888E+04,     0.67723455525296E+01,     0.75090640844446E+04,     0.69659043452453E+04,     0.69659043452453E+04,     0.44610237311650E-01,     0.73351667739741E-01 
     0.90000000000000E-07,                   200000,                   200000,     0.99999542395586E+04,     0.99999542395586E+04,     0.54714524250750E+04,     0.67744150272169E+01,     0.75090640844446E+04,     0.69713765165366E+04,     0.69713765165366E+04,     0.44583524395118E-01,     0.72204046043940E-01 
     0.92000000000000E-07,                   200000,                   200000,     0.99999287188554E+04,     0.99999287188554E+04,     0.54804437034001E+04,     0.67762732641785E+01,     0.75090640844446E+04,     0.69763070731844E+04,     0.69763070731844E+04,     0.44590788531801E-01,     0.72842315068938E-01 
     0.94000000000000E-07,                   200000,                   200000,     0.99999282917338E+04,     0.99999282917338E+04,     0.54899814262248E+04,     0.67782383198185E+01,     0.75090640844446E+04,     0.69815462456771E+04,     0.69815462456771E+04,     0.44562883215562E-01,     0.72024903649038E-01 
     0.96000000000000E-07,                   200000,                   200000,     0.99999928799472E+04,     0.99999928799472E+04,     0.54998385395323E+04,     0.67802625949229E+01,     0.75090640844446E+04,     0.69869797615471E+04,     0.69869797615471E+04,     0.44583900324101E-01,     0.71145753700910E-01 
     0.98000000000000E-07,                   200000,                   200000,     0.99997871277883E+04,     0.99997871277883E+04,     0.55099442517252E+04,     0.67823310084961E+01,     0.75090640844446E+04,     0.69924835116588E+04,     0.69924835116588E+04,     0.44597572460688E-01,     0.72745271942204E-01 
     0.10000000000000E-06,                   200000,                   200000,     0.99999806820090E+04,     0.99999806820090E+04,     0.55201330418886E+04,     0.67844093747428E+01,     0.75090640844446E+04,     0.69981371107903E+04,     0.69981371107903E+04,     0.44605233676875E-01,     0.71759264151470E-01 
     0.10200000000000E-06,                   200000,                   200000,     0.99998911577722E+04,     0.99998911577722E+04,     0.55298788875918E+04,     0.67863907942502E+01,     0.75090640844446E+04,     0.70034773374854E+04,     0.70034773374854E+04,     0.44628327920774E-01,     0.72824665533514E-01 
     0.10400000000000E-06,                   200000,                   200000,     0.99999446879983E+04,     0.99999446879983E+04,     0.55389524063893E+04,     0.67882297570187E+01,     0.75090640844446E+04,     0.70084860478272E+04,     0.70084860478272E+04,     0.44598081659936E-01,     0.72993753090223E-01 
     0.10600000000000E-06,                   200000,                   200000,     0.99998877920598E+04,     0.99998877920598E+04,     0.55486179443081E+04,     0.67901826185941E+01,     0.75090640844446E+04,     0.70137947259030E+04,     0.70137947259030E+04,     0.44590047734574E-01,     0.72939064353950E-01 
     0.10800000000000E-06,                   200000,                   200000,     0.99999670667054E+04,     0.99999670667054E+04,     0.55587673260446E+04,     0.67922265103259E+01,     0.75090640844446E+04,     0.70194069027776E+04,     0.70194069027776E+04,     0.44621517701978E-01,     0.72442047453816E-01 
     0.11000000000000E-06,                   200000,                   200000,     0.99999986948795E+04,     0.99999986948795E+04,     0.55686844631167E+04,     0.67942170079538E+01,     0.75090640844446E+04,     0.70248813370899E+04,     0.70248813370899E+04,     0.44573998507888E-01,     0.73182316645802E-01 
     0.11200000000000E-06,                   200000,                   200000,     0.99999373044181E+04,     0.99999373044181E+04,     0.55784263790212E+04,     0.67961659923319E+01,     0.75090640844446E+04,     0.70302377725002E+04,     0.70302377725002E+04,     0.44546995838424E-01,     0.73971782068011E-01 
     0.11400000000000E-06,                   200000,                   200000,     0.99998806404592E+04,     0.99998806404592E+04,     0.55893671964586E+04,     0.67983473727324E+01,     0.75090640844446E+04,     0.70362591694333E+04,     0.70362591694333E+04,     0.44611308192328E-01,     0.73431275088659E-01 
     0.11600000000000E-06,                   200000,                   200000,     0.99999510485745E+04,     0.99999510485745E+04,     0.55978391523379E+04,     0.68000311166633E+01,     0.75090640844446E+04,     0.70409527665788E+04,     0.70409527665788E+04,     0.44557038085531E-01,     0.72349372780781E-01 
     0.11800000000000E-06,                   200000,                   200000,     0.99998512154845E+04,     0.99998512154845E+04,     0.56071459741765E+04,     0.68018753824215E+01,     0.75090640844446E+04,     0.70460657554982E+04,     0.70460657554982E+04,     0.44592183676028E-01,     0.73597292792605E-01 
     0.12000000000000E-06,                   200000,                   200000,     0.99999679171802E+04,     0.99999679171802E+04,     0.56161244323384E+04,     0.68036492421013E+01,     0.75090640844446E+04,     0.70510543774206E+04,     0.70510543774206E+04,     0.44578316510475E-01,     0.71691591876376E-01 
     0.12200000000000E-06,                   200000,                   200000,     0.99999996608489E+04,     0.99999996608489E+04,     0.56257653791043E+04,     0.68055481800400E+01,     0.75090640844446E+04,     0.70563893533870E+04,     0.70563893533870E+04,     0.44611611654880E-01,     0.71509371327106E-01 
     0.12400000000000E-06,                   200000,                   200000,     0.99999410649551E+04,     0.99999410649551E+04,     0.56346407973905E+04,     0.68072910409909E+01,     0.75090640844446E+04,     0.70612802626432E+04,     0.70612802626432E+04,     0.44564667570743E-01,     0.73506196852315E-01 
     0.12600000000000E-06,                   200000,                   200000,     0.99999886746991E+04,     0.99999886746991E+04,     0.56444569929339E+04,     0.68092127585060E+01,     0.75090640844446E+04,     0.70667202353519E+04,     0.70667202353519E+04,     0.44562407692951E-01,     0.71230862801472E-01 
     0.12800000000000E-06,                   200000,                   200000,     0.99999639056199E+04,     0.99999639056199E+04,     0.56532790138141E+04,     0.68109345974984E+01,     0.75090640844446E+04,     0.70715939387165E+04,     0.70715939387165E+04,     0.44560700130942E-01,     0.74407460990915E-01 
     0.13000000000000E-06,                   200000,                   200000,     0.99999903823203E+04,     0.99999903823203E+04,     0.56642415785922E+04,     0.68130673269877E+01,     0.75090640844446E+04,     0.70776671488286E+04,     0.70776671488286E+04,     0.44592891542145E-01,     0.72230648777300E-01 
     0.13200000000000E-06,                   200000,                   200000,     0.99999861084099E+04,     0.99999861084099E+04,     0.56741943967645E+04,     0.68149970322103E+01,     0.75090640844446E+04,     0.70831760888388E+04,     0.70831760888388E+04,     0.44586838740934E-01,     0.73553405006206E-01 
     0.13400000000000E-06,                   200000,                   200000,     0.99999855558854E+04,     0.99999855558854E+04,     0.56840698890137E+04,     0.68169055848632E+01,     0.75090640844446E+04,     0.70886453315676E+04,     0.70886453315676E+04,     0.44575948968024E-01,     0.71149638418412E-01 
     0.13600000000000E-06,                   200000,                   200000,     0.99999771014985E+04,     0.99999771014985E+04,     0.56934054434793E+04,     0.68187041727136E+01,     0.75090640844446E+04,     0.70938155065554E+04,     0.70938155065554E+04,     0.44590040533318E-01,     0.73114552102268E-01 
     0.13800000000000E-06,                   200000,                   200000,     0.99999839330975E+04,     0.99999839330975E+04,     0.57016891279458E+04,     0.68202955575182E+01,     0.75090640844446E+04,     0.70984083764719E+04,     0.70984083764719E+04,     0.44549522873390E-01,     0.75071061504996E-01 
     0.14000000000000E-06,                   200000,                   200000,     0.99999785746427E+04,     0.99999785746427E+04,     0.57104735442412E+04,     0.68219784842365E+01,     0.75090640844446E+04,     0.71032773116957E+04,     0.71032773116957E+04,     0.44576559752438E-01,     0.76947384646796E-01 
     0.14200000000000E-06,                   200000,                   200000,     0.99999844849322E+04,     0.99999844849322E+04,     0.57191819690884E+04,     0.68236421433966E+01,     0.75090640844446E+04,     0.71081086279873E+04,     0.71081086279873E+04,     0.44585665604083E-01,     0.74368081332568E-01 
     0.14400000000000E-06,                   200000,                   200000,     0.99999638433557E+04,     0.99999638433557E+04,     0.57275483818009E+04,     0.68252360667969E+01,     0.75090640844446E+04,     0.71127450660299E+04,     0.71127450660299E+04,     0.44600679573154E-01,     0.71969817680270E-01 
     0.14600000000000E-06,                   200000,                   200000,     0.99999902716185E+04,     0.99999902716185E+04,     0.57370965043272E+04,     0.68270498798907E+01,     0.75090640844446E+04,     0.71180508951495E+04,     0.71180508951495E+04,     0.44590071671524E-01,     0.72151061092004E-01 
     0.14800000000000E-06,                   200000,                   200000,     0.99999129985975E+04,     0.99999129985975E+04,     0.57471521875130E+04,     0.68289540963171E+01,     0.75090640844446E+04,     0.71236142224943E+04,     0.71236142224943E+04,     0.44554552658575E-01,     0.73017478492835E-01 
     0.15000000000000E-06,                   200000,                   200000,     0.99998707464987E+04,     0.99998707464987E+04,     0.57573205464042E+04,     0.68308734041229E+01,     0.75090640844446E+04,     0.71292511826249E+04,     0.71292511826249E+04,     0.44589547430705E-01,     0.72058294238389E-01 
     0.15200000000000E-06,                   200000,                   200000,     0.99999466031521E+04,     0.99999466031521E+04,     0.57669722610027E+04,     0.68326894114917E+01,     0.75090640844446E+04,     0.71346331629795E+04,     0.71346331629795E+04,     0.44558176953600E-01,     0.73699859813348E-01 
     0.15400000000000E-06,                   200000,                   200000,     0.99999622649775E+04,     0.99999622649775E+04,     0.57775659676907E+04,     0.68346762068185E+01,     0.75090640844446E+04,     0.71405255318970E+04,     0.71405255318970E+04,     0.44605632362219E-01,     0.72816766231113E-01 
     0.15600000000000E-06,                   200000,                   200000,     0.99999716268302E+04,     0.99999716268302E+04,     0.57866032347849E+04,     0.68363657881062E+01,     0.75090640844446E+04,     0.71455530309815E+04,     0.71455530309815E+04,     0.44589616850861E-01,     0.72869024586835E-01 
     0.15800000000000E-06,                   200000,                   200000,     0.99999724766168E+04,     0.99999724766168E+04,     0.57966757599653E+04,     0.68382431822981E+01,     0.75090640844446E+04,     0.71511560280249E+04,     0.71511560280249E+04,     0.44599470297011E-01,     0.71650994513434E-01 
     0.16000000000000E-06,                   200000,                   200000,     0.99999698712702E+04,     0.99999698712702E+04,     0.58054443926427E+04,     0.68398726455418E+01,     0.75090640844446E+04,     0.71560345804103E+04,     0.71560345804103E+04,     0.44584274105070E-01,     0.73656991045115E-01 
     0.16200000000000E-06,                   200000,                   200000,     0.99999581053468E+04,     0.99999581053468E+04,     0.58162538425216E+04,     0.68418751019244E+01,     0.75090640844446E+04,     0.71620485866101E+04,     0.71620485866101E+04,     0.44604673663762E-01,     0.71903656919903E-01 
     0.16400000000000E-06,                   200000,                   200000,     0.99999622901686E+04,     0.99999622901686E+04,     0.58257570254523E+04,     0.68436298976885E+01,     0.75090640844446E+04,     0.71673414931698E+04,     0.71673414931698E+04,     0.44600506091496E-01,     0.71797263497380E-01 
     0.16600000000000E-06,                   200000,                   200000,     0.99999301206229E+04,     0.99999301206229E+04,     0.58340015959968E+04,     0.68451480047268E+01,     0.75090640844446E+04,     0.71719258283027E+04,     0.71719258283027E+04,     0.44595193202185E-01,     0.72828917808811E-01 
     0.16800000000000E-06,                   200000,                   200000,     0.99999512652875E+04,     0.99999512652875E+04,     0.58430378323241E+04,     0.68468073345053E+01,     0.75090640844446E+04,     0.71769662365705E+04,     0.71769662365705E+04,     0.44612937403622E-01,     0.71371848311139E-01 
     0.17000000000000E-06,                   200000,                   200000,     0.99999338310925E+04,     0.99999338310925E+04,     0.58517783581972E+04,     0.68484078539242E+01,     0.75090640844446E+04,     0.71818336757951E+04,     0.71818336757951E+04,     0.44597451870403E-01,     0.72474873083248E-01 
     0.17200000000000E-06,                   200000,                   200000,     0.99999534555276E+04,     0.99999534555276E+04,     0.58612065712434E+04,     0.68501293493999E+01,     0.75090640844446E+04,     0.71870955312698E+04,     0.71870955312698E+04,     0.44594785737124E-01,     0.71862752637660E-01 
     0.17400000000000E-06,                   200000,                   200000,     0.99999558279500E+04,     0.99999558279500E+04,     0.58702085805880E+04,     0.68517682509583E+01,     0.75090640844446E+04,     0.71921170433638E+04,     0.71921170433638E+04,     0.44611068282505E-01,     0.73117169646966E-01 
     0.17600000000000E-06,                   200000,                   200000,     0.99999189202058E+04,     0.99999189202058E+04,     0.58795954709259E+04,     0.68534722789930E+01,     0.75090640844446E+04,     0.71973450051750E+04,     0.71973450051750E+04,     0.44596967051976E-01,     0.71715228993817E-01 
     0.17800000000000E-06,                   200000,                   200000,     0.99999157868843E+04,     0.99999157868843E+04,     0.58894312234303E+04,     0.68552523979674E+01,     0.75090640844446E+04,     0.72028338309581E+04,     0.72028338309581E+04,     0.44584369874354E-01,     0.73201902838928E-01 
     0.18000000000000E-06,                   200000,                   200000,     0.99999538549876E+04,     0.99999538549876E+04,     0.58984360397741E+04,     0.68568773130977E+01,     0.75090640844446E+04,     0.72078709883698E+04,     0.72078709883698E+04,     0.44568944231398E-01,     0.73767475186436E-01 
     0.18200000000000E-06,                   200000,                   200000,     0.99999639841456E+04,     0.99999639841456E+04,     0.59074219433861E+04,     0.68584942450396E+01,     0.75090640844446E+04,     0.72128921054913E+04,     0.72128921054913E+04,     0.44601057525077E-01,     0.72380763054921E-01 
     0.18400000000000E-06,                   200000,                   200000,     0.99998879320295E+04,     0.99998879320295E+04,     0.59150983957165E+04,     0.68598719514386E+01,     0.75090640844446E+04,     0.72171613563981E+04,     0.72171613563981E+04,     0.44608475978961E-01,     0.71876897923123E-01 
     0.18600000000000E-06,                   200000,                   200000,     0.99999919778062E+04,     0.99999919778062E+04,     0.59238756794731E+04,     0.68614431754975E+01,     0.75090640844446E+04,     0.72220925555403E+04,     0.72220925555403E+04,     0.44559376109103E-01,     0.73513217661002E-01 
     0.18800000000000E-06,                   200000,                   200000,     0.99998850816279E+04,     0.99998850816279E+04,     0.59328757285200E+04,     0.68630498071716E+01,     0.75090640844446E+04,     0.72270964407935E+04,     0.72270964407935E+04,     0.44594894119729E-01,     0.72146318696794E-01 
     0.19000000000000E-06,                   200000,                   200000,     0.99998770263690E+04,     0.99998770263690E+04,     0.59423303089513E+04,     0.68647327252018E+01,     0.75090640844446E+04,     0.72323810886649E+04,     0.72323810886649E+04,     0.44584701598611E-01,     0.73597263274928E-01 
     0.19200000000000E-06,                   200000,                   200000,     0.99999833774584E+04,     0.99999833774584E+04,     0.59517325779630E+04,     0.68664014210062E+01,     0.75090640844446E+04,     0.72376671144803E+04,     0.72376671144803E+04,     0.44571659381271E-01,     0.74769678240885E-01 
     0.19400000000000E-06,                   200000,                   200000,     0.99999704348342E+04,     0.99999704348342E+04,     0.59613960727546E+04,     0.68681113980046E+01,     0.75090640844446E+04,     0.72430708565097E+04,     0.72430708565097E+04,     0.44574102228161E-01,     0.73254083308333E-01 
     0.19600000000000E-06,                   200000,                   200000,     0.99999935594167E+04,     0.99999935594167E+04,     0.59696128954226E+04,     0.68695613487740E+01,     0.75090640844446E+04,     0.72476756581710E+04,     0.72476756581710E+04,     0.44590148344190E-01,     0.71950744269391E-01 
     0.19800000000000E-06,                   200000,                   200000,     0.99999838454183E+04,     0.99999838454183E+04,     0.59791005524270E+04,     0.68712309595006E+01,     0.75090640844446E+04,     0.72529850379198E+04,     0.72529850379198E+04,     0.44573932350832E-01,     0.73403222478627E-01 
     0.20000000000000E-06,                   200000,                   200000,     0.99999667402868E+04,     0.99999667402868E+04,     0.59885216145279E+04,     0.68728840003543E+01,     0.75090640844446E+04,     0.72582569472963E+04,     0.72582569472963E+04,     0.44571169272602E-01,     0.72413665849531E-01 
     0.20200000000000E-06,                   200000,                   200000,     0.99999877013948E+04,     0.99999877013948E+04,     0.59966121958620E+04,     0.68742997501858E+01,     0.75090640844446E+04,     0.72627946748354E+04,     0.72627946748354E+04,     0.44601404917417E-01,     0.73946421943806E-01 
     0.20400000000000E-06,                   200000,                   200000,     0.99999952409882E+04,     0.99999952409882E+04,     0.60044987129621E+04,     0.68756763878887E+01,     0.75090640844446E+04,     0.72672158700527E+04,     0.72672158700527E+04,     0.44622441193784E-01,     0.73747257993710E-01 
     0.20600000000000E-06,                   200000,                   200000,     0.99999172787978E+04,     0.99999172787978E+04,     0.60145561631768E+04,     0.68774271194809E+01,     0.75090640844446E+04,     0.72728336536685E+04,     0.72728336536685E+04,     0.44618235070868E-01,     0.71130175329071E-01 
