001-TIME,002-E-El,003-E-Mag,004-E-phi,005-E-psi,006-E-pot
2.46439133686272E-009,4.18720100436606E+011,5.12250882407728E+011,0.00000000000000E+000,0.00000000000000E+000,9.30970982844334E+011
2.47629880703869E-009,4.01278112840740E+011,5.14455689152200E+011,0.00000000000000E+000,0.00000000000000E+000,9.15733801992940E+011
2.48820627721466E-009,3.85799377582482E+011,5.15868945922055E+011,0.00000000000000E+000,0.00000000000000E+000,9.01668323504537E+011
2.50011374739063E-009,3.72386003896396E+011,5.16481668191313E+011,0.00000000000000E+000,0.00000000000000E+000,8.88867672087710E+011
2.51202121756659E-009,3.61125294345113E+011,5.16290449602661E+011,0.00000000000000E+000,0.00000000000000E+000,8.77415743947774E+011
2.52392868774256E-009,3.52089124964364E+011,5.15297490103865E+011,0.00000000000000E+000,0.00000000000000E+000,8.67386615068229E+011
2.53583615791853E-009,3.45333436009947E+011,5.13510584344952E+011,0.00000000000000E+000,0.00000000000000E+000,8.58844020354900E+011
2.54774362809450E-009,3.40897837057621E+011,5.10943070372927E+011,0.00000000000000E+000,0.00000000000000E+000,8.51840907430548E+011
2.55965109827046E-009,3.38805329380433E+011,5.07613738947665E+011,0.00000000000000E+000,0.00000000000000E+000,8.46419068328099E+011
2.57155856844643E-009,3.39062147679846E+011,5.03546704087128E+011,0.00000000000000E+000,0.00000000000000E+000,8.42608851766974E+011
2.58346603862240E-009,3.41657722383283E+011,4.98771235730148E+011,0.00000000000000E+000,0.00000000000000E+000,8.40428958113431E+011
2.59537350879836E-009,3.46564762847752E+011,4.93321555678534E+011,0.00000000000000E+000,0.00000000000000E+000,8.39886318526286E+011
2.60728097897433E-009,3.53739460933311E+011,4.87236598245126E+011,0.00000000000000E+000,0.00000000000000E+000,8.40976059178438E+011
2.61918844915030E-009,3.63121813537660E+011,4.80559737288688E+011,0.00000000000000E+000,0.00000000000000E+000,8.43681550826347E+011
2.63109591932627E-009,3.74636061820477E+011,4.73338481558283E+011,0.00000000000000E+000,0.00000000000000E+000,8.47974543378760E+011
2.64300338950223E-009,3.88191243999469E+011,4.65624140497251E+011,0.00000000000000E+000,0.00000000000000E+000,8.53815384496720E+011
2.65491085967820E-009,4.03681857775626E+011,4.57471462868446E+011,0.00000000000000E+000,0.00000000000000E+000,8.61153320644072E+011
2.66681832985417E-009,4.20988627648826E+011,4.48938250756572E+011,0.00000000000000E+000,0.00000000000000E+000,8.69926878405398E+011
2.67872580003014E-009,4.39979371622519E+011,4.40084951678873E+011,0.00000000000000E+000,0.00000000000000E+000,8.80064323301392E+011
2.69063327020610E-009,4.60509961073130E+011,4.30974231690998E+011,0.00000000000000E+000,0.00000000000000E+000,8.91484192764128E+011
2.70254074038207E-009,4.82425366881379E+011,4.21670532509597E+011,0.00000000000000E+000,0.00000000000000E+000,9.04095899390975E+011
2.71444821055804E-009,5.05560784293725E+011,4.12239615786276E+011,0.00000000000000E+000,0.00000000000000E+000,9.17800400080001E+011
2.72635568073400E-009,5.29742828407134E+011,4.02748097758442E+011,0.00000000000000E+000,0.00000000000000E+000,9.32490926165576E+011
2.73826315090997E-009,5.54790791653498E+011,3.93262977570700E+011,0.00000000000000E+000,0.00000000000000E+000,9.48053769224198E+011
2.75017062108594E-009,5.80517954205032E+011,3.83851162605763E+011,0.00000000000000E+000,0.00000000000000E+000,9.64369116810795E+011
2.76207809126191E-009,6.06732937832047E+011,3.74578994185977E+011,0.00000000000000E+000,0.00000000000000E+000,9.81311932018023E+011
2.77398556143787E-009,6.33241093422641E+011,3.65511777005751E+011,0.00000000000000E+000,0.00000000000000E+000,9.98752870428392E+011
2.78589303161384E-009,6.59845912122275E+011,3.56713315631461E+011,0.00000000000000E+000,0.00000000000000E+000,1.01655922775374E+012
2.79780050178981E-009,6.86350449871920E+011,3.48245461359060E+011,0.00000000000000E+000,0.00000000000000E+000,1.03459591123098E+012
2.80970797196578E-009,7.12558755017849E+011,3.40167672651156E+011,0.00000000000000E+000,0.00000000000000E+000,1.05272642766900E+012
2.82161544214174E-009,7.38277288635060E+011,3.32536592284961E+011,0.00000000000000E+000,0.00000000000000E+000,1.07081388092002E+012
2.83352291231771E-009,7.63316327250253E+011,3.25405644231111E+011,0.00000000000000E+000,0.00000000000000E+000,1.08872197148136E+012
2.84543038249368E-009,7.87491337769009E+011,3.18824653151261E+011,0.00000000000000E+000,0.00000000000000E+000,1.10631599092027E+012
2.85733785266964E-009,8.10624314604780E+011,3.12839489250522E+011,0.00000000000000E+000,0.00000000000000E+000,1.12346380385530E+012
2.86924532284561E-009,8.32545069273296E+011,3.07491741049826E+011,0.00000000000000E+000,0.00000000000000E+000,1.14003681032312E+012
2.88115279302158E-009,8.53092463053329E+011,3.02818418454218E+011,0.00000000000000E+000,0.00000000000000E+000,1.15591088150755E+012
2.89306026319755E-009,8.72115573721214E+011,2.98851688286757E+011,0.00000000000000E+000,0.00000000000000E+000,1.17096726200797E+012
2.90496773337351E-009,8.89474787839435E+011,2.95618644235288E+011,0.00000000000000E+000,0.00000000000000E+000,1.18509343207472E+012
2.91687520354948E-009,9.05042810615602E+011,2.93141112922016E+011,0.00000000000000E+000,0.00000000000000E+000,1.19818392353762E+012
2.92878267372545E-009,9.18705585943619E+011,2.91435497554952E+011,0.00000000000000E+000,0.00000000000000E+000,1.21014108349857E+012
2.94069014390142E-009,9.30363119889557E+011,2.90512660357252E+011,0.00000000000000E+000,0.00000000000000E+000,1.22087578024681E+012
2.95259761407738E-009,9.39930201586010E+011,2.90377844697097E+011,0.00000000000000E+000,0.00000000000000E+000,1.23030804628311E+012
2.96450508425335E-009,9.47337016245439E+011,2.91030637558521E+011,0.00000000000000E+000,0.00000000000000E+000,1.23836765380396E+012
2.97641255442932E-009,9.52529645789852E+011,2.92464972704710E+011,0.00000000000000E+000,0.00000000000000E+000,1.24499461849456E+012
2.98832002460528E-009,9.55470453415127E+011,2.94669174591599E+011,0.00000000000000E+000,0.00000000000000E+000,1.25013962800673E+012
3.00000000000000E-009,9.56147037554469E+011,2.97562629382605E+011,0.00000000000000E+000,0.00000000000000E+000,1.25370966693707E+012
3.01190747017597E-009,9.54581254129985E+011,3.01235856868642E+011,0.00000000000000E+000,0.00000000000000E+000,1.25581711099863E+012
3.02381494035193E-009,9.50750060926598E+011,3.05611890129007E+011,0.00000000000000E+000,0.00000000000000E+000,1.25636195105561E+012
3.03572241052790E-009,9.44682073170945E+011,3.10657950110430E+011,0.00000000000000E+000,0.00000000000000E+000,1.25534002328137E+012
3.04762988070387E-009,9.36422306345187E+011,3.16336455750984E+011,0.00000000000000E+000,0.00000000000000E+000,1.25275876209617E+012
3.05953735087984E-009,9.26031838024041E+011,3.22605296478023E+011,0.00000000000000E+000,0.00000000000000E+000,1.24863713450206E+012
3.07144482105580E-009,9.13587352352057E+011,3.29418137753906E+011,0.00000000000000E+000,0.00000000000000E+000,1.24300549010596E+012
3.08335229123177E-009,8.99180570495241E+011,3.36724757485675E+011,0.00000000000000E+000,0.00000000000000E+000,1.23590532798092E+012
3.09525976140774E-009,8.82917571239151E+011,3.44471410881332E+011,0.00000000000000E+000,0.00000000000000E+000,1.22738898212048E+012
3.10716723158371E-009,8.64918006712881E+011,3.52601221119480E+011,0.00000000000000E+000,0.00000000000000E+000,1.21751922783236E+012
3.11907470175967E-009,8.45314218988941E+011,3.61054593002739E+011,0.00000000000000E+000,0.00000000000000E+000,1.20636881199168E+012
3.13098217193564E-009,8.24250264037274E+011,3.69769646589942E+011,0.00000000000000E+000,0.00000000000000E+000,1.19401991062722E+012
3.14288964211161E-009,8.01880850192002E+011,3.78682667649268E+011,0.00000000000000E+000,0.00000000000000E+000,1.18056351784127E+012
3.15479711228758E-009,7.78370198917276E+011,3.87728571645150E+011,0.00000000000000E+000,0.00000000000000E+000,1.16609877056243E+012
3.16670458246354E-009,7.53890836228877E+011,3.96841377867274E+011,0.00000000000000E+000,0.00000000000000E+000,1.15073221409615E+012
3.17861205263951E-009,7.28622323637080E+011,4.05954690230738E+011,0.00000000000000E+000,0.00000000000000E+000,1.13457701386782E+012
3.19051952281548E-009,7.02749937919971E+011,4.15002181223407E+011,0.00000000000000E+000,0.00000000000000E+000,1.11775211914338E+012
3.20242699299144E-009,6.76463309411560E+011,4.23918075449696E+011,0.00000000000000E+000,0.00000000000000E+000,1.10038138486126E+012
3.21433446316741E-009,6.49955028793126E+011,4.32637629219985E+011,0.00000000000000E+000,0.00000000000000E+000,1.08259265801311E+012
3.22624193334338E-009,6.23419232606856E+011,4.41097602661285E+011,0.00000000000000E+000,0.00000000000000E+000,1.06451683526814E+012
3.23814940351935E-009,5.97050177866439E+011,4.49236720877647E+011,0.00000000000000E+000,0.00000000000000E+000,1.04628689874409E+012
3.25005687369531E-009,5.71040816218619E+011,4.56996120767640E+011,0.00000000000000E+000,0.00000000000000E+000,1.02803693698626E+012
3.26196434387128E-009,5.45581378112306E+011,4.64319780210360E+011,0.00000000000000E+000,0.00000000000000E+000,1.00990115832267E+012
3.27387181404725E-009,5.20857977357500E+011,4.71154926460288E+011,0.00000000000000E+000,0.00000000000000E+000,9.92012903817788E+011
3.28577928422322E-009,4.97051246305760E+011,4.77452420743599E+011,0.00000000000000E+000,0.00000000000000E+000,9.74503667049359E+011
3.29768675439918E-009,4.74335011658106E+011,4.83167116223455E+011,0.00000000000000E+000,0.00000000000000E+000,9.57502127881561E+011
3.30959422457515E-009,4.52875020606971E+011,4.88258186697673E+011,0.00000000000000E+000,0.00000000000000E+000,9.41133207304644E+011
3.32150169475112E-009,4.32827726648117E+011,4.92689423607806E+011,0.00000000000000E+000,0.00000000000000E+000,9.25517150255923E+011
3.33340916492708E-009,4.14339143959262E+011,4.96429499172132E+011,0.00000000000000E+000,0.00000000000000E+000,9.10768643131394E+011
3.34531663510305E-009,3.97543778737572E+011,4.99452193704798E+011,0.00000000000000E+000,0.00000000000000E+000,8.96995972442370E+011
3.35722410527902E-009,3.82563645322108E+011,5.01736585447267E+011,0.00000000000000E+000,0.00000000000000E+000,8.84300230769375E+011
3.36913157545499E-009,3.69507374303846E+011,5.03267201514411E+011,0.00000000000000E+000,0.00000000000000E+000,8.72774575818256E+011
3.38103904563095E-009,3.58469419149724E+011,5.04034128843863E+011,0.00000000000000E+000,0.00000000000000E+000,8.62503547993587E+011
3.39294651580692E-009,3.49529367143295E+011,5.04033084331512E+011,0.00000000000000E+000,0.00000000000000E+000,8.53562451474806E+011
3.40485398598289E-009,3.42751359678347E+011,5.03265443635989E+011,0.00000000000000E+000,0.00000000000000E+000,8.46016803314336E+011
3.41676145615886E-009,3.38183626138972E+011,5.01738228438591E+011,0.00000000000000E+000,0.00000000000000E+000,8.39921854577562E+011
3.42866892633482E-009,3.35858134765860E+011,4.99464052249880E+011,0.00000000000000E+000,0.00000000000000E+000,8.35322187015740E+011
3.44057639651079E-009,3.35790363050311E+011,4.96461025158246E+011,0.00000000000000E+000,0.00000000000000E+000,8.32251388208557E+011
3.45248386668676E-009,3.37979189320679E+011,4.92752618216657E+011,0.00000000000000E+000,0.00000000000000E+000,8.30731807537337E+011
3.46439133686272E-009,3.42406906297284E+011,4.88367488459667E+011,0.00000000000000E+000,0.00000000000000E+000,8.30774394756951E+011
3.47629880703869E-009,3.49039356497510E+011,4.83339265831402E+011,0.00000000000000E+000,0.00000000000000E+000,8.32378622328913E+011
3.48820627721466E-009,3.57826188479467E+011,4.77706303584778E+011,0.00000000000000E+000,0.00000000000000E+000,8.35532492064245E+011
3.50011374739063E-009,3.68701232026583E+011,4.71511393980608E+011,0.00000000000000E+000,0.00000000000000E+000,8.40212626007190E+011
3.51202121756659E-009,3.81582989503292E+011,4.64801451370834E+011,0.00000000000000E+000,0.00000000000000E+000,8.46384440874126E+011
3.52392868774256E-009,3.96375239759822E+011,4.57627164990962E+011,0.00000000000000E+000,0.00000000000000E+000,8.54002404750784E+011
3.53583615791853E-009,4.12967750138149E+011,4.50042624011339E+011,0.00000000000000E+000,0.00000000000000E+000,8.63010374149488E+011
3.54774362809450E-009,4.31237091337510E+011,4.42104917603434E+011,0.00000000000000E+000,0.00000000000000E+000,8.73342008940944E+011
3.55965109827046E-009,4.51047549142125E+011,4.33873712964421E+011,0.00000000000000E+000,0.00000000000000E+000,8.84921262106546E+011
3.57155856844643E-009,4.72252126301616E+011,4.25410814409462E+011,0.00000000000000E+000,0.00000000000000E+000,8.97662940711078E+011
3.58346603862240E-009,4.94693627191189E+011,4.16779706785007E+011,0.00000000000000E+000,0.00000000000000E+000,9.11473333976196E+011
3.59537350879836E-009,5.18205817268985E+011,4.08045086576787E+011,0.00000000000000E+000,0.00000000000000E+000,9.26250903845772E+011
3.60728097897433E-009,5.42614648796560E+011,3.99272384181950E+011,0.00000000000000E+000,0.00000000000000E+000,9.41887032978510E+011
3.61918844915030E-009,5.67739543799561E+011,3.90527280884936E+011,0.00000000000000E+000,0.00000000000000E+000,9.58266824684496E+011
3.63109591932627E-009,5.93394724822931E+011,3.81875224120462E+011,0.00000000000000E+000,0.00000000000000E+000,9.75269948943393E+011
3.64300338950223E-009,6.19390583681811E+011,3.73380944623716E+011,0.00000000000000E+000,0.00000000000000E+000,9.92771528305527E+011
3.65491085967820E-009,6.45535078128424E+011,3.65107979057077E+011,0.00000000000000E+000,0.00000000000000E+000,1.01064305718550E+012
3.66681832985417E-009,6.71635146148947E+011,3.57118201664310E+011,0.00000000000000E+000,0.00000000000000E+000,1.02875334781326E+012
3.67872580003014E-009,6.97498127474350E+011,3.49471368437055E+011,0.00000000000000E+000,0.00000000000000E+000,1.04696949591141E+012
3.69063327020610E-009,7.22933181836590E+011,3.42224677185075E+011,0.00000000000000E+000,0.00000000000000E+000,1.06515785902167E+012
3.70254074038207E-009,7.47752693526838E+011,3.35432346781487E+011,0.00000000000000E+000,0.00000000000000E+000,1.08318504030833E+012
3.71444821055804E-009,7.71773651915545E+011,3.29145218708088E+011,0.00000000000000E+000,0.00000000000000E+000,1.10091887062363E+012
3.72635568073400E-009,7.94818997774359E+011,3.23410383854905E+011,0.00000000000000E+000,0.00000000000000E+000,1.11822938162926E+012
3.73826315090997E-009,8.16718925495826E+011,3.18270837333739E+011,0.00000000000000E+000,0.00000000000000E+000,1.13498976282956E+012
3.75017062108594E-009,8.37312131636497E+011,3.13765163849283E+011,0.00000000000000E+000,0.00000000000000E+000,1.15107729548578E+012
3.76207809126191E-009,8.56447000609887E+011,3.09927255935389E+011,0.00000000000000E+000,0.00000000000000E+000,1.16637425654528E+012
3.77398556143787E-009,8.73982718824630E+011,3.06786067110267E+011,0.00000000000000E+000,0.00000000000000E+000,1.18076878593490E+012
3.78589303161384E-009,8.89790309096282E+011,3.04365401735191E+011,0.00000000000000E+000,0.00000000000000E+000,1.19415571083147E+012
3.79780050178981E-009,9.03753577754477E+011,3.02683743079087E+011,0.00000000000000E+000,0.00000000000000E+000,1.20643732083356E+012
3.80970797196578E-009,9.15769967515765E+011,3.01754120798766E+011,0.00000000000000E+000,0.00000000000000E+000,1.21752408831453E+012
3.82161544214174E-009,9.25751309891317E+011,3.01584018744264E+011,0.00000000000000E+000,0.00000000000000E+000,1.22733532863558E+012
3.83352291231771E-009,9.33624471642443E+011,3.02175323693299E+011,0.00000000000000E+000,0.00000000000000E+000,1.23579979533574E+012
3.84543038249368E-009,9.39331890579573E+011,3.03524315311121E+011,0.00000000000000E+000,0.00000000000000E+000,1.24285620589069E+012
3.85733785266964E-009,9.42831996816169E+011,3.05621697324468E+011,0.00000000000000E+000,0.00000000000000E+000,1.24845369414064E+012
3.86924532284561E-009,9.44099516431593E+011,3.08452669593585E+011,0.00000000000000E+000,0.00000000000000E+000,1.25255218602518E+012
3.88115279302158E-009,9.43125655360093E+011,3.11997040466732E+011,0.00000000000000E+000,0.00000000000000E+000,1.25512269582682E+012
3.89306026319755E-009,9.39918162200251E+011,3.16229378509501E+011,0.00000000000000E+000,0.00000000000000E+000,1.25614754070975E+012
3.90496773337351E-009,9.34501269524092E+011,3.21119202418781E+011,0.00000000000000E+000,0.00000000000000E+000,1.25562047194287E+012
3.91687520354948E-009,9.26915514151270E+011,3.26631207660166E+011,0.00000000000000E+000,0.00000000000000E+000,1.25354672181144E+012
3.92878267372545E-009,9.17217437734909E+011,3.32725528109781E+011,0.00000000000000E+000,0.00000000000000E+000,1.24994296584469E+012
3.94069014390142E-009,9.05479169875681E+011,3.39358030738374E+011,0.00000000000000E+000,0.00000000000000E+000,1.24483720061405E+012
3.95259761407738E-009,8.91787896833499E+011,3.46480641148411E+011,0.00000000000000E+000,0.00000000000000E+000,1.23826853798191E+012
3.96450508425335E-009,8.76245219735921E+011,3.54041697564946E+011,0.00000000000000E+000,0.00000000000000E+000,1.23028691730087E+012
3.97641255442932E-009,8.58966406983413E+011,3.61986330689136E+011,0.00000000000000E+000,0.00000000000000E+000,1.22095273767255E+012
3.98832002460528E-009,8.40079546318557E+011,3.70256866650234E+011,0.00000000000000E+000,0.00000000000000E+000,1.21033641296879E+012
4.00000000000000E-009,8.20126505616427E+011,3.78628048879556E+011,0.00000000000000E+000,0.00000000000000E+000,1.19875455449598E+012
4.01190747017597E-009,7.98478315837494E+011,3.87364974260160E+011,0.00000000000000E+000,0.00000000000000E+000,1.18584329009765E+012
4.02381494035193E-009,7.75670210050871E+011,3.96243488586291E+011,0.00000000000000E+000,0.00000000000000E+000,1.17191369863716E+012
4.03572241052790E-009,7.51871144705971E+011,4.05199101572950E+011,0.00000000000000E+000,0.00000000000000E+000,1.15707024627892E+012
4.04762988070387E-009,7.27257415200615E+011,4.14166764192621E+011,0.00000000000000E+000,0.00000000000000E+000,1.14142417939324E+012
4.05953735087984E-009,7.02011359099360E+011,4.23081344943488E+011,0.00000000000000E+000,0.00000000000000E+000,1.12509270404285E+012
4.07144482105580E-009,6.76320014696854E+011,4.31878106775899E+011,0.00000000000000E+000,0.00000000000000E+000,1.10819812147275E+012
4.08335229123177E-009,6.50373744736786E+011,4.40493181261596E+011,0.00000000000000E+000,0.00000000000000E+000,1.09086692599838E+012
4.09525976140774E-009,6.24364835361563E+011,4.48864036603950E+011,0.00000000000000E+000,0.00000000000000E+000,1.07322887196551E+012
4.10716723158371E-009,5.98486080560490E+011,4.56929936122789E+011,0.00000000000000E+000,0.00000000000000E+000,1.05541601668328E+012
4.11907470175967E-009,5.72929362503426E+011,4.64632383904538E+011,0.00000000000000E+000,0.00000000000000E+000,1.03756174640796E+012
4.13098217193564E-009,5.47884238191072E+011,4.71915554387214E+011,0.00000000000000E+000,0.00000000000000E+000,1.01979979257829E+012
4.14288964211161E-009,5.23536542821528E+011,4.78726702750382E+011,0.00000000000000E+000,0.00000000000000E+000,1.00226324557191E+012
4.15479711228757E-009,5.00067020165095E+011,4.85016553102344E+011,0.00000000000000E+000,0.00000000000000E+000,9.85083573267439E+011
4.16670458246354E-009,4.77649990055720E+011,4.90739661600393E+011,0.00000000000000E+000,0.00000000000000E+000,9.68389651656113E+011
4.17861205263951E-009,4.56452062848696E+011,4.95854751804586E+011,0.00000000000000E+000,0.00000000000000E+000,9.52306814653282E+011
4.19051952281548E-009,4.36630910361551E+011,5.00325019750773E+011,0.00000000000000E+000,0.00000000000000E+000,9.36955930112324E+011
4.20242699299144E-009,4.18334102410410E+011,5.04118406433844E+011,0.00000000000000E+000,0.00000000000000E+000,9.22452508844255E+011
4.21433446316741E-009,4.01698017579911E+011,5.07207835616587E+011,0.00000000000000E+000,0.00000000000000E+000,9.08905853196497E+011
4.22624193334338E-009,3.86846836324152E+011,5.09571415122119E+011,0.00000000000000E+000,0.00000000000000E+000,8.96418251446271E+011
4.23814940351935E-009,3.73891623892834E+011,5.11192600027336E+011,0.00000000000000E+000,0.00000000000000E+000,8.85084223920170E+011
4.25005687369531E-009,3.62929509914867E+011,5.12060316449704E+011,0.00000000000000E+000,0.00000000000000E+000,8.74989826364571E+011
4.26196434387128E-009,3.54042970756282E+011,5.12169044908284E+011,0.00000000000000E+000,0.00000000000000E+000,8.66212015664567E+011
4.27387181404725E-009,3.47299220005399E+011,5.11518862540201E+011,0.00000000000000E+000,0.00000000000000E+000,8.58818082545599E+011
4.28577928422322E-009,3.42749711631951E+011,5.10115443763466E+011,0.00000000000000E+000,0.00000000000000E+000,8.52865155395417E+011
4.29768675439918E-009,3.40429759524296E+011,5.07970019293957E+011,0.00000000000000E+000,0.00000000000000E+000,8.48399778818253E+011
4.30959422457515E-009,3.40358276236772E+011,5.05099293745494E+011,0.00000000000000E+000,0.00000000000000E+000,8.45457569982265E+011
4.32150169475112E-009,3.42537632884564E+011,5.01525322364782E+011,0.00000000000000E+000,0.00000000000000E+000,8.44062955249346E+011
4.33340916492708E-009,3.46953641213393E+011,4.97275347774342E+011,0.00000000000000E+000,0.00000000000000E+000,8.44228988987735E+011
4.34531663510305E-009,3.53575657953278E+011,4.92381597913448E+011,0.00000000000000E+000,0.00000000000000E+000,8.45957255866726E+011
4.35722410527902E-009,3.62356810647075E+011,4.86881046676411E+011,0.00000000000000E+000,0.00000000000000E+000,8.49237857323487E+011
4.36913157545499E-009,3.73234343232924E+011,4.80815139046097E+011,0.00000000000000E+000,0.00000000000000E+000,8.54049482279021E+011
4.38103904563095E-009,3.86130078762537E+011,4.74229482805310E+011,0.00000000000000E+000,0.00000000000000E+000,8.60359561567847E+011
4.39294651580692E-009,4.00950995761774E+011,4.67173509176637E+011,0.00000000000000E+000,0.00000000000000E+000,8.68124504938411E+011
4.40485398598289E-009,4.17589913893065E+011,4.59700104989636E+011,0.00000000000000E+000,0.00000000000000E+000,8.77290018882701E+011
4.41676145615886E-009,4.35926283767859E+011,4.51865219200357E+011,0.00000000000000E+000,0.00000000000000E+000,8.87791502968216E+011
4.42866892633482E-009,4.55827074987502E+011,4.43727446789670E+011,0.00000000000000E+000,0.00000000000000E+000,8.99554521777171E+011
4.44057639651079E-009,4.77147755768977E+011,4.35347593241696E+011,0.00000000000000E+000,0.00000000000000E+000,9.12495349010673E+011
4.45248386668676E-009,4.99733356842818E+011,4.26788222950193E+011,0.00000000000000E+000,0.00000000000000E+000,9.26521579793011E+011
4.46439133686272E-009,5.23419611699464E+011,4.18113195017525E+011,0.00000000000000E+000,0.00000000000000E+000,9.41532806716989E+011
4.47629880703869E-009,5.48034164711339E+011,4.09387189997100E+011,0.00000000000000E+000,0.00000000000000E+000,9.57421354708439E+011
4.48820627721466E-009,5.73397838174901E+011,4.00675231185240E+011,0.00000000000000E+000,0.00000000000000E+000,9.74073069360141E+011
4.50011374739063E-009,5.99325948902756E+011,3.92042204092258E+011,0.00000000000000E+000,0.00000000000000E+000,9.91368152995015E+011
4.51202121756659E-009,6.25629664653155E+011,3.83552377715449E+011,0.00000000000000E+000,0.00000000000000E+000,1.00918204236860E+012
4.52392868774256E-009,6.52117390414606E+011,3.75268931199245E+011,0.00000000000000E+000,0.00000000000000E+000,1.02738632161385E+012
4.53583615791853E-009,6.78596174368084E+011,3.67253489401237E+011,0.00000000000000E+000,0.00000000000000E+000,1.04584966376932E+012
4.54774362809450E-009,7.04873123229043E+011,3.59565670788250E+011,0.00000000000000E+000,0.00000000000000E+000,1.06443879401729E+012
4.55965109827046E-009,7.30756816626139E+011,3.52262650966075E+011,0.00000000000000E+000,0.00000000000000E+000,1.08301946759221E+012
4.57155856844643E-009,7.56058710202761E+011,3.45398745001559E+011,0.00000000000000E+000,0.00000000000000E+000,1.10145745520432E+012
4.58346603862240E-009,7.80594517230033E+011,3.39025011528759E+011,0.00000000000000E+000,0.00000000000000E+000,1.11961952875879E+012
4.59537350879836E-009,8.04185558694528E+011,3.33188881443978E+011,0.00000000000000E+000,0.00000000000000E+000,1.13737444013851E+012
4.60728097897433E-009,8.26660072068441E+011,3.27933813790089E+011,0.00000000000000E+000,0.00000000000000E+000,1.15459388585853E+012
4.61918844915030E-009,8.47854469282201E+011,3.23298981211023E+011,0.00000000000000E+000,0.00000000000000E+000,1.17115345049322E+012
4.63109591932627E-009,8.67614534796682E+011,3.19318987124990E+011,0.00000000000000E+000,0.00000000000000E+000,1.18693352192167E+012
4.64300338950223E-009,8.85796555111335E+011,3.16023616522261E+011,0.00000000000000E+000,0.00000000000000E+000,1.20182017163360E+012
4.65491085967820E-009,9.02268371542422E+011,3.13437622042357E+011,0.00000000000000E+000,0.00000000000000E+000,1.21570599358478E+012
4.66681832985417E-009,9.16910348658488E+011,3.11580546728404E+011,0.00000000000000E+000,0.00000000000000E+000,1.22849089538689E+012
4.67872580003014E-009,9.29616251364496E+011,3.10466584595051E+011,0.00000000000000E+000,0.00000000000000E+000,1.24008283595955E+012
4.69063327020610E-009,9.40294024277699E+011,3.10104479882562E+011,0.00000000000000E+000,0.00000000000000E+000,1.25039850416026E+012
4.70254074038207E-009,9.48866467733035E+011,3.10497465604958E+011,0.00000000000000E+000,0.00000000000000E+000,1.25936393333799E+012
4.71444821055804E-009,9.55271805489394E+011,3.11643241735772E+011,0.00000000000000E+000,0.00000000000000E+000,1.26691504722517E+012
4.72635568073400E-009,9.59464139975794E+011,3.13533993112369E+011,0.00000000000000E+000,0.00000000000000E+000,1.27299813308816E+012
4.73826315090997E-009,9.61413791713727E+011,3.16156446879666E+011,0.00000000000000E+000,0.00000000000000E+000,1.27757023859339E+012
4.75017062108594E-009,9.61107520373791E+011,3.19491969037628E+011,0.00000000000000E+000,0.00000000000000E+000,1.28059948941142E+012
4.76207809126191E-009,9.58548625766178E+011,3.23516699404538E+011,0.00000000000000E+000,0.00000000000000E+000,1.28206532517072E+012
4.77398556143787E-009,9.53756927920423E+011,3.28201724060683E+011,0.00000000000000E+000,0.00000000000000E+000,1.28195865198111E+012
4.78589303161384E-009,9.46768626274828E+011,3.33513284095125E+011,0.00000000000000E+000,0.00000000000000E+000,1.28028191036995E+012
4.79780050178981E-009,9.37636038864547E+011,3.39413019242421E+011,0.00000000000000E+000,0.00000000000000E+000,1.27704905810697E+012
4.80970797196578E-009,9.26427223263900E+011,3.45858244766975E+011,0.00000000000000E+000,0.00000000000000E+000,1.27228546803088E+012
4.82161544214174E-009,9.13225481897442E+011,3.52802259730917E+011,0.00000000000000E+000,0.00000000000000E+000,1.26602774162836E+012
4.83352291231771E-009,8.98128755179613E+011,3.60194684567677E+011,0.00000000000000E+000,0.00000000000000E+000,1.25832343974729E+012
4.84543038249368E-009,8.81248906768741E+011,3.67981825678717E+011,0.00000000000000E+000,0.00000000000000E+000,1.24923073244746E+012
4.85733785266964E-009,8.62710906021634E+011,3.76107064576106E+011,0.00000000000000E+000,0.00000000000000E+000,1.23881797059774E+012
4.86924532284561E-009,8.42651913504084E+011,3.84511268910012E+011,0.00000000000000E+000,0.00000000000000E+000,1.22716318241410E+012
4.88115279302158E-009,8.21220276144325E+011,3.93133222548991E+011,0.00000000000000E+000,0.00000000000000E+000,1.21435349869332E+012
4.89306026319755E-009,7.98574439304926E+011,4.01910071723686E+011,0.00000000000000E+000,0.00000000000000E+000,1.20048451102861E+012
4.90496773337351E-009,7.74881783688125E+011,4.10777784102763E+011,0.00000000000000E+000,0.00000000000000E+000,1.18565956779089E+012
4.91687520354948E-009,7.50317395574445E+011,4.19671617545378E+011,0.00000000000000E+000,0.00000000000000E+000,1.16998901311982E+012
4.92878267372545E-009,7.25062779419518E+011,4.28526595168961E+011,0.00000000000000E+000,0.00000000000000E+000,1.15358937458848E+012
4.94069014390142E-009,6.99304522294183E+011,4.37277983286450E+011,0.00000000000000E+000,0.00000000000000E+000,1.13658250558063E+012
4.95259761407738E-009,6.73232920043692E+011,4.45861768705270E+011,0.00000000000000E+000,0.00000000000000E+000,1.11909468874896E+012
4.96450508425335E-009,6.47040575359006E+011,4.54215131842990E+011,0.00000000000000E+000,0.00000000000000E+000,1.10125570720200E+012
