  TIME     ,002-nPart-Spec-001,003-nPart-Spec-002,004 TempTra001     ,005 TempTra002     ,006 TempVib001     ,007 XiVibMean001     ,008 TempRot001     ,009 TempTotal001     ,010 TempTotal002     ,011 Pmean     ,012 Pmax                   
     0.20000000000000E-07,                   200000,                   200000,     0.99999764687454E+04,     0.99999764687454E+04,     0.50966271889063E+04,     0.14072861392796E+01,     0.75194571913604E+04,     0.81487318427846E+04,     0.81487318427846E+04,     0.37843054210645E-01,     0.70362917375612E-01 
     0.22000000000000E-07,                   200000,                   200000,     0.99999864752791E+04,     0.99999864752791E+04,     0.51084966940489E+04,     0.14084955968368E+01,     0.75194571913604E+04,     0.81507692592258E+04,     0.81507692592258E+04,     0.37828187355586E-01,     0.71421030186682E-01 
     0.24000000000000E-07,                   200000,                   200000,     0.99999653304263E+04,     0.99999653304263E+04,     0.51167900623071E+04,     0.14093377805638E+01,     0.75194571913604E+04,     0.81521832228081E+04,     0.81521832228081E+04,     0.37785479259504E-01,     0.69964689518717E-01 
     0.26000000000000E-07,                   200000,                   200000,     0.99999423925174E+04,     0.99999423925174E+04,     0.51235508098425E+04,     0.14100225835850E+01,     0.75194571913604E+04,     0.81533353789007E+04,     0.81533353789007E+04,     0.37830450949995E-01,     0.70692661457736E-01 
     0.28000000000000E-07,                   200000,                   200000,     0.99999328539816E+04,     0.99999328539816E+04,     0.51337787305600E+04,     0.14110556142400E+01,     0.75194571913604E+04,     0.81550938551460E+04,     0.81550938551460E+04,     0.37821218008125E-01,     0.69259921017982E-01 
     0.30000000000000E-07,                   200000,                   200000,     0.99999613553624E+04,     0.99999613553624E+04,     0.51409778794810E+04,     0.14117806028676E+01,     0.75194571913604E+04,     0.81563507140967E+04,     0.81563507140967E+04,     0.37844137887057E-01,     0.72683113238707E-01 
     0.32000000000000E-07,                   200000,                   200000,     0.99999646267508E+04,     0.99999646267508E+04,     0.51512384903790E+04,     0.14128108635652E+01,     0.75194571913604E+04,     0.81581283271951E+04,     0.81581283271951E+04,     0.37824770613043E-01,     0.69442722255923E-01 
     0.34000000000000E-07,                   200000,                   200000,     0.99999499655176E+04,     0.99999499655176E+04,     0.51617439747034E+04,     0.14138620368984E+01,     0.75194571913604E+04,     0.81599444809082E+04,     0.81599444809082E+04,     0.37831797776869E-01,     0.71916445823056E-01 
     0.36000000000000E-07,                   200000,                   200000,     0.99999058350228E+04,     0.99999058350228E+04,     0.51696616694205E+04,     0.14146518317207E+01,     0.75194571913604E+04,     0.81613008174394E+04,     0.81613008174394E+04,     0.37810563866246E-01,     0.72474009365414E-01 
     0.38000000000000E-07,                   200000,                   200000,     0.99998899358053E+04,     0.99998899358053E+04,     0.51797774650401E+04,     0.14156578442826E+01,     0.75194571913604E+04,     0.81630563944164E+04,     0.81630563944164E+04,     0.37832158377751E-01,     0.70043743295642E-01 
     0.40000000000000E-07,                   200000,                   200000,     0.99999299210533E+04,     0.99999299210533E+04,     0.51861804770896E+04,     0.14162928637886E+01,     0.75194571913604E+04,     0.81641931965947E+04,     0.81641931965947E+04,     0.37824632528406E-01,     0.72256936907718E-01 
     0.42000000000000E-07,                   200000,                   200000,     0.99999861204344E+04,     0.99999861204344E+04,     0.51955553053671E+04,     0.14172201655548E+01,     0.75194571913604E+04,     0.81658595376422E+04,     0.81658595376422E+04,     0.37842330757625E-01,     0.69439496135290E-01 
     0.44000000000000E-07,                   200000,                   200000,     0.99999749565613E+04,     0.99999749565613E+04,     0.52052806463574E+04,     0.14181790765090E+01,     0.75194571913604E+04,     0.81675594787142E+04,     0.81675594787142E+04,     0.37823308096103E-01,     0.71406059481495E-01 
     0.46000000000000E-07,                   200000,                   200000,     0.99999998756911E+04,     0.99999998756911E+04,     0.52157431925866E+04,     0.14192072110725E+01,     0.75194571913604E+04,     0.81694098095726E+04,     0.81694098095726E+04,     0.37800108425656E-01,     0.69045297261363E-01 
     0.48000000000000E-07,                   200000,                   200000,     0.99999838228652E+04,     0.99999838228652E+04,     0.52265031336764E+04,     0.14202608436589E+01,     0.75194571913604E+04,     0.81712978458115E+04,     0.81712978458115E+04,     0.37817340225128E-01,     0.69594658555028E-01 
     0.50000000000000E-07,                   200000,                   200000,     0.99999800665765E+04,     0.99999800665765E+04,     0.52367869254513E+04,     0.14212643374600E+01,     0.75194571913604E+04,     0.81731120733196E+04,     0.81731120733196E+04,     0.37804558362700E-01,     0.71827589086181E-01 
     0.52000000000000E-07,                   200000,                   200000,     0.99999035950402E+04,     0.99999035950402E+04,     0.52448196107488E+04,     0.14220457906189E+01,     0.75194571913604E+04,     0.81744977425337E+04,     0.81744977425337E+04,     0.37819482488014E-01,     0.69358358437536E-01 
     0.54000000000000E-07,                   200000,                   200000,     0.99999926981929E+04,     0.99999926981929E+04,     0.52522539179747E+04,     0.14227671808568E+01,     0.75194571913604E+04,     0.81758571498330E+04,     0.81758571498330E+04,     0.37780728016846E-01,     0.75305483622729E-01 
     0.56000000000000E-07,                   200000,                   200000,     0.99998773410303E+04,     0.99998773410303E+04,     0.52600038039878E+04,     0.14235173070300E+01,     0.75194571913604E+04,     0.81771793155046E+04,     0.81771793155046E+04,     0.37827700445722E-01,     0.72009823975263E-01 
     0.58000000000000E-07,                   200000,                   200000,     0.99999446410869E+04,     0.99999446410869E+04,     0.52710385649396E+04,     0.14245820738188E+01,     0.75194571913604E+04,     0.81791741084829E+04,     0.81791741084829E+04,     0.37815988526227E-01,     0.71201052436633E-01 
     0.60000000000000E-07,                   200000,                   200000,     0.99999983105474E+04,     0.99999983105474E+04,     0.52804555135987E+04,     0.14254876744317E+01,     0.75194571913604E+04,     0.81808784372202E+04,     0.81808784372202E+04,     0.37828513109970E-01,     0.68051859176738E-01 
     0.62000000000000E-07,                   200000,                   200000,     0.99999427882506E+04,     0.99999427882506E+04,     0.52886944009401E+04,     0.14262776837095E+01,     0.75194571913604E+04,     0.81823245330321E+04,     0.81823245330321E+04,     0.37827853233703E-01,     0.70761521802548E-01 
     0.64000000000000E-07,                   200000,                   200000,     0.99998749175067E+04,     0.99998749175067E+04,     0.52966338221379E+04,     0.14270369547595E+01,     0.75194571913604E+04,     0.81837138490872E+04,     0.81837138490872E+04,     0.37822868987885E-01,     0.72899795790940E-01 
     0.66000000000000E-07,                   200000,                   200000,     0.99999903950848E+04,     0.99999903950848E+04,     0.53064340271673E+04,     0.14279714514918E+01,     0.75194571913604E+04,     0.81855251326270E+04,     0.81855251326270E+04,     0.37786624386299E-01,     0.70267036864850E-01 
     0.68000000000000E-07,                   200000,                   200000,     0.99999863905333E+04,     0.99999863905333E+04,     0.53171109909719E+04,     0.14289861379461E+01,     0.75194571913604E+04,     0.81874420515016E+04,     0.81874420515016E+04,     0.37857038492889E-01,     0.69878308207395E-01 
     0.70000000000000E-07,                   200000,                   200000,     0.99999794605882E+04,     0.99999794605882E+04,     0.53270315434389E+04,     0.14299257640780E+01,     0.75194571913604E+04,     0.81892255597534E+04,     0.81892255597534E+04,     0.37836908662482E-01,     0.74944705560958E-01 
     0.72000000000000E-07,                   200000,                   200000,     0.99999623229071E+04,     0.99999623229071E+04,     0.53351953137705E+04,     0.14306967132614E+01,     0.75194571913604E+04,     0.81906906980765E+04,     0.81906906980765E+04,     0.37852894041322E-01,     0.71306221752977E-01 
     0.74000000000000E-07,                   200000,                   200000,     0.99999639565370E+04,     0.99999639565370E+04,     0.53437444293640E+04,     0.14315018525183E+01,     0.75194571913604E+04,     0.81922368228379E+04,     0.81922368228379E+04,     0.37826624660466E-01,     0.73594200527800E-01 
     0.76000000000000E-07,                   200000,                   200000,     0.99999760639155E+04,     0.99999760639155E+04,     0.53526612188909E+04,     0.14323392302432E+01,     0.75194571913604E+04,     0.81938572170880E+04,     0.81938572170880E+04,     0.37837177964844E-01,     0.73916369975993E-01 
     0.78000000000000E-07,                   200000,                   200000,     0.99999655154415E+04,     0.99999655154415E+04,     0.53622088101594E+04,     0.14332331548629E+01,     0.75194571913604E+04,     0.81955845699777E+04,     0.81955845699777E+04,     0.37819207591268E-01,     0.72717833648357E-01 
     0.80000000000000E-07,                   200000,                   200000,     0.99999161973165E+04,     0.99999161973165E+04,     0.53726501966257E+04,     0.14342075917874E+01,     0.75194571913604E+04,     0.81974598926543E+04,     0.81974598926543E+04,     0.37814665772825E-01,     0.70895050116588E-01 
     0.82000000000000E-07,                   200000,                   200000,     0.99999849848437E+04,     0.99999849848437E+04,     0.53823007051750E+04,     0.14351052873340E+01,     0.75194571913604E+04,     0.81992500792678E+04,     0.81992500792678E+04,     0.37793744462619E-01,     0.71081903725935E-01 
     0.84000000000000E-07,                   200000,                   200000,     0.99999561383275E+04,     0.99999561383275E+04,     0.53900904658010E+04,     0.14358278491098E+01,     0.75194571913604E+04,     0.82006582579772E+04,     0.82006582579772E+04,     0.37847667749994E-01,     0.69177950011709E-01 
     0.86000000000000E-07,                   200000,                   200000,     0.99998796704249E+04,     0.99998796704249E+04,     0.53970900927551E+04,     0.14364755667920E+01,     0.75194571913604E+04,     0.82019019409290E+04,     0.82019019409290E+04,     0.37817754146655E-01,     0.70899728836574E-01 
     0.88000000000000E-07,                   200000,                   200000,     0.99999729630037E+04,     0.99999729630037E+04,     0.54054046663396E+04,     0.14372430612635E+01,     0.75194571913604E+04,     0.82034674035417E+04,     0.82034674035417E+04,     0.37830213107718E-01,     0.71619874165623E-01 
     0.90000000000000E-07,                   200000,                   200000,     0.99999915508150E+04,     0.99999915508150E+04,     0.54126660787254E+04,     0.14379116569945E+01,     0.75194571913604E+04,     0.82048073194349E+04,     0.82048073194349E+04,     0.37820405634050E-01,     0.71803742896569E-01 
     0.92000000000000E-07,                   200000,                   200000,     0.99999646738307E+04,     0.99999646738307E+04,     0.54209615535822E+04,     0.14386735495042E+01,     0.75194571913604E+04,     0.82063179625405E+04,     0.82063179625405E+04,     0.37856178026216E-01,     0.77330313005830E-01 
     0.94000000000000E-07,                   200000,                   200000,     0.99999961132869E+04,     0.99999961132869E+04,     0.54289931728098E+04,     0.14394092700568E+01,     0.75194571913604E+04,     0.82078096927877E+04,     0.82078096927877E+04,     0.37799554258182E-01,     0.69520503774401E-01 
     0.96000000000000E-07,                   200000,                   200000,     0.99999722275980E+04,     0.99999722275980E+04,     0.54365681434514E+04,     0.14401014193942E+01,     0.75194571913604E+04,     0.82091937878993E+04,     0.82091937878993E+04,     0.37825381710071E-01,     0.72869019019376E-01 
     0.98000000000000E-07,                   200000,                   200000,     0.99999909828958E+04,     0.99999909828958E+04,     0.54456852600464E+04,     0.14409322473313E+01,     0.75194571913604E+04,     0.82108845118404E+04,     0.82108845118404E+04,     0.37798917783617E-01,     0.70995994008014E-01 
     0.10000000000000E-06,                   200000,                   200000,     0.99999791969534E+04,     0.99999791969534E+04,     0.54526626969141E+04,     0.14415664487124E+01,     0.75194571913604E+04,     0.82121682660235E+04,     0.82121682660235E+04,     0.37835827199810E-01,     0.70826351342936E-01 
     0.10200000000000E-06,                   200000,                   200000,     0.99999617404480E+04,     0.99999617404480E+04,     0.54610243475124E+04,     0.14423245986085E+01,     0.75194571913604E+04,     0.82137074194478E+04,     0.82137074194478E+04,     0.37846071942014E-01,     0.73773977624478E-01 
     0.10400000000000E-06,                   200000,                   200000,     0.99999580627419E+04,     0.99999580627419E+04,     0.54701914212045E+04,     0.14431534460413E+01,     0.75194571913604E+04,     0.82154048656851E+04,     0.82154048656851E+04,     0.37809095628464E-01,     0.70931171278979E-01 
     0.10600000000000E-06,                   200000,                   200000,     0.99999068708671E+04,     0.99999068708671E+04,     0.54789719628838E+04,     0.14439450691864E+01,     0.75194571913604E+04,     0.82170113147820E+04,     0.82170113147820E+04,     0.37818224555409E-01,     0.70724008724856E-01 
     0.10800000000000E-06,                   200000,                   200000,     0.99999245145031E+04,     0.99999245145031E+04,     0.54885401572934E+04,     0.14448051800221E+01,     0.75194571913604E+04,     0.82187991252926E+04,     0.82187991252926E+04,     0.37823857894066E-01,     0.72673330193895E-01 
     0.11000000000000E-06,                   200000,                   200000,     0.99999889801300E+04,     0.99999889801300E+04,     0.54976342193849E+04,     0.14456202400649E+01,     0.75194571913604E+04,     0.82205234949730E+04,     0.82205234949730E+04,     0.37813507805029E-01,     0.70082797134330E-01 
     0.11200000000000E-06,                   200000,                   200000,     0.99999751229859E+04,     0.99999751229859E+04,     0.55068850071397E+04,     0.14464469277439E+01,     0.75194571913604E+04,     0.82222435468409E+04,     0.82222435468409E+04,     0.37810084048824E-01,     0.70577020749802E-01 
     0.11400000000000E-06,                   200000,                   200000,     0.99999845651989E+04,     0.99999845651989E+04,     0.55163099931676E+04,     0.14472866843786E+01,     0.75194571913604E+04,     0.82240099865272E+04,     0.82240099865272E+04,     0.37800058157276E-01,     0.71918646083553E-01 
     0.11600000000000E-06,                   200000,                   200000,     0.99999823939602E+04,     0.99999823939602E+04,     0.55229664374776E+04,     0.14478782535691E+01,     0.75194571913604E+04,     0.82252552667632E+04,     0.82252552667632E+04,     0.37807431799660E-01,     0.70668650303295E-01 
     0.11800000000000E-06,                   200000,                   200000,     0.99999404512433E+04,     0.99999404512433E+04,     0.55315840356266E+04,     0.14486422602288E+01,     0.75194571913604E+04,     0.82268514821574E+04,     0.82268514821574E+04,     0.37832915784883E-01,     0.71967137290960E-01 
     0.12000000000000E-06,                   200000,                   200000,     0.99999664656085E+04,     0.99999664656085E+04,     0.55417944552284E+04,     0.14495447846206E+01,     0.75194571913604E+04,     0.82287812243921E+04,     0.82287812243921E+04,     0.37812074914947E-01,     0.75108446428940E-01 
     0.12200000000000E-06,                   200000,                   200000,     0.99999662990747E+04,     0.99999662990747E+04,     0.55509005322529E+04,     0.14503472370361E+01,     0.75194571913604E+04,     0.82304943562006E+04,     0.82304943562006E+04,     0.37807753271223E-01,     0.70481374751281E-01 
     0.12400000000000E-06,                   200000,                   200000,     0.99999522422480E+04,     0.99999522422480E+04,     0.55602683187169E+04,     0.14511703460162E+01,     0.75194571913604E+04,     0.82322531821339E+04,     0.82322531821339E+04,     0.37803911843923E-01,     0.72040324757414E-01 
     0.12600000000000E-06,                   200000,                   200000,     0.99999730575807E+04,     0.99999730575807E+04,     0.55684096217174E+04,     0.14518837153222E+01,     0.75194571913604E+04,     0.82337994839116E+04,     0.82337994839116E+04,     0.37834047257748E-01,     0.70050489272846E-01 
     0.12800000000000E-06,                   200000,                   200000,     0.99999929231232E+04,     0.99999929231232E+04,     0.55774779954348E+04,     0.14526761659386E+01,     0.75194571913604E+04,     0.82355229265369E+04,     0.82355229265369E+04,     0.37840012970044E-01,     0.71815796370529E-01 
     0.13000000000000E-06,                   200000,                   200000,     0.99999885992469E+04,     0.99999885992469E+04,     0.55864579448059E+04,     0.14534586638327E+01,     0.75194571913604E+04,     0.82372211010500E+04,     0.82372211010500E+04,     0.37867973797947E-01,     0.72734833223214E-01 
     0.13200000000000E-06,                   200000,                   200000,     0.99999785135313E+04,     0.99999785135313E+04,     0.55969071838162E+04,     0.14543664175014E+01,     0.75194571913604E+04,     0.82391981386634E+04,     0.82391981386634E+04,     0.37829647099347E-01,     0.76474397430058E-01 
     0.13400000000000E-06,                   200000,                   200000,     0.99999341305196E+04,     0.99999341305196E+04,     0.56035576710521E+04,     0.14549426147842E+01,     0.75194571913604E+04,     0.82404406667328E+04,     0.82404406667328E+04,     0.37838911046323E-01,     0.71077923077916E-01 
     0.13600000000000E-06,                   200000,                   200000,     0.99999448741533E+04,     0.99999448741533E+04,     0.56112926341404E+04,     0.14556112615335E+01,     0.75194571913604E+04,     0.82419166210074E+04,     0.82419166210074E+04,     0.37811051590679E-01,     0.71082980263456E-01 
     0.13800000000000E-06,                   200000,                   200000,     0.99999331086736E+04,     0.99999331086736E+04,     0.56217565556466E+04,     0.14565132390498E+01,     0.75194571913604E+04,     0.82439041922555E+04,     0.82439041922555E+04,     0.37869267440285E-01,     0.71640877454027E-01 
     0.14000000000000E-06,                   200000,                   200000,     0.99999864440495E+04,     0.99999864440495E+04,     0.56280028504836E+04,     0.14570502570570E+01,     0.75194571913604E+04,     0.82451203870836E+04,     0.82451203870836E+04,     0.37853963794221E-01,     0.73379077300099E-01 
     0.14200000000000E-06,                   200000,                   200000,     0.99999629253450E+04,     0.99999629253450E+04,     0.56349660143414E+04,     0.14576476733151E+01,     0.75194571913604E+04,     0.82464390986869E+04,     0.82464390986869E+04,     0.37849662790037E-01,     0.73093354442883E-01 
     0.14400000000000E-06,                   200000,                   200000,     0.99998707577424E+04,     0.99998707577424E+04,     0.56438354262501E+04,     0.14584067621339E+01,     0.75194571913604E+04,     0.82480921948560E+04,     0.82480921948560E+04,     0.37850397255987E-01,     0.69782544156849E-01 
     0.14600000000000E-06,                   200000,                   200000,     0.99999371440598E+04,     0.99999371440598E+04,     0.56517944434049E+04,     0.14590861508838E+01,     0.75194571913604E+04,     0.82496470197449E+04,     0.82496470197449E+04,     0.37800049489860E-01,     0.73235558019611E-01 
     0.14800000000000E-06,                   200000,                   200000,     0.99999524607870E+04,     0.99999524607870E+04,     0.56587033764583E+04,     0.14596745403509E+01,     0.75194571913604E+04,     0.82509786959329E+04,     0.82509786959329E+04,     0.37827597192134E-01,     0.71270045108145E-01 
     0.15000000000000E-06,                   200000,                   200000,     0.99999981875944E+04,     0.99999981875944E+04,     0.56653844484337E+04,     0.14602423234139E+01,     0.75194571913604E+04,     0.82522822560850E+04,     0.82522822560850E+04,     0.37805217929210E-01,     0.70279763518595E-01 
     0.15200000000000E-06,                   200000,                   200000,     0.99999417574571E+04,     0.99999417574571E+04,     0.56736389477620E+04,     0.14609421971208E+01,     0.75194571913604E+04,     0.82538423310566E+04,     0.82538423310566E+04,     0.37832321880080E-01,     0.70929092327639E-01 
     0.15400000000000E-06,                   200000,                   200000,     0.99999334082301E+04,     0.99999334082301E+04,     0.56816304430880E+04,     0.14616180660107E+01,     0.75194571913604E+04,     0.82553762482526E+04,     0.82553762482526E+04,     0.37844857651986E-01,     0.70291870734426E-01 
     0.15600000000000E-06,                   200000,                   200000,     0.99998831268355E+04,     0.99998831268355E+04,     0.56882749437198E+04,     0.14621787417636E+01,     0.75194571913604E+04,     0.82566330328213E+04,     0.82566330328213E+04,     0.37848212727559E-01,     0.70791128735060E-01 
     0.15800000000000E-06,                   200000,                   200000,     0.99999276805864E+04,     0.99999276805864E+04,     0.56960204544689E+04,     0.14628308687824E+01,     0.75194571913604E+04,     0.82581477154682E+04,     0.82581477154682E+04,     0.37823943984130E-01,     0.68835273054456E-01 
     0.16000000000000E-06,                   200000,                   200000,     0.99999262765895E+04,     0.99999262765895E+04,     0.57032933267712E+04,     0.14634417821077E+01,     0.75194571913604E+04,     0.82595516076720E+04,     0.82595516076720E+04,     0.37803283168260E-01,     0.69655083031682E-01 
     0.16200000000000E-06,                   200000,                   200000,     0.99999763110885E+04,     0.99999763110885E+04,     0.57126283795256E+04,     0.14642239078586E+01,     0.75194571913604E+04,     0.82613800399265E+04,     0.82613800399265E+04,     0.37815783908368E-01,     0.72443873860703E-01 
     0.16400000000000E-06,                   200000,                   200000,     0.99999555348115E+04,     0.99999555348115E+04,     0.57228539578506E+04,     0.14650780645051E+01,     0.75194571913604E+04,     0.82633509223153E+04,     0.82633509223153E+04,     0.37802931760228E-01,     0.70115163659648E-01 
     0.16600000000000E-06,                   200000,                   200000,     0.99999948530722E+04,     0.99999948530722E+04,     0.57297578052930E+04,     0.14656532327169E+01,     0.75194571913604E+04,     0.82647081537801E+04,     0.82647081537801E+04,     0.37845063624861E-01,     0.71821926321811E-01 
     0.16800000000000E-06,                   200000,                   200000,     0.99999582241291E+04,     0.99999582241291E+04,     0.57376747866602E+04,     0.14663113042888E+01,     0.75194571913604E+04,     0.82662284476883E+04,     0.82662284476883E+04,     0.37818396239966E-01,     0.71556710400756E-01 
     0.17000000000000E-06,                   200000,                   200000,     0.99999617262583E+04,     0.99999617262583E+04,     0.57466221353127E+04,     0.14670530968457E+01,     0.75194571913604E+04,     0.82679697477029E+04,     0.82679697477029E+04,     0.37829112197083E-01,     0.68986098877000E-01 
     0.17200000000000E-06,                   200000,                   200000,     0.99999232277602E+04,     0.99999232277602E+04,     0.57541009412123E+04,     0.14676715765492E+01,     0.75194571913604E+04,     0.82694079056113E+04,     0.82694079056113E+04,     0.37836028412937E-01,     0.73619946103326E-01 
     0.17400000000000E-06,                   200000,                   200000,     0.99999317037552E+04,     0.99999317037552E+04,     0.57640252200805E+04,     0.14684901048879E+01,     0.75194571913604E+04,     0.82713465780167E+04,     0.82713465780167E+04,     0.37809489897336E-01,     0.69401417443085E-01 
     0.17600000000000E-06,                   200000,                   200000,     0.99999734254832E+04,     0.99999734254832E+04,     0.57727605680079E+04,     0.14692085181941E+01,     0.75194571913604E+04,     0.82730713515666E+04,     0.82730713515666E+04,     0.37825114930865E-01,     0.74643413343159E-01 
     0.17800000000000E-06,                   200000,                   200000,     0.99998928628712E+04,     0.99998928628712E+04,     0.57787351094804E+04,     0.14696987730202E+01,     0.75194571913604E+04,     0.82742017440723E+04,     0.82742017440723E+04,     0.37817594665391E-01,     0.73150051178066E-01 
     0.18000000000000E-06,                   200000,                   200000,     0.99999957163058E+04,     0.99999957163058E+04,     0.57863861994213E+04,     0.14703252957542E+01,     0.75194571913604E+04,     0.82757464399491E+04,     0.82757464399491E+04,     0.37891548601722E-01,     0.68681344401405E-01 
     0.18200000000000E-06,                   200000,                   200000,     0.99999058955948E+04,     0.99999058955948E+04,     0.57952418775909E+04,     0.14710486343938E+01,     0.75194571913604E+04,     0.82774396772147E+04,     0.82774396772147E+04,     0.37824442770198E-01,     0.69430142055919E-01 
     0.18400000000000E-06,                   200000,                   200000,     0.99999958016184E+04,     0.99999958016184E+04,     0.58033807372807E+04,     0.14717117033431E+01,     0.75194571913604E+04,     0.82790778689833E+04,     0.82790778689833E+04,     0.37823086419938E-01,     0.73254998780720E-01 
     0.18600000000000E-06,                   200000,                   200000,     0.99999568472250E+04,     0.99999568472250E+04,     0.58108029525789E+04,     0.14723149571291E+01,     0.75194571913604E+04,     0.82805174623610E+04,     0.82805174623610E+04,     0.37797555731749E-01,     0.70879254463386E-01 
     0.18800000000000E-06,                   200000,                   200000,     0.99998428121434E+04,     0.99998428121434E+04,     0.58178055392597E+04,     0.14728828580100E+01,     0.75194571913604E+04,     0.82818413441276E+04,     0.82818413441276E+04,     0.37858446564112E-01,     0.69138126523134E-01 
     0.19000000000000E-06,                   200000,                   200000,     0.99999428377289E+04,     0.99999428377289E+04,     0.58243362013553E+04,     0.14734113988843E+01,     0.75194571913604E+04,     0.82831729581037E+04,     0.82831729581037E+04,     0.37840156578356E-01,     0.70572074485412E-01 
     0.19200000000000E-06,                   200000,                   200000,     0.99998791702684E+04,     0.99998791702684E+04,     0.58312680306102E+04,     0.14739712623211E+01,     0.75194571913604E+04,     0.82845090316802E+04,     0.82845090316802E+04,     0.37823921624537E-01,     0.74980012262244E-01 
     0.19400000000000E-06,                   200000,                   200000,     0.99999250345663E+04,     0.99999250345663E+04,     0.58403642631729E+04,     0.14747041557528E+01,     0.75194571913604E+04,     0.82863243857654E+04,     0.82863243857654E+04,     0.37850264696702E-01,     0.73286113201676E-01 
     0.19600000000000E-06,                   200000,                   200000,     0.99999190479597E+04,     0.99999190479597E+04,     0.58507864182358E+04,     0.14755414029648E+01,     0.75194571913604E+04,     0.82883801966022E+04,     0.82883801966022E+04,     0.37818835247177E-01,     0.68755495442146E-01 
     0.19800000000000E-06,                   200000,                   200000,     0.99999195096605E+04,     0.99999195096605E+04,     0.58580656001367E+04,     0.14761246015765E+01,     0.75194571913604E+04,     0.82898200644015E+04,     0.82898200644015E+04,     0.37811624757993E-01,     0.71581040135536E-01 
     0.20000000000000E-06,                   200000,                   200000,     0.99999669106819E+04,     0.99999669106819E+04,     0.58649602840910E+04,     0.14766758137311E+01,     0.75194571913604E+04,     0.82912070418793E+04,     0.82912070418793E+04,     0.37786569173914E-01,     0.71828070125663E-01 
     0.20200000000000E-06,                   200000,                   200000,     0.99999780567392E+04,     0.99999780567392E+04,     0.58737219926190E+04,     0.14773746375663E+01,     0.75194571913604E+04,     0.82929488347661E+04,     0.82929488347661E+04,     0.37838953794905E-01,     0.73216527836346E-01 
     0.20400000000000E-06,                   200000,                   200000,     0.99998284673059E+04,     0.99998284673059E+04,     0.58807378189488E+04,     0.14779328831844E+01,     0.75194571913604E+04,     0.82942717304346E+04,     0.82942717304346E+04,     0.37789723379051E-01,     0.73039952724411E-01 
     0.20600000000000E-06,                   200000,                   200000,     0.99999620297776E+04,     0.99999620297776E+04,     0.58888874646539E+04,     0.14785798679755E+01,     0.75194571913604E+04,     0.82959525107868E+04,     0.82959525107868E+04,     0.37806445397418E-01,     0.72808226342740E-01 
