001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-MaxMCSoverMFP,006-ResolvedCellPercentage,007-RotRelaxPmean,008-RotRelaxPmax,009-VibRelaxPmean,010-VibRelaxPmax,011-VibRelaxRate001+004,012-VibRelaxRate002+004
0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.2000000000000000E+000,0.2000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000
1.00000000000000E-012,1.60805126110273E-002,5.84406124811465E-001,6.52721823304018E-006,0.0000000000000000E+000,0.0000000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,1.76642476353337E-002,0.00000000000000E+000,3.86396442750262E-015,9.04427943069590E-015
