001-TIME,002-Pmean,003-Pmax,004-MeanFreePath,005-MaxMCSoverMFP,006-ResolvedCellPercentage,007-RotRelaxPmean,008-RotRelaxPmax,009-VibRelaxPmean,010-VibRelaxPmax,011-VibRelaxRate001+004,012-VibRelaxRate002+004
0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.2000000000000000E+000,0.2000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000
1.00000000000000E-012,6.63670707960183E-003,5.03195783170117E-001,3.47824674728444E-006,0.0000000000000000E+000,0.0000000000000000E+000,2.00000000000000E-001,2.00000000000000E-001,3.17377387177713E-001,0.00000000000000E+000,1.89944883450420E-014,8.81554474891239E-014
