001-TIME,002-TempTra-001,003-TempVib001,004-XiVibMean001,005-TempRot001,006-TempTotal001
9.40000000000002E-004,6.89738921604441E+003,1.28122161658044E+003,4.03343928676813E-001,7.01008126157209E+003,6.51987058322265E+003
9.45000000000002E-004,6.89721129919585E+003,1.28274081540586E+003,4.04228590341244E-001,7.00948470989322E+003,6.51880712298555E+003
9.50000000000002E-004,6.89775326965384E+003,1.28444066821351E+003,4.05217975826464E-001,7.00768786829241E+003,6.51761208349834E+003
9.55000000000002E-004,6.89750619447165E+003,1.28614992836478E+003,4.06212328276824E-001,7.00707733151891E+003,6.51641501742419E+003
9.60000000000002E-004,6.89772579788441E+003,1.28795369727586E+003,4.07261104422502E-001,7.00569990651176E+003,6.51514879188303E+003
9.65000000000002E-004,6.89807097140352E+003,1.28971379878218E+003,4.08283936894218E-001,7.00416066661449E+003,6.51391533538898E+003
9.70000000000002E-004,6.89873070218952E+003,1.29154751422198E+003,4.09348962648297E-001,7.00211408928707E+003,6.51263472990160E+003
9.75000000000002E-004,6.89923111453390E+003,1.29352758913518E+003,4.10498319490830E-001,7.00022189133095E+003,6.51125385270130E+003
9.80000000000002E-004,6.89992092870587E+003,1.29504342936079E+003,4.11377729841114E-001,6.99830342921126E+003,6.51019452519176E+003
9.85000000000002E-004,6.89993761185434E+003,1.29670903401051E+003,4.12343546801639E-001,6.99731246763872E+003,6.50903385353510E+003
9.90000000000002E-004,6.89991930673128E+003,1.29839572924857E+003,4.13321079875221E-001,6.99635619813795E+003,6.50785795292235E+003
9.95000000000002E-004,6.90052194872974E+003,1.30011215764068E+003,4.14315311763521E-001,6.99445075874611E+003,6.50666274663772E+003
1.00000000000000E-003,6.90135734158207E+003,1.30166947929484E+003,4.15216914229295E-001,6.99228977159785E+003,6.50557998146138E+003
