001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
1.15000000000000E-005,2.02765629839144E+004,2.00412540550371E+004,2.01589085194757E+004,5.32559249791717E+003,2.48605968304977E+004,1.43004195758223E+000,1.90997101685627E+000,3.38846889681690E+004,1.54886639357931E+004,2.11841366677965E+004,2.00556715949507E+004,2.06199041313736E+004
1.20000000000000E-005,2.02690515741953E+004,2.00565578574440E+004,2.01628047158196E+004,5.33945447295536E+003,2.48556614177607E+004,1.43134993091840E+000,1.90995341697394E+000,3.38415168738065E+004,1.55115210354368E+004,2.11670672134871E+004,2.00675551239723E+004,2.06173111687297E+004
1.25000000000000E-005,2.02821320274015E+004,2.00608911657632E+004,2.01715115965824E+004,5.35317370403281E+003,2.48521361221127E+004,1.43263862168885E+000,1.90994084141385E+000,3.37874245233323E+004,1.55297167633472E+004,2.11562340945163E+004,2.00737198745109E+004,2.06149769845136E+004
1.30000000000000E-005,2.03033216075250E+004,2.00567347027185E+004,2.01800281551217E+004,5.36539974264382E+003,2.48430044659504E+004,1.43378220952756E+000,1.90990825030970E+000,3.37420110696018E+004,1.55469168814534E+004,2.11519130159953E+004,2.00743471603758E+004,2.06131300881855E+004
1.35000000000000E-005,2.03092789484931E+004,2.00610428978347E+004,2.01851609231639E+004,5.37913210304195E+003,2.48349076510912E+004,1.43506128667876E+000,1.90987933284766E+000,3.36981097321708E+004,1.55700592728856E+004,2.11409704564044E+004,2.00806580565990E+004,2.06108142565017E+004
1.40000000000000E-005,2.03124732978326E+004,2.00718980894563E+004,2.01921856936445E+004,5.39340569746645E+003,2.48301996699710E+004,1.43638475085334E+000,1.90986250993989E+000,3.36490970944694E+004,1.55888720038241E+004,2.11271738786924E+004,2.00895033063725E+004,2.06083385925325E+004
1.45000000000000E-005,2.03130485381137E+004,2.00723061943732E+004,2.01926773662434E+004,5.41000835018145E+003,2.48255712911814E+004,1.43791649595981E+000,1.90984596535112E+000,3.36148793473472E+004,1.56103491964698E+004,2.11167766224301E+004,2.00946062821536E+004,2.06056914522919E+004
1.50000000000000E-005,2.02968608055094E+004,2.00936617872543E+004,2.01952612963819E+004,5.42485500656203E+003,2.48174858403300E+004,1.43927929715385E+000,1.90981704854956E+000,3.35764805665419E+004,1.56346889728972E+004,2.10973027852146E+004,2.01086685640575E+004,2.06029856746360E+004
1.55000000000000E-005,2.02966806588409E+004,2.00980373981932E+004,2.01973590285171E+004,5.43899807326325E+003,2.48100599588785E+004,1.44057146674169E+000,1.90979047428878E+000,3.35420259865885E+004,1.56566339282821E+004,2.10865386841849E+004,2.01148496100310E+004,2.06006941471079E+004
1.60000000000000E-005,2.03115178349742E+004,2.00918321674435E+004,2.02016750012088E+004,5.45708092343772E+003,2.48062730993000E+004,1.44221505937427E+000,1.90977691660325E+000,3.34957194853556E+004,1.56761348610503E+004,2.10791281433609E+004,2.01167440937821E+004,2.05979361185715E+004
1.65000000000000E-005,2.03152031285410E+004,2.00896276427539E+004,2.02024153856474E+004,5.46969459134793E+003,2.48017925496853E+004,1.44335591615917E+000,1.90976087011099E+000,3.34640733740959E+004,1.56978593650783E+004,2.10710806524484E+004,2.01208257697902E+004,2.05959532111193E+004
1.70000000000000E-005,2.03265650360790E+004,2.00822554424222E+004,2.02044102392506E+004,5.48460085671753E+003,2.47980170602981E+004,1.44469820831191E+000,1.90974734426729E+000,3.34261135322741E+004,1.57193649222039E+004,2.10646815127360E+004,2.01227970384520E+004,2.05937392755940E+004
1.75000000000000E-005,2.03187162410418E+004,2.00962835210467E+004,2.02074998810443E+004,5.49943450757561E+003,2.47904660791094E+004,1.44602763630537E+000,1.90972028040628E+000,3.33893738228730E+004,1.57394676187318E+004,2.10497438587850E+004,2.01326010297516E+004,2.05911724442683E+004
1.80000000000000E-005,2.03364021994182E+004,2.00837135422361E+004,2.02100578708271E+004,5.51274236532550E+003,2.47828013750299E+004,1.44721498544665E+000,1.90969279234448E+000,3.33524844583359E+004,1.57638508575368E+004,2.10466533508238E+004,2.01320642874170E+004,2.05893588191204E+004
1.85000000000000E-005,2.03408201161987E+004,2.00848931133845E+004,2.02128566147916E+004,5.52874414696174E+003,2.47805383534572E+004,1.44863605750447E+000,1.90968467323056E+000,3.33121956134582E+004,1.57825341791401E+004,2.10363848246097E+004,2.01373533767031E+004,2.05868691006564E+004
1.90000000000000E-005,2.03625979182001E+004,2.00725856004467E+004,2.02175917593234E+004,5.54203008168720E+003,2.47748978562163E+004,1.44981047604840E+000,1.90966443028658E+000,3.32705448129038E+004,1.58028168366125E+004,2.10337617136512E+004,2.01363080766563E+004,2.05850348951537E+004
1.95000000000000E-005,2.03700796611006E+004,2.00785297178641E+004,2.02243046894823E+004,5.55403648432478E+003,2.47674833288772E+004,1.45086755042897E+000,1.90963780679542E+000,3.32244949320545E+004,1.58245501711156E+004,2.10231258193168E+004,2.01431125525772E+004,2.05831191859470E+004
2.00000000000000E-005,2.03992614153512E+004,2.00667830244437E+004,2.02330222198974E+004,5.56885850372035E+003,2.47593978514955E+004,1.45216700237630E+000,1.90960875622198E+000,3.31786784843350E+004,1.58378554875099E+004,2.10227127916517E+004,2.01396096210284E+004,2.05811612063400E+004
2.05000000000000E-005,2.04135403831878E+004,2.00695130882717E+004,2.02415267357297E+004,5.57925171830089E+003,2.47504594713406E+004,1.45307456471496E+000,1.90957661948566E+000,3.31317674286351E+004,1.58578426475480E+004,2.10149787374770E+004,2.01440885531813E+004,2.05795336453292E+004
2.10000000000000E-005,2.04165808472178E+004,2.00760737261858E+004,2.02463272867018E+004,5.59550405022979E+003,2.47464224152038E+004,1.45448782557328E+000,1.90956209730611E+000,3.30871645153736E+004,1.58764703936580E+004,2.10028537902410E+004,2.01512035485082E+004,2.05770286693746E+004
2.15000000000000E-005,2.04121085844602E+004,2.00911484074102E+004,2.02516284959352E+004,5.60951478491007E+003,2.47407136750864E+004,1.45570038855616E+000,1.90954155374964E+000,3.30427085207379E+004,1.58972052003360E+004,2.09872682268583E+004,2.01621591492277E+004,2.05747136880430E+004
2.20000000000000E-005,2.04069135908429E+004,2.01047841146832E+004,2.02558488527631E+004,5.62261403952739E+003,2.47302400653916E+004,1.45682926329647E+000,1.90950383898959E+000,3.30079267640384E+004,1.59169668736080E+004,2.09743478489424E+004,2.01708802372771E+004,2.05726140431097E+004
2.25000000000000E-005,2.03972510722881E+004,2.01255473798461E+004,2.02613992260671E+004,5.63606115853675E+003,2.47203805378569E+004,1.45798331757961E+000,1.90946830675656E+000,3.29699923229516E+004,1.59350563671686E+004,2.09584036304851E+004,2.01823833399035E+004,2.05703934851943E+004
2.30000000000000E-005,2.03957875080109E+004,2.01353516573334E+004,2.02655695826722E+004,5.65155181063109E+003,2.47136596802728E+004,1.45930676393887E+000,1.90944406981809E+000,3.29269767127210E+004,1.59570891455623E+004,2.09447652322029E+004,2.01911445802900E+004,2.05679549062464E+004
2.35000000000000E-005,2.04118364169602E+004,2.01247505086583E+004,2.02682934628092E+004,5.66719724276969E+003,2.47079054414451E+004,1.46063697175278E+000,1.90942330841461E+000,3.28893752228341E+004,1.59771333058096E+004,2.09409657448759E+004,2.01907398725587E+004,2.05658528087173E+004
2.40000000000000E-005,2.04253460820480E+004,2.01209028281373E+004,2.02731244550926E+004,5.67965930887280E+003,2.47017986681322E+004,1.46169190730075E+000,1.90940126464750E+000,3.28502366367893E+004,1.59958142560146E+004,2.09354493387224E+004,2.01927746368279E+004,2.05641119877751E+004
2.45000000000000E-005,2.04173915617856E+004,2.01333617619944E+004,2.02753766618900E+004,5.69222460776289E+003,2.46987395946664E+004,1.46275146339966E+000,1.90939021820301E+000,3.28126237642447E+004,1.60173622363708E+004,2.09204597847445E+004,2.02035689307225E+004,2.05620143577335E+004
2.50000000000000E-005,2.04162484381603E+004,2.01411407560596E+004,2.02786945971100E+004,5.70676266589919E+003,2.46966357705972E+004,1.46397224137727E+000,1.90938261964169E+000,3.27769624723297E+004,1.60310237329620E+004,2.09093120055459E+004,2.02103146583803E+004,2.05598133319631E+004
2.55000000000000E-005,2.04116347929560E+004,2.01616760324434E+004,2.02866554126997E+004,5.71935939623470E+003,2.46889482815768E+004,1.46502558127765E+000,1.90935484324279E+000,3.27300641811982E+004,1.60498313293018E+004,2.08930403858626E+004,2.02225326245302E+004,2.05577865051964E+004
2.60000000000000E-005,2.04067560722106E+004,2.01712932112400E+004,2.02890246417253E+004,5.73162261919856E+003,2.46802714223047E+004,1.46604711235846E+000,1.90932347159734E+000,3.26961318586162E+004,1.60733923216374E+004,2.08806645509612E+004,2.02311103776819E+004,2.05558874643216E+004
2.65000000000000E-005,2.04073345373635E+004,2.01781846730596E+004,2.02927596052116E+004,5.74288876701374E+003,2.46717310231888E+004,1.46698219603254E+000,1.90929257212334E+000,3.26578962019578E+004,1.60980082138501E+004,2.08694731947475E+004,2.02388481557533E+004,2.05541606752504E+004
2.70000000000000E-005,2.04076362105883E+004,2.01913663457518E+004,2.02995012781701E+004,5.75439813102885E+003,2.46642254759071E+004,1.46793413136572E+000,1.90926539939392E+000,3.26159425633170E+004,1.61160443872529E+004,2.08570261292872E+004,2.02477010259343E+004,2.05523635776107E+004
2.75000000000000E-005,2.03958815437146E+004,2.02065785486268E+004,2.03012300461707E+004,5.76974770839236E+003,2.46574249923974E+004,1.46919847408133E+000,1.90924076518593E+000,3.25773888086934E+004,1.61410454344828E+004,2.08401902210428E+004,2.02596482351818E+004,2.05499192281123E+004
