1.000000000000e+00,1.992982100000e-01,1.992982100000e-01,2.298914200000e-01,3.637164000000e-01
5.000000000000e+00,6.034675700000e-02,5.839760200000e-02,6.326209400000e-02,7.362676700000e-02
1.000000000000e+01,1.930281700000e-02,1.930281700000e-02,2.019001700000e-02,2.097468500000e-02
3.000000000000e+01,1.082779500000e-04,1.082779500000e-04,1.263817300000e-04,1.304671300000e-04
5.000000000000e+01,6.639986100000e-05,6.639986100000e-05,5.395245300000e-05,3.824985300000e-05
