001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
3.50000000000000E-008,5.30104582499678E+003,4.70518518851641E+003,5.00311550675659E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.30104582499678E+003,4.70518518851641E+003,5.00311550675659E+003
3.60000000000000E-008,5.28363158003778E+003,4.72266291178400E+003,5.00314724591089E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.28363158003778E+003,4.72266291178400E+003,5.00314724591089E+003
3.70000000000000E-008,5.25677070849955E+003,4.74962785485375E+003,5.00319928167665E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.25677070849955E+003,4.74962785485375E+003,5.00319928167665E+003
3.80000000000000E-008,5.23666034783494E+003,4.76969599618953E+003,5.00317817201223E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.23666034783494E+003,4.76969599618953E+003,5.00317817201223E+003
3.90000000000000E-008,5.22768907305555E+003,4.77868024513712E+003,5.00318465909634E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.22768907305555E+003,4.77868024513712E+003,5.00318465909634E+003
4.00000000000000E-008,5.20822914077689E+003,4.79803318052878E+003,5.00313116065283E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.20822914077689E+003,4.79803318052878E+003,5.00313116065283E+003
4.10000000000000E-008,5.18916785569683E+003,4.81732508744680E+003,5.00324647157182E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.18916785569683E+003,4.81732508744680E+003,5.00324647157182E+003
4.20000000000000E-008,5.17417430371758E+003,4.83205786240394E+003,5.00311608306076E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.17417430371758E+003,4.83205786240394E+003,5.00311608306076E+003
4.30000000000000E-008,5.15927929053917E+003,4.84694153198108E+003,5.00311041126012E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.15927929053917E+003,4.84694153198108E+003,5.00311041126012E+003
4.40000000000000E-008,5.15066676449474E+003,4.85571160708563E+003,5.00318918579018E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.15066676449474E+003,4.85571160708563E+003,5.00318918579018E+003
4.50000000000000E-008,5.14076690796938E+003,4.86578128180124E+003,5.00327409488531E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.14076690796938E+003,4.86578128180124E+003,5.00327409488531E+003
