"001-time","PartNum","PartPosX","PartPosY","PartPosZ","PartVelX","PartVelY","PartVelZ","gamma","Element"
0.5900000000000005E-001,0.1000000000000000E+001,0.3235866185536513E+000,0.1424489358864093E+000,0.0000000000000000E+000,0.8950330609848544E+000,-.2033154687296227E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6000000000000005E-001,0.1000000000000000E+001,0.3244752583817255E+000,0.1404129827474457E+000,0.0000000000000000E+000,0.8822407901360115E+000,-.2038738176007357E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6100000000000005E-001,0.1000000000000000E+001,0.3253510884820734E+000,0.1383714863446128E+000,0.0000000000000000E+000,0.8694136899330724E+000,-.2044241178825449E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6200000000000005E-001,0.1000000000000000E+001,0.3262140742784241E+000,0.1363245272726940E+000,0.0000000000000000E+000,0.8565522667679940E+000,-.2049663478501385E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6300000000000004E-001,0.1000000000000000E+001,0.3270641817015777E+000,0.1342721863421290E+000,0.0000000000000000E+000,0.8436570283877450E+000,-.2055004860972067E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6400000000000004E-001,0.1000000000000000E+001,0.3279013771907504E+000,0.1322145445758245E+000,0.0000000000000000E+000,0.8307284838742610E+000,-.2060265115368874E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6500000000000004E-001,0.1000000000000000E+001,0.3287256276948994E+000,0.1301516832059546E+000,0.0000000000000000E+000,0.8177671436243464E+000,-.2065444034025978E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6600000000000004E-001,0.1000000000000000E+001,0.3295369006740280E+000,0.1280836836707549E+000,0.0000000000000000E+000,0.8047735193295253E+000,-.2070541412488550E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6700000000000005E-001,0.1000000000000000E+001,0.3303351641004696E+000,0.1260106276113066E+000,0.0000000000000000E+000,0.7917481239558405E+000,-.2075557049520827E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6800000000000005E-001,0.1000000000000000E+001,0.3311203864601527E+000,0.1239325968683141E+000,0.0000000000000000E+000,0.7786914717236023E+000,-.2080490747114057E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.6900000000000005E-001,0.1000000000000000E+001,0.3318925367538448E+000,0.1218496734788735E+000,0.0000000000000000E+000,0.7656040780870883E+000,-.2085342310494317E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7000000000000005E-001,0.1000000000000000E+001,0.3326515844983761E+000,0.1197619396732343E+000,0.0000000000000000E+000,0.7524864597141941E+000,-.2090111548130204E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7100000000000005E-001,0.1000000000000000E+001,0.3333974997278430E+000,0.1176694778715531E+000,0.0000000000000000E+000,0.7393391344660363E+000,-.2094798271740393E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7200000000000005E-001,0.1000000000000000E+001,0.3341302529947913E+000,0.1155723706806395E+000,0.0000000000000000E+000,0.7261626213765074E+000,-.2099402296301070E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7300000000000005E-001,0.1000000000000000E+001,0.3348498153713783E+000,0.1134707008906952E+000,0.0000000000000000E+000,0.7129574406317865E+000,-.2103923440053240E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7400000000000005E-001,0.1000000000000000E+001,0.3355561584505151E+000,0.1113645514720456E+000,0.0000000000000000E+000,0.6997241135498019E+000,-.2108361524509901E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7500000000000005E-001,0.1000000000000000E+001,0.3362492543469883E+000,0.1092540055718638E+000,0.0000000000000000E+000,0.6864631625596517E+000,-.2112716374463087E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7600000000000005E-001,0.1000000000000000E+001,0.3369290756985602E+000,0.1071391465108888E+000,0.0000000000000000E+000,0.6731751111809781E+000,-.2116987817990791E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7700000000000005E-001,0.1000000000000000E+001,0.3375955956670498E+000,0.1050200577801357E+000,0.0000000000000000E+000,0.6598604840033001E+000,-.2121175686463747E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7800000000000006E-001,0.1000000000000000E+001,0.3382487879393916E+000,0.1028968230375996E+000,0.0000000000000000E+000,0.6465198066653041E+000,-.2125279814552088E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.7900000000000006E-001,0.1000000000000000E+001,0.3388886267286749E+000,0.1007695261049532E+000,0.0000000000000000E+000,0.6331536058340917E+000,-.2129300040231876E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8000000000000006E-001,0.1000000000000000E+001,0.3395150867751615E+000,0.9863825096423730E-001,0.0000000000000000E+000,0.6197624091843889E+000,-.2133236204791496E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8100000000000006E-001,0.1000000000000000E+001,0.3401281433472833E+000,0.9650308175454576E-001,0.0000000000000000E+000,0.6063467453777127E+000,-.2137088152837922E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8200000000000006E-001,0.1000000000000000E+001,0.3407277722426183E+000,0.9436410276870345E-001,0.0000000000000000E+000,0.5929071440415025E+000,-.2140855732302851E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8300000000000006E-001,0.1000000000000000E+001,0.3413139497888462E+000,0.9222139844993872E-001,0.0000000000000000E+000,0.5794441357482097E+000,-.2144538794448709E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8400000000000006E-001,0.1000000000000000E+001,0.3418866528446828E+000,0.9007505338854967E-001,0.0000000000000000E+000,0.5659582519943527E+000,-.2148137193874518E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8500000000000006E-001,0.1000000000000000E+001,0.3424458588007939E+000,0.8792515231856464E-001,0.0000000000000000E+000,0.5524500251795332E+000,-.2151650788521643E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8600000000000006E-001,0.1000000000000000E+001,0.3429915455806877E+000,0.8577178011439714E-001,0.0000000000000000E+000,0.5389199885854191E+000,-.2155079439679394E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8700000000000006E-001,0.1000000000000000E+001,0.3435236916415861E+000,0.8361502178749509E-001,0.0000000000000000E+000,0.5253686763546909E+000,-.2158423011990505E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8800000000000006E-001,0.1000000000000000E+001,0.3440422759752756E+000,0.8145496248298470E-001,0.0000000000000000E+000,0.5117966234699546E+000,-.2161681373456476E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.8900000000000007E-001,0.1000000000000000E+001,0.3445472781089366E+000,0.7929168747630913E-001,0.0000000000000000E+000,0.4982043657326218E+000,-.2164854395442788E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9000000000000007E-001,0.1000000000000000E+001,0.3450386781059511E+000,0.7712528216986195E-001,0.0000000000000000E+000,0.4845924397417570E+000,-.2167941952683978E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9100000000000007E-001,0.1000000000000000E+001,0.3455164565666904E+000,0.7495583208961558E-001,0.0000000000000000E+000,0.4709613828728935E+000,-.2170943923288582E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9200000000000007E-001,0.1000000000000000E+001,0.3459805946292808E+000,0.7278342288174490E-001,0.0000000000000000E+000,0.4573117332568188E+000,-.2173860188743953E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9300000000000007E-001,0.1000000000000000E+001,0.3464310739703481E+000,0.7060814030924607E-001,0.0000000000000000E+000,0.4436440297583303E+000,-.2176690633920935E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9400000000000007E-001,0.1000000000000000E+001,0.3468678768057410E+000,0.6843007024855075E-001,0.0000000000000000E+000,0.4299588119549618E+000,-.2179435147078411E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9500000000000007E-001,0.1000000000000000E+001,0.3472909858912334E+000,0.6624929868613583E-001,0.0000000000000000E+000,0.4162566201156813E+000,-.2182093619867711E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9600000000000007E-001,0.1000000000000000E+001,0.3477003845232047E+000,0.6406591171512889E-001,0.0000000000000000E+000,0.4025379951795631E+000,-.2184665947336892E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9700000000000007E-001,0.1000000000000000E+001,0.3480960565392998E+000,0.6187999553190932E-001,0.0000000000000000E+000,0.3888034787344318E+000,-.2187152027934883E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9800000000000007E-001,0.1000000000000000E+001,0.3484779863190666E+000,0.5969163643270548E-001,0.0000000000000000E+000,0.3750536129954814E+000,-.2189551763515488E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.9900000000000007E-001,0.1000000000000000E+001,0.3488461587845733E+000,0.5750092081018785E-001,0.0000000000000000E+000,0.3612889407838699E+000,-.2191865059341268E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1000000000000001E+000,0.1000000000000000E+001,0.3492005594010031E+000,0.5530793515005842E-001,0.0000000000000000E+000,0.3475100055052891E+000,-.2194091824087275E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1010000000000001E+000,0.1000000000000000E+001,0.3495411741772284E+000,0.5311276602763634E-001,0.0000000000000000E+000,0.3337173511285124E+000,-.2196231969844662E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1020000000000001E+000,0.1000000000000000E+001,0.3498679896663627E+000,0.5091550010444015E-001,0.0000000000000000E+000,0.3199115221639197E+000,-.2198285412124149E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1030000000000001E+000,0.1000000000000000E+001,0.3501809929662920E+000,0.4871622412476642E-001,0.0000000000000000E+000,0.3060930636420007E+000,-.2200252069859363E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1040000000000001E+000,0.1000000000000000E+001,0.3504801717201836E+000,0.4651502491226535E-001,0.0000000000000000E+000,0.2922625210918387E+000,-.2202131865410035E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1050000000000001E+000,0.1000000000000000E+001,0.3507655141169746E+000,0.4431198936651302E-001,0.0000000000000000E+000,0.2784204405195734E+000,-.2203924724565068E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1060000000000001E+000,0.1000000000000000E+001,0.3510370088918373E+000,0.4210720445958085E-001,0.0000000000000000E+000,0.2645673683868459E+000,-.2205630576545462E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1070000000000001E+000,0.1000000000000000E+001,0.3512946453266249E+000,0.3990075723260198E-001,0.0000000000000000E+000,0.2507038515892250E+000,-.2207249354007113E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1080000000000001E+000,0.1000000000000000E+001,0.3515384132502936E+000,0.3769273479233511E-001,0.0000000000000000E+000,0.2368304374346174E+000,-.2208780993043471E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1090000000000001E+000,0.1000000000000000E+001,0.3517683030393053E+000,0.3548322430772566E-001,0.0000000000000000E+000,0.2229476736216601E+000,-.2210225433188059E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1100000000000001E+000,0.1000000000000000E+001,0.3519843056180064E+000,0.3327231300646445E-001,0.0000000000000000E+000,0.2090561082180984E+000,-.2211582617416867E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1110000000000001E+000,0.1000000000000000E+001,0.3521864124589867E+000,0.3106008817154418E-001,0.0000000000000000E+000,0.1951562896391495E+000,-.2212852492150595E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1120000000000001E+000,0.1000000000000000E+001,0.3523746155834162E+000,0.2884663713781355E-001,0.0000000000000000E+000,0.1812487666258518E+000,-.2214035007256776E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1130000000000001E+000,0.1000000000000000E+001,0.3525489075613594E+000,0.2663204728852950E-001,0.0000000000000000E+000,0.1673340882234012E+000,-.2215130116051747E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
0.1140000000000001E+000,0.1000000000000000E+001,0.3527092815120693E+000,0.2441640605190746E-001,0.0000000000000000E+000,0.1534128037594764E+000,-.2216137775302502E+001,0.0000000000000000E+000,0.1000000000000000E+001,0.1000000000000000E+001
