  TIME     ,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-nPart-Spec-005     ,007-nPartIn-Spec-001     ,008-nPartIn-Spec-002     ,009-nPartIn-Spec-003     ,010-nPartIn-Spec-004     ,011-nPartOut-Spec-001     ,012-nPartOut-Spec-002     ,013-nPartOut-Spec-003     ,014-nPartOut-Spec-004     ,015-W-El     ,016-W-Mag     ,017-Ekin-001     ,018-Ekin-002     ,019-Ekin-003     ,020-Ekin-004     ,021-Ekin-005     ,022-TempTra-001     ,023-TempTra-002     ,024-TempTra-003     ,025-TempTra-004     ,026-TempTra-005     ,027-Velo_Xtrans001     ,028-Velo_Xtherm001     ,029-Velo_Ytrans001     ,030-Velo_Ytherm001     ,031-Velo_Ztrans001     ,032-Velo_Ztherm001     ,033-AbsVelo_trans001     ,034-AbsVelo_therm001     ,035-Velo_Xtrans002     ,036-Velo_Xtherm002     ,037-Velo_Ytrans002     ,038-Velo_Ytherm002     ,039-Velo_Ztrans002     ,040-Velo_Ztherm002     ,041-AbsVelo_trans002     ,042-AbsVelo_therm002     ,043-Velo_Xtrans003     ,044-Velo_Xtherm003     ,045-Velo_Ytrans003     ,046-Velo_Ytherm003     ,047-Velo_Ztrans003     ,048-Velo_Ztherm003     ,049-AbsVelo_trans003     ,050-AbsVelo_therm003     ,051-Velo_Xtrans004     ,052-Velo_Xtherm004     ,053-Velo_Ytrans004     ,054-Velo_Ytherm004     ,055-Velo_Ztrans004     ,056-Velo_Ztherm004     ,057-AbsVelo_trans004     ,058-AbsVelo_therm004     ,059-EkinIn-001     ,060-EkinIn-002     ,061-EkinIn-003     ,062-EkinIn-004     ,063-EkinOut-001     ,064-EkinOut-002     ,065-EkinOut-003     ,066-EkinOut-004     ,067-EVib001     ,068-EVib002     ,069-EVib003     ,070-EVib004     ,071-EVib005     ,072-ERot001     ,073-ERot002     ,074-ERot003     ,075-ERot004     ,076-ERot005     ,077-EElec001     ,078-EElec002     ,079-EElec003     ,080-EElec004     ,081-EElec005     ,082-ETotal     ,083-TempVib001     ,084-TempVib002     ,085-TempVib003     ,086-TempVib004     ,087-XiVibMean001     ,088-XiVibMean002     ,089-XiVibMean003     ,090-XiVibMean004     ,091-TempRot001     ,092-TempRot002     ,093-TempRot003     ,094-TempRot004     ,095-TempElec001     ,096-TempElec002     ,097-TempElec003     ,098-TempElec004     ,099-XiElecMean001     ,100-XiElecMean002     ,101-XiElecMean003     ,102-XiElecMean004     ,103-TempTotal001     ,104-TempTotal002     ,105-TempTotal003     ,106-TempTotal004     ,107-TempTotal005     ,108-Pmean     ,109-Pmax     ,110-MeanFreePath      
    0.91600000000000E-010,    0.00000000000000E+000,    0.40030000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80150000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.90000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.67466173253491E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.24937629018153E-013,    0.24925818323338E-015,    0.00000000000000E+000,    0.25186887201386E-013,    0.00000000000000E+000,    0.30080526037288E+005,    0.29999340466424E+003,    0.00000000000000E+000,    0.15173539521744E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.20528146369683E+004,    0.68408295850072E+006,   -0.54092533832806E+003,    0.66529311848151E+006,   -0.10345004913104E+003,    0.67612678424321E+006,    0.21254058596094E+004,    0.11695006866099E+007,    0.40056240057951E-002,    0.79878558311817E+003,   -0.42904029725210E-011,    0.77375054854764E+003,    0.57333530412461E-010,    0.79561592855783E+003,    0.40056240057951E-002,    0.13673891271142E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.55929052904806E-016,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.25186887201386E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30080526037288E+005,    0.29999340466424E+003,    0.00000000000000E+000,    0.15173539521744E+005,    0.71166723106145E-002,    0.15379263970175E-001,    0.12866374970973E+005 
    0.13740000000000E-009,    0.00000000000000E+000,    0.40000000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80120000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.66508454670621E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.25035543567235E-013,    0.24921163400531E-015,    0.00000000000000E+000,    0.25284755201240E-013,    0.00000000000000E+000,    0.30220999963681E+005,    0.29993733598294E+003,    0.00000000000000E+000,    0.15238061463641E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.24701839190967E+004,    0.68880591378144E+006,    0.15740020854860E+004,    0.66579248854289E+006,    0.29483887111860E+004,    0.67556335175163E+006,    0.41559941231343E+004,    0.11722282486318E+007,    0.49418329344693E+000,    0.79887244219715E+003,    0.64799722570804E-001,    0.77372302877636E+003,   -0.23195547785685E+000,    0.79533581868612E+003,    0.54974491837134E+000,    0.13672613388252E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.55421345243757E-017,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.25284755201240E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30220999963681E+005,    0.29993733598294E+003,    0.00000000000000E+000,    0.15238061463641E+005,    0.81219759026636E-002,    0.22509162714145E-001,    0.12868842056919E+005 
    0.18320000000000E-009,    0.00000000000000E+000,    0.39980000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80100000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.20000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.65161755433072E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.25157223992142E-013,    0.24924018472002E-015,    0.00000000000000E+000,    0.25406464176862E-013,    0.00000000000000E+000,    0.30382950881750E+005,    0.29997167647121E+003,    0.00000000000000E+000,    0.15315171534487E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.22937201949279E+004,    0.69320867381984E+006,    0.21076250528976E+004,    0.66600713404609E+006,    0.36272507536974E+004,    0.67629804625838E+006,    0.47812324484824E+004,    0.11753649711610E+007,    0.61058079211663E+000,    0.79889857522220E+003,    0.17865603357140E+000,    0.77387915593773E+003,   -0.16141350927133E+000,    0.79529222258479E+003,    0.65633924384309E+000,    0.13673396069707E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.20344122324396E-016,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.25406464176862E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30382950881750E+005,    0.29997167647121E+003,    0.00000000000000E+000,    0.15315171534487E+005,    0.60607709106802E-002,    0.15693787837191E-001,    0.12876196363824E+005 
    0.22900000000000E-009,    0.00000000000000E+000,    0.39980000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80100000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.63297864748041E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.25339049403998E-013,    0.24921228861441E-015,    0.00000000000000E+000,    0.25588261692613E-013,    0.00000000000000E+000,    0.30602163087691E+005,    0.29993790720569E+003,    0.00000000000000E+000,    0.15424569152097E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.10303395427988E+004,    0.70043519734263E+006,    0.61934211640250E+004,    0.66508735955191E+006,    0.89412317343041E+003,    0.67712592385410E+006,    0.63418862759997E+004,    0.11795974645053E+007,    0.10591457555685E+001,    0.79908841686406E+003,    0.55237675278202E+000,    0.77353650443624E+003,   -0.18640753416059E+000,    0.79530252559269E+003,    0.12089903131723E+001,    0.13672626407812E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.25588261692613E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30602163087691E+005,    0.29993790720569E+003,    0.00000000000000E+000,    0.15424569152097E+005,    0.60596480749672E-002,    0.15362614216828E-001,    0.12894539189345E+005 
    0.27480000000000E-009,    0.00000000000000E+000,    0.39960000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80080000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.20000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.61092022266995E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.25536682464407E-013,    0.24926078479235E-015,    0.00000000000000E+000,    0.25785943249200E-013,    0.00000000000000E+000,    0.30856309992253E+005,    0.29999625668475E+003,    0.00000000000000E+000,    0.15547627336521E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.13095266947071E+004,    0.70802019963293E+006,    0.60408815654384E+004,    0.66632184245827E+006,    0.92121155913359E+003,    0.67655641787944E+006,    0.62494592556865E+004,    0.11844855370156E+007,    0.10995752320901E+001,    0.79931593858623E+003,    0.55237675277222E+000,    0.77353650443623E+003,   -0.18640753415247E+000,    0.79530252559270E+003,    0.12445615841805E+001,    0.13673956269447E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.18347590313100E-016,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.25785943249200E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.30856309992253E+005,    0.29999625668475E+003,    0.00000000000000E+000,    0.15547627336521E+005,    0.56713241015486E-002,    0.15717860248322E-001,    0.12909387759776E+005 
    0.32060000000000E-009,    0.00000000000000E+000,    0.39950000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80070000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.10000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.58711814875609E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.25776603284589E-013,    0.24931030753370E-015,    0.00000000000000E+000,    0.26025913592123E-013,    0.00000000000000E+000,    0.31154076266866E+005,    0.30005584395481E+003,    0.00000000000000E+000,    0.15694312318231E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.21931009578325E+004,    0.71925248674364E+006,    0.55745023085538E+004,    0.66499778733642E+006,    0.28579488288299E+003,    0.67601695942037E+006,    0.59972032243705E+004,    0.11901870131510E+007,    0.11744244894654E+001,    0.79958263766939E+003,    0.47463496334679E+000,    0.77347644643882E+003,   -0.20971588589856E+000,    0.79532633513282E+003,    0.12839517057450E+001,    0.13675314208506E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.74174014744480E-017,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.26025913592123E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.31154076266866E+005,    0.30005584395481E+003,    0.00000000000000E+000,    0.15694312318231E+005,    0.53519135620465E-002,    0.14978261101909E-001,    0.12930819462680E+005 
    0.36640000000000E-009,    0.00000000000000E+000,    0.39930000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80050000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.20000000000000E+001,    0.00000000000000E+000,    0.00000000000000E+000,    0.55929619742745E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.26035908854394E-013,    0.24929808089870E-015,    0.00000000000000E+000,    0.26285206935293E-013,    0.00000000000000E+000,    0.31482981239019E+005,    0.30004115047487E+003,    0.00000000000000E+000,    0.15854504582524E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.30198388775029E+004,    0.72930888030182E+006,    0.62169486131423E+004,    0.66397073424386E+006,   -0.10689402621063E+002,    0.67731199029592E+006,    0.69115838393134E+004,    0.11964531378278E+007,    0.12408122826073E+001,    0.79964362117637E+003,    0.25632610545309E+000,    0.77318616137684E+003,   -0.47027328584127E+000,    0.79548968988030E+003,    0.13514714781977E+001,    0.13674979370144E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.17998432690876E-016,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.26285206935293E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.31482981239019E+005,    0.30004115047487E+003,    0.00000000000000E+000,    0.15854504582524E+005,    0.48804792917174E-002,    0.14970185760538E-001,    0.12951426231469E+005 
    0.41220000000000E-009,    0.00000000000000E+000,    0.39930000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80050000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.52920122359574E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.26333890144760E-013,    0.24935311563987E-015,    0.00000000000000E+000,    0.26583243260399E-013,    0.00000000000000E+000,    0.31842301309146E+005,    0.30010730686124E+003,    0.00000000000000E+000,    0.16033771348226E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.51904625785389E+004,    0.73950348439840E+006,    0.78523501735799E+004,    0.66465794445874E+006,    0.22342723613692E+004,    0.67764478431211E+006,    0.96743102086149E+004,    0.12032614180945E+007,    0.14168215208222E+001,    0.79995912036672E+003,    0.31157648936860E+000,    0.77318526012039E+003,   -0.50974322546274E+000,    0.79543252160266E+003,    0.15376284617870E+001,    0.13676486892285E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.26583243260399E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.31842301309146E+005,    0.30010730686124E+003,    0.00000000000000E+000,    0.16033771348226E+005,    0.72199863145414E-002,    0.22161093022451E-001,    0.12980582993952E+005 
    0.45800000000000E-009,    0.00000000000000E+000,    0.39930000000000E+004,    0.40120000000000E+004,    0.00000000000000E+000,    0.80050000000000E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.49701915689526E-014,    0.00000000000000E+000,    0.00000000000000E+000,    0.26654813570944E-013,    0.24932907929276E-015,    0.00000000000000E+000,    0.26904142650237E-013,    0.00000000000000E+000,    0.32230043706586E+005,    0.30007849067925E+003,    0.00000000000000E+000,    0.16227167948158E+005,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,   -0.48694979324897E+004,    0.75078167401643E+006,    0.91822664915164E+004,    0.66401680156428E+006,    0.67617489265687E+003,    0.67887912762754E+006,    0.10415528816205E+005,    0.12105652831330E+007,    0.10924101998662E+001,    0.79985091547827E+003,    0.44144437076319E+000,    0.77317715389944E+003,   -0.42823031356029E+000,    0.79543631910530E+003,    0.12536404503294E+001,    0.13675830271158E+004,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.26904142650237E-013,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.32230043706586E+005,    0.30007849067925E+003,    0.00000000000000E+000,    0.16227167948158E+005,    0.71581912441624E-002,    0.22342720461422E-001,    0.13011746910109E+005 
