"001-time","PartNum","PartPosX","PartPosY","PartPosZ","PartVelX","PartVelY","PartVelZ","gamma","Element"
0.6500000000000083E-001,0.1000000000000000E+001,0.2496845055595302E+000,-.2503302978056425E+000,-.1510000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.9000000000000000E+001
0.6600000000000086E-001,0.1000000000000000E+001,0.2496845055595302E+000,-.2503302978056425E+000,-.1610000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.9000000000000000E+001
0.6700000000000089E-001,0.1000000000000000E+001,0.2496845055595302E+000,-.2503302978056425E+000,-.1710000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+002
0.6800000000000092E-001,0.1000000000000000E+001,0.2496845055595302E+000,-.2503302978056425E+000,-.1810000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+002
0.6900000000000095E-001,0.1000000000000000E+001,0.2496845055595302E+000,-.2503302978056425E+000,-.1910000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+002
0.7000000000000098E-001,0.1000000000000000E+001,0.2416969329492110E+000,-.2580508348390053E+000,-.2010000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+002
0.7100000000000101E-001,0.1000000000000000E+001,0.1501089948122717E+000,-.3201175328796635E+000,-.2110000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.8000000000000000E+001
0.7200000000000104E-001,0.1000000000000000E+001,0.4382230828189235E-001,-.3508387876225364E+000,-.2210000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.8000000000000000E+001
0.7300000000000106E-001,0.1000000000000000E+001,-.6675567447176911E-001,-.3472063276400019E+000,-.2310000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.8000000000000000E+001
0.7400000000000109E-001,0.1000000000000000E+001,-.1707972764221486E+000,-.3095757561870557E+000,-.2410000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+001
0.7500000000000112E-001,0.1000000000000000E+001,-.2581148301639283E+000,-.2416317390716153E+000,-.2510000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1000000000000000E+001
0.7600000000000115E-001,0.1000000000000000E+001,-.3201582458590191E+000,-.1500272139042093E+000,-.2610000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.2000000000000000E+001
0.7700000000000118E-001,0.1000000000000000E+001,-.3508522316246711E+000,-.4373194820917355E-001,-.2710000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.2000000000000000E+001
0.7800000000000121E-001,0.1000000000000000E+001,-.3471911861750230E+000,0.6684576576045506E-001,-.2810000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.2000000000000000E+001
0.7900000000000124E-001,0.1000000000000000E+001,-.3095335118227321E+000,0.1708782772756343E+000,-.2910000000000006E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1600000000000000E+002
0.8000000000000126E-001,0.1000000000000000E+001,-.2415665282686130E+000,0.2581788090360507E+000,-.3010000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1600000000000000E+002
0.8100000000000129E-001,0.1000000000000000E+001,-.1499454219843888E+000,0.3201989379599989E+000,-.3110000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8200000000000132E-001,0.1000000000000000E+001,-.4364158411662016E-001,0.3508656523672338E+000,-.3210000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8300000000000135E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3310000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8400000000000138E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3410000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8500000000000141E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3510000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8600000000000144E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3610000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8700000000000147E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3710000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8800000000000149E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3810000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.8900000000000152E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.3910000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9000000000000155E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4010000000000007E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9100000000000158E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4110000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9200000000000161E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4210000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9300000000000164E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4310000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9400000000000167E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4410000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9500000000000169E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4510000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9600000000000172E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4610000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9700000000000175E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4710000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9800000000000178E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4810000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
0.9900000000000181E-001,0.1000000000000000E+001,0.6849763020324091E-003,0.3535688708797308E+000,-.4910000000000008E+000,0.0000000000000000E+000,0.0000000000000000E+000,-.1000000000000000E+002,0.1000000000000001E+001,0.1500000000000000E+002
