"001-time","002-E-El","003-E-Mag","004-E-phi","005-E-psi","006-E-pot"
0.9999999999999999E-011,0.8632702882984507E-001,0.7063445590033020E-018,0.3633352838341973E-033,0.4540642992039088E+000,0.5403913280337539E+000
