001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-NumDens-Spec-007,009-NumDens-Spec-008,010-TempTra-001,011-TempTra-002,012-TempTra-003,013-TempTra-004,014-TempTra-005,015-TempTra-006,016-TempTra-007,017-TempTra-008,018-TempVib001,019-TempVib002,020-TempVib003,021-TempVib004,022-TempVib005,023-TempVib006,024-TempVib007,025-XiVibMean001,026-XiVibMean002,027-XiVibMean003,028-XiVibMean004,029-XiVibMean005,030-XiVibMean006,031-XiVibMean007,032-TempRot001,033-TempRot002,034-TempRot003,035-TempRot004,036-TempRot005,037-TempRot006,038-TempRot007,039-TempElec001,040-TempElec002,041-TempElec003,042-TempElec004,043-TempElec005,044-TempElec006,045-TempElec007,046-XiElecMean001,047-XiElecMean002,048-XiElecMean003,049-XiElecMean004,050-XiElecMean005,051-XiElecMean006,052-XiElecMean007,053-TempTotal001,054-TempTotal002,055-TempTotal003,056-TempTotal004,057-TempTotal005,058-TempTotal006,059-TempTotal007,060-TempTotal008
1.00000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.06136955953503E+022,4.09720602781991E+020,1.99404700889745E+020,1.00047704972016E+022,6.21227591396224E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,3.15308761437805E+004,1.14436874188428E+003,1.31759609227393E+003,4.96049830683546E+004,3.91790657330344E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.79847029441048E+003,9.62023151544261E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.12055961691389E+000,1.68811495865134E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.87968599587925E+003,9.55584333277486E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.47959680325005E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.72710746734304E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,3.15308761437805E+004,6.16489281280551E+003,6.20603722217063E+003,4.96041842755727E+004,3.93215123486228E+004
1.10000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.06446273486510E+022,4.31342799264012E+020,2.08313846662429E+020,1.00051709082475E+022,6.21289454902825E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,3.04587026502761E+004,1.13840275425763E+003,1.33071860037023E+003,4.95727408143848E+004,3.85624496335027E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.68266628013705E+003,9.54227050560673E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.10800956243532E+000,1.68571551963976E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.78796874170145E+003,9.56099366058955E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.38073269056948E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.69054043257671E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,3.04587026502761E+004,6.07858878462812E+003,6.18318675420489E+003,4.95726292366420E+004,3.87099702552427E+004
1.20000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.06674507782709E+022,4.46658521772109E+020,2.15821553774242E+020,1.00051709082475E+022,6.21335101762065E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.95434325994810E+004,1.14685933938854E+003,1.35362994903599E+003,4.95346011893575E+004,3.80387058807746E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.68266628013705E+003,9.54523561154476E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.10800956243532E+000,1.68580745079581E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.76093370977961E+003,9.50074432267485E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.28186857788890E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.65306227626670E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.95434325994810E+004,6.07621842736147E+003,6.16628918526132E+003,4.95353025238858E+004,3.81909166761907E+004
1.30000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.06858696863852E+022,4.58370544866537E+020,2.22328233271146E+020,1.00053711137705E+022,6.21371939578293E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.87152998848738E+004,1.15576896139782E+003,1.38447127322128E+003,4.94890742647457E+004,3.75652420890775E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.68266628013705E+003,9.53119724688975E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.10800956243532E+000,1.68537172609009E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.70557371274697E+003,9.45966369928472E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.20772049337847E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.62434149448307E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.87152998848738E+004,6.06928160363299E+003,6.15637658827007E+003,4.94907459652821E+004,3.77210475421634E+004
1.40000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07039882862151E+022,4.70583081768419E+020,2.27933987914633E+020,1.00056714220550E+022,6.21408176777953E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.79235893980616E+004,1.17828443499695E+003,1.40266984422094E+003,4.94450639490136E+004,3.71119428914844E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.60546360395477E+003,9.50350771296340E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09944251382329E+000,1.68450875452163E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.70359751695915E+003,9.38142310295699E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.13357240886804E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.59508463484216E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.79235893980616E+004,6.02809591457071E+003,6.12788132833951E+003,4.94476736903853E+004,3.72700781581699E+004
1.50000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07207054473840E+022,4.82595413147319E+020,2.32538714943212E+020,1.00057715248165E+022,6.21441611100291E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.71548801928774E+004,1.18871901084573E+003,1.40344579859868E+003,4.94158075193707E+004,3.66792762869368E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.60546360395477E+003,9.47042904414914E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09944251382329E+000,1.68347162119600E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.65414568349931E+003,9.36190706796321E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.05942432435761E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.56528123687892E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.71548801928774E+004,6.02250888530915E+003,6.10696437049671E+003,4.94190408355849E+004,3.68405919079078E+004
1.60000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07355206560847E+022,4.92005072727458E+020,2.37844161302226E+020,1.00058716275780E+022,6.21471241517692E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.64774613046525E+004,1.19927378194973E+003,1.41344451871399E+003,4.93710676998326E+004,3.62892907681250E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.60546360395477E+003,9.46627257710090E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09944251382329E+000,1.68334082051314E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.61620577508610E+003,9.39914041653331E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.23243652154862E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.63397414227924E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.64774613046525E+004,6.01885454309760E+003,6.13855435035177E+003,4.93752546056085E+004,3.64540223513764E+004
1.70000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07484339123170E+022,5.01114424023124E+020,2.41447860715896E+020,1.00060718331010E+022,6.21497068030157E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.58459840469433E+004,1.20097567270597E+003,1.42027708488233E+003,4.93367750343834E+004,3.59312216181126E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.40734801815973E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68147485600551E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.59745725946145E+003,9.38808728454812E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.15828843703819E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.60489712682949E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.58459840469433E+004,5.96975332609672E+003,6.11609874391433E+003,4.93416928579000E+004,3.60974167220825E+004
1.80000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07615473740723E+022,5.10023569795808E+020,2.45552073937020E+020,1.00061719358625E+022,6.21523294953668E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.52202580451734E+004,1.21592503650321E+003,1.45436060642084E+003,4.92841006841657E+004,3.55675773727207E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.35097667173295E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.67966912018398E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.57961617296224E+003,9.35897206507627E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.08414035252776E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.57527708405269E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.52202580451734E+004,5.97051142206958E+003,6.10051055505367E+003,4.92901412147262E+004,3.57360583358890E+004
1.90000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07719580612674E+022,5.16830557577185E+020,2.49055670589200E+020,1.00062720386239E+022,6.21544116328058E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.46562746208396E+004,1.21863101117419E+003,1.46429387145419E+003,4.92514361804347E+004,3.52492592293145E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.37599536945650E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68047305223696E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.56089773808439E+003,9.37900601349411E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.05942432435761E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.56528123687892E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.46562746208396E+004,5.96808650688460E+003,6.11350154858464E+003,4.92581729259134E+004,3.54200708290873E+004
2.00000000000000E-011,2.00000000000000E+023,2.00000000000000E+023,2.00000000000000E+023,1.07806670015171E+022,5.23237134312599E+020,2.51358034103489E+020,1.00062720386239E+022,6.21561534208557E+023,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.40983735235932E+004,1.22301130026282E+003,1.45996965259302E+003,4.92192765663847E+004,3.49374447962192E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.37589994407134E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68046999354782E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,7.56060143196442E+003,9.36406618946741E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.03470829618747E+003,4.95675058912280E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,6.55522347833689E-001,6.53348937947212E-002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.40983735235932E+004,5.96912434959642E+003,6.10502451003208E+003,4.92266987655059E+004,3.51102146444047E+004
