001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-NumDens-Spec-007,009-NumDens-Spec-008,010-TempTra-001,011-TempTra-002,012-TempTra-003,013-TempTra-004,014-TempTra-005,015-TempTra-006,016-TempTra-007,017-TempTra-008,018-TempVib001,019-TempVib002,020-TempVib003,021-TempVib004,022-TempVib005,023-TempVib006,024-TempVib007,025-XiVibMean001,026-XiVibMean002,027-XiVibMean003,028-XiVibMean004,029-XiVibMean005,030-XiVibMean006,031-XiVibMean007,032-TempRot001,033-TempRot002,034-TempRot003,035-TempRot004,036-TempRot005,037-TempRot006,038-TempRot007,039-TempElec001,040-TempElec002,041-TempElec003,042-TempElec004,043-TempElec005,044-TempElec006,045-TempElec007,046-XiElecMean001,047-XiElecMean002,048-XiElecMean003,049-XiElecMean004,050-XiElecMean005,051-XiElecMean006,052-XiElecMean007,053-TempTotal001,054-TempTotal002,055-TempTotal003,056-TempTotal004,057-TempTotal005,058-TempTotal006,059-TempTotal007,060-TempTotal008
1.00000000000000E-011,1.99586487504612E+023,1.99806012860562E+023,1.99993605435596E+023,1.06143963146808E+022,4.13724713241624E+020,1.94099254530731E+020,1.00064722441469E+022,6.20614798327370E+023,1.00107073032600E+003,1.00095443412589E+003,1.00515332138487E+003,3.16107059769959E+004,1.12181551500978E+003,1.27284966837345E+003,4.96030887012725E+004,2.30966586566050E+003,1.01428512489245E+003,1.02753646689251E+003,0.00000000000000E+000,0.00000000000000E+000,7.68266628013705E+003,9.60628633355075E+003,0.00000000000000E+000,3.32017008242345E+000,2.52312087922721E-001,0.00000000000000E+000,0.00000000000000E+000,7.10800956243532E+000,1.68768844693939E+000,0.00000000000000E+000,1.04460060916705E+003,1.04323829874831E+003,0.00000000000000E+000,0.00000000000000E+000,7.90816974756239E+003,9.64239540928196E+003,0.00000000000000E+000,1.10275006799974E+004,9.98831684540066E+003,1.57265542152120E+004,0.00000000000000E+000,0.00000000000000E+000,9.97391736665292E+003,5.00300238311150E+004,3.33312501547555E-002,6.00208188614526E-002,9.18440465967226E-004,0.00000000000000E+000,0.00000000000000E+000,6.89706268759572E-001,7.24758954001547E-002,1.05675124337944E+003,1.11967883634799E+003,1.00965885212983E+003,3.16107059769959E+004,6.09433375848161E+003,6.26167277187682E+003,4.96131595714328E+004,2.37228499642462E+003
1.10000000000000E-011,1.99568869418590E+023,1.99796402995459E+023,1.99993405230073E+023,1.06418244713293E+022,4.31342799264012E+020,2.03709119633851E+020,1.00066724496699E+022,6.20642226484018E+023,1.00121385763631E+003,1.00119084145990E+003,1.00582469007243E+003,3.06459766955535E+004,1.13153550267232E+003,1.27780759240929E+003,4.95532826011535E+004,2.29398620303547E+003,1.01428512489245E+003,1.03012042035244E+003,0.00000000000000E+000,0.00000000000000E+000,7.60546360395477E+003,9.64387252495324E+003,0.00000000000000E+000,3.32017008242345E+000,2.53853334886856E-001,0.00000000000000E+000,0.00000000000000E+000,7.09944251382329E+000,1.68883536981344E+000,0.00000000000000E+000,1.04797010368892E+003,1.04710074430747E+003,0.00000000000000E+000,0.00000000000000E+000,7.87380183624034E+003,9.55145074958745E+003,0.00000000000000E+000,1.11055644016257E+004,1.00545311007293E+004,1.57962133700966E+004,0.00000000000000E+000,0.00000000000000E+000,9.85033722580221E+003,5.00300238311150E+004,3.46345641409848E-002,6.28194559215897E-002,9.87887447445339E-004,0.00000000000000E+000,0.00000000000000E+000,6.85650607340686E-001,7.24758954001547E-002,1.05948824228125E+003,1.12681256230172E+003,1.01069349990033E+003,3.06459766955535E+004,6.04463897772092E+003,6.23462125256365E+003,4.95645283354381E+004,2.35995619583332E+003
1.20000000000000E-011,1.99552352462944E+023,1.99788895288347E+023,1.99993104921788E+023,1.06661494423715E+022,4.47859754909999E+020,2.11216826745664E+020,1.00069727579544E+022,6.20666551455060E+023,1.00131698106456E+003,1.00141511494134E+003,1.00624427677506E+003,2.96951491931871E+004,1.15439755433635E+003,1.26664024246062E+003,4.95121605536040E+004,2.27837794282998E+003,1.03358579393802E+003,1.03285134394223E+003,0.00000000000000E+000,0.00000000000000E+000,7.60546360395477E+003,9.51574339980769E+003,0.00000000000000E+000,3.37187767773202E+000,2.55483031602857E-001,0.00000000000000E+000,0.00000000000000E+000,7.09944251382329E+000,1.68489067274579E+000,0.00000000000000E+000,1.05145151107752E+003,1.05103264199802E+003,0.00000000000000E+000,0.00000000000000E+000,7.82891915793247E+003,9.52078634959956E+003,0.00000000000000E+000,1.12226599840682E+004,1.01428167745008E+004,1.58310429475390E+004,0.00000000000000E+000,0.00000000000000E+000,9.85033722580221E+003,5.00300238311150E+004,3.66515238646979E-002,6.66919588973471E-002,1.02430840722648E-003,0.00000000000000E+000,0.00000000000000E+000,6.85650607340686E-001,7.24758954001547E-002,1.07073498900034E+003,1.13612028007097E+003,1.01130427108146E+003,2.96951491931871E+004,6.04288854983142E+003,6.19064037397342E+003,4.95243763059842E+004,2.35108803095583E+003
1.30000000000000E-011,1.99538538281858E+023,1.99782488711611E+023,1.99993104921788E+023,1.06863702001927E+022,4.61673935995735E+020,2.17623403481077E+020,1.00069727579544E+022,6.20686772212881E+023,1.00148441427163E+003,1.00152168139899E+003,1.00673971508407E+003,2.88520596036660E+004,1.16191313249295E+003,1.29299130589477E+003,4.94791814885799E+004,2.26449268120176E+003,1.03358579393802E+003,1.03586482977768E+003,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.46915489183221E+003,0.00000000000000E+000,3.37187767773202E+000,2.57282245124868E-001,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68343153609108E+000,0.00000000000000E+000,1.05497501362666E+003,1.05496867987268E+003,0.00000000000000E+000,0.00000000000000E+000,7.79991852469350E+003,9.51002123739199E+003,0.00000000000000E+000,1.13007237056965E+004,1.02090310298294E+004,1.58310429475390E+004,0.00000000000000E+000,0.00000000000000E+000,9.75147311312163E+003,5.00300238311150E+004,3.80379675348566E-002,6.97038141056968E-002,1.02430840722648E-003,0.00000000000000E+000,0.00000000000000E+000,6.82315509849006E-001,7.24758954001547E-002,1.07365936579735E+003,1.14372749737888E+003,1.01179954028766E+003,2.88520596036660E+004,5.99355134251263E+003,6.17632826958720E+003,4.94921751761982E+004,2.34061359393887E+003
1.40000000000000E-011,1.99526626053241E+023,1.99776482545922E+023,1.99992804613504E+023,1.07045889027840E+022,4.73586164613144E+020,2.23629569170527E+020,1.00072730662389E+022,6.20704990915473E+023,1.00162914869945E+003,1.00169692636201E+003,1.00717156079023E+003,2.80275023797665E+004,1.16581729068596E+003,1.29500830316508E+003,4.94461882458877E+004,2.25079607001032E+003,1.03358579393802E+003,1.03879493592510E+003,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.40225544303309E+003,0.00000000000000E+000,3.37187767773202E+000,2.59032533899492E-001,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68131256014875E+000,0.00000000000000E+000,1.05832571208606E+003,1.05915755228647E+003,0.00000000000000E+000,0.00000000000000E+000,7.75858927892347E+003,9.49376278601067E+003,0.00000000000000E+000,1.14178192881389E+004,1.02973167036009E+004,1.58310429475390E+004,0.00000000000000E+000,0.00000000000000E+000,9.75147311312163E+003,5.00300238311150E+004,4.01811450955714E-002,7.38654162802373E-002,1.02430840722648E-003,0.00000000000000E+000,0.00000000000000E+000,6.82315509849006E-001,7.24758954001547E-002,1.07767253906524E+003,1.15380103097363E+003,1.01223123859642E+003,2.80275023797665E+004,5.98768353009700E+003,6.15651165018542E+003,4.94599602031777E+004,2.33147846950151E+003
1.50000000000000E-011,1.99514113208054E+023,1.99770876791278E+023,1.99992704510742E+023,1.07228076053754E+022,4.86099009799499E+020,2.29235323814014E+020,1.00073731690003E+022,6.20723209618064E+023,1.00177723314824E+003,1.00181761635078E+003,1.00771762811746E+003,2.72643409752247E+004,1.17178507279314E+003,1.32673957936328E+003,4.94059390249402E+004,2.23801288997215E+003,1.03358579393802E+003,1.04163505581667E+003,0.00000000000000E+000,0.00000000000000E+000,7.52826092777249E+003,9.36667268012489E+003,0.00000000000000E+000,3.37187767773202E+000,2.60729835131299E-001,0.00000000000000E+000,0.00000000000000E+000,7.09070978002313E+000,1.68017395434093E+000,0.00000000000000E+000,1.06205635862142E+003,1.06285282155647E+003,0.00000000000000E+000,0.00000000000000E+000,7.75434920282286E+003,9.39662986948457E+003,0.00000000000000E+000,1.14958830097672E+004,1.03414595404866E+004,1.58658725249813E+004,0.00000000000000E+000,0.00000000000000E+000,9.75147311312163E+003,5.00300238311150E+004,4.16527341226485E-002,7.60095551335135E-002,1.06190246536668E-003,0.00000000000000E+000,0.00000000000000E+000,6.82315509849006E-001,7.24758954001547E-002,1.08080719943514E+003,1.15965819483868E+003,1.01297507092556E+003,2.72643409752247E+004,5.98846290486422E+003,6.13443313184684E+003,4.94206604114288E+004,2.32169236533360E+003
1.60000000000000E-011,1.99502501287721E+023,1.99767373194626E+023,1.99992604407981E+023,1.07380232251220E+022,4.97710930132436E+020,2.32738920466193E+020,1.00074732717618E+022,6.20738425237811E+023,1.00190019069010E+003,1.00197227207906E+003,1.00821921995036E+003,2.65812963753897E+004,1.17784161126172E+003,1.34774881247117E+003,4.93717956742698E+004,2.22653648618974E+003,1.03358579393802E+003,1.04423412868527E+003,0.00000000000000E+000,0.00000000000000E+000,7.45105825159021E+003,9.37390868909765E+003,0.00000000000000E+000,3.37187767773202E+000,2.62283709388823E-001,0.00000000000000E+000,0.00000000000000E+000,7.08180652257726E+000,1.68040615413534E+000,0.00000000000000E+000,1.06504999130834E+003,1.06650054129025E+003,0.00000000000000E+000,0.00000000000000E+000,7.74997710518203E+003,9.35557721171115E+003,0.00000000000000E+000,1.15739467313955E+004,1.04076737958153E+004,1.59007021024236E+004,0.00000000000000E+000,0.00000000000000E+000,9.77618914129178E+003,5.00300238311150E+004,4.31589308660898E-002,7.93059799627562E-002,1.10070156312743E-003,0.00000000000000E+000,0.00000000000000E+000,6.83156960934334E-001,7.24758954001547E-002,1.08382708386518E+003,1.16785351025843E+003,1.01368127564848E+003,2.65812963753897E+004,5.94285563472569E+003,6.13630190540640E+003,4.93873224600507E+004,2.31387781064714E+003
1.70000000000000E-011,1.99493992552995E+023,1.99763569289690E+023,1.99992604407981E+023,1.07503358647853E+022,5.06219664859157E+020,2.36542825402845E+020,1.00074732717618E+022,6.20750737877474E+023,1.00204496458510E+003,1.00213389357293E+003,1.00857994960120E+003,2.59380991965168E+004,1.18508106145087E+003,1.35664694103551E+003,4.93397205241177E+004,2.21559197600364E+003,1.03358579393802E+003,1.04665586921048E+003,0.00000000000000E+000,0.00000000000000E+000,7.45105825159021E+003,9.39252799263736E+003,0.00000000000000E+000,3.37187767773202E+000,2.63732076221402E-001,0.00000000000000E+000,0.00000000000000E+000,7.08180652257726E+000,1.68100209646401E+000,0.00000000000000E+000,1.06843725320862E+003,1.07022149485629E+003,0.00000000000000E+000,0.00000000000000E+000,7.70954188799225E+003,9.30093451382018E+003,0.00000000000000E+000,1.16129785922097E+004,1.04518166327010E+004,1.59007021024236E+004,0.00000000000000E+000,0.00000000000000E+000,9.82562119763206E+003,5.00300238311150E+004,4.39251034433672E-002,8.15576043309867E-002,1.10070156312743E-003,0.00000000000000E+000,0.00000000000000E+000,6.84824477028540E-001,7.24758954001547E-002,1.08584240747206E+003,1.17398810848525E+003,1.01404187299596E+003,2.59380991965168E+004,5.93795967122044E+003,6.13502022410354E+003,4.93560039229061E+004,2.30554577695061E+003
1.80000000000000E-011,1.99485684023791E+023,1.99758964562661E+023,1.99992604407981E+023,1.07632491210176E+022,5.14528194062896E+020,2.41147552431423E+020,1.00074732717618E+022,6.20763651133707E+023,1.00226097417215E+003,1.00231405232560E+003,1.00911409556532E+003,2.53205805287259E+004,1.19715548923887E+003,1.36834168083255E+003,4.92981450724427E+004,2.20502733150982E+003,1.03358579393802E+003,1.04936756836667E+003,0.00000000000000E+000,0.00000000000000E+000,7.45105825159021E+003,9.38403064337464E+003,0.00000000000000E+000,3.37187767773202E+000,2.65354414269668E-001,0.00000000000000E+000,0.00000000000000E+000,7.08180652257726E+000,1.68073039935262E+000,0.00000000000000E+000,1.07179063346397E+003,1.07382210977707E+003,0.00000000000000E+000,0.00000000000000E+000,7.68620763799930E+003,9.31427993511781E+003,0.00000000000000E+000,1.16910423138380E+004,1.04959594695868E+004,1.59007021024236E+004,0.00000000000000E+000,0.00000000000000E+000,9.75147311312163E+003,5.00300238311150E+004,4.54837872977280E-002,8.38528513909528E-002,1.10070156312743E-003,0.00000000000000E+000,0.00000000000000E+000,6.82315509849006E-001,7.24758954001547E-002,1.08908735546429E+003,1.18020418896921E+003,1.01457582305352E+003,2.53205805287259E+004,5.93709513025941E+003,6.13322154843995E+003,4.93154091845676E+004,2.29799140311189E+003
1.90000000000000E-011,1.99479777960863E+023,1.99756562096385E+023,1.99992504305219E+023,1.07716577529829E+022,5.20434256990855E+020,2.43550018707204E+020,1.00075733745233E+022,6.20772059765672E+023,1.00243258583942E+003,1.00252014545211E+003,1.00971690281795E+003,2.48006669326684E+004,1.19638703075422E+003,1.36659915348183E+003,4.92639458270234E+004,2.19609295036903E+003,1.03358579393802E+003,1.05197823799691E+003,0.00000000000000E+000,0.00000000000000E+000,7.37385557540793E+003,9.35291871148010E+003,0.00000000000000E+000,3.37187767773202E+000,2.66916834312450E-001,0.00000000000000E+000,0.00000000000000E+000,7.07272771341793E+000,1.67973166849888E+000,0.00000000000000E+000,1.07485658609235E+003,1.07730368349204E+003,0.00000000000000E+000,0.00000000000000E+000,7.65321949631952E+003,9.27549588999643E+003,0.00000000000000E+000,1.17300741746521E+004,1.05401023064725E+004,1.59355316798659E+004,0.00000000000000E+000,0.00000000000000E+000,9.70204105678135E+003,5.00300238311150E+004,4.62763738867409E-002,8.61920713934805E-002,1.14073833602583E-003,0.00000000000000E+000,0.00000000000000E+000,6.80617056741494E-001,7.24758954001547E-002,1.09108968999714E+003,1.18649402931372E+003,1.01539022859542E+003,2.48006669326684E+004,5.88507207769336E+003,6.10902544158877E+003,4.92820166569284E+004,2.29169314240441E+003
2.00000000000000E-011,1.99472870870320E+023,1.99754660143917E+023,1.99992504305219E+023,1.07804667959941E+022,5.27341347533723E+020,2.45451971175529E+020,1.00075733745233E+022,6.20780868808683E+023,1.00256255813299E+003,1.00275099409617E+003,1.01005962475414E+003,2.42839362464827E+004,1.21187092952052E+003,1.38765301318169E+003,4.92182918476243E+004,2.18695540573200E+003,1.03358579393802E+003,1.05445004099025E+003,0.00000000000000E+000,0.00000000000000E+000,7.37385557540793E+003,9.40518906624394E+003,0.00000000000000E+000,3.37187767773202E+000,2.68396594266334E-001,0.00000000000000E+000,0.00000000000000E+000,7.07272771341793E+000,1.68140607223761E+000,0.00000000000000E+000,1.07794078964182E+003,1.08094454626009E+003,0.00000000000000E+000,0.00000000000000E+000,7.70552875315191E+003,9.30772705711907E+003,0.00000000000000E+000,1.18081378962804E+004,1.05842451433583E+004,1.59355316798659E+004,0.00000000000000E+000,0.00000000000000E+000,9.67732502861120E+003,5.00300238311150E+004,4.78882226509964E-002,8.85756085173926E-002,1.14073833602583E-003,0.00000000000000E+000,0.00000000000000E+000,6.79759988126222E-001,7.24758954001547E-002,1.09434929260144E+003,1.19296098374074E+003,1.01573282026246E+003,2.42839362464827E+004,5.89758542294141E+003,6.13633942454740E+003,4.92374395982760E+004,2.28564894298492E+003
