TIME,003-TempTra-001,004-TempVib001,006-TempRot001
0.660000000000003,7287.45585425764,6061.41008030914,7380.75867475819
0.680000000000003,7240.8084818626,6061.41008030914,7419.36218642648
0.700000000000004,7239.41266775921,6138.61275649142,7368.09310363741
0.720000000000004,7240.83755795042,6138.61275649142,7332.76861383838
0.740000000000004,7219.25254259288,6138.61275649142,7333.57862098299
0.760000000000005,7239.35027617475,6138.61275649142,7249.00119624459
0.780000000000005,7212.01824227035,6138.61275649142,7252.40130326016
0.800000000000006,7198.2173124788,6138.61275649142,7206.6378929022
0.820000000000006,7166.27162312586,6215.8154326737,7199.52086859536
0.840000000000006,7132.32853314652,6215.8154326737,7189.39024904713
0.860000000000007,7117.87205501226,6215.8154326737,7151.04402776311
0.880000000000008,7083.79403037673,6215.8154326737,7140.86488873162
0.900000000000008,7069.20010203337,6215.8154326737,7112.80290772947
0.920000000000008,7073.1353090445,6215.8154326737,7059.79273147875
0.940000000000009,7025.75686642682,6293.01810885598,7074.76891835436
0.960000000000009,7038.75951813508,6293.01810885598,7028.48446329058
0.980000000000008,7005.41263294402,6293.01810885598,7032.14685424351
1.00000000000001,6987.24429049839,6293.01810885598,6984.18981488129
1.02000000000001,6963.04110679312,6293.01810885598,6986.67904912078
1.04000000000001,6950.67984267266,6293.01810885598,6944.23338336143
1.06000000000001,6906.16119655161,6370.22078503826,6986.93625068607
1.08000000000001,6881.23184307107,6370.22078503826,6966.28984344755
1.10000000000001,6841.19981062523,6370.22078503826,6998.17242037097
1.12,6829.4107929275,6370.22078503826,6984.09008976756
1.14,6850.80409164959,6370.22078503826,6917.7769323146
1.16,6855.88092195453,6370.22078503826,6861.24152668901
1.18,6849.25855695907,6370.22078503826,6870.93962796366
1.2,6783.25768862154,6370.22078503826,6919.26188847586
1.22,6785.58525888712,6370.22078503826,6879.16789730994
1.24,6780.13374152171,6447.42346122054,6871.63712490719
1.26,6767.37070548576,6447.42346122054,6885.45196075699
1.28,6781.77482261157,6447.42346122054,6827.03056608835
1.3,6774.37176500942,6447.42346122054,6830.74347723256
1.32,6780.19426881595,6447.42346122054,6814.88510367403
1.34,6783.35874783643,6447.42346122054,6815.17414268872
1.36,6790.73629457995,6447.42346122054,6783.46822799913
1.38,6754.74648355164,6447.42346122054,6814.09236893722
1.4,6707.94096771117,6447.42346122054,6849.74740079392
1.42,6762.29753131029,6447.42346122054,6748.22255589577
1.43999999999999,6767.72590928146,6447.42346122054,6719.84195300129
1.45999999999999,6743.23240107676,6447.42346122054,6732.91329794508
1.47999999999999,6722.65297620846,6447.42346122054,6737.48250432006
1.49999999999999,6717.4786545008,6447.42346122054,6737.61574422676
1.51999999999999,6690.38847583603,6447.42346122054,6751.69637285259
1.53999999999999,6674.91545286688,6447.42346122054,6753.85294169242
1.55999999999999,6662.24457334886,6447.42346122054,6782.8026765558
1.57999999999999,6663.46020166872,6447.42346122054,6776.04522837003
1.59999999999999,6662.86722944694,6447.42346122054,6764.55589997663
1.61999999999999,6694.11203601965,6447.42346122054,6727.57686169772
1.63999999999999,6674.00347428213,6524.62613740283,6735.07367597425
1.65999999999999,6689.76692386886,6524.62613740283,6682.67151275587
1.67999999999999,6681.47153780236,6524.62613740283,6683.78047102876
1.69999999999999,6708.41048913415,6524.62613740283,6628.08425685456
1.71999999999999,6672.47447176835,6524.62613740283,6670.00580530178
1.73999999999999,6642.53097106127,6524.62613740283,6704.75357150329
1.75999999999998,6634.99013655674,6524.62613740283,6698.90164592388
1.77999999999998,6655.93564289205,6524.62613740283,6683.71587453343
1.79999999999998,6664.31247468406,6524.62613740283,6675.23997766378
1.81999999999998,6699.60921046283,6524.62613740283,6634.43588305516
1.83999999999998,6685.83509940745,6524.62613740283,6651.5904717314
1.85999999999998,6676.14803375656,6524.62613740283,6658.72679822217
1.87999999999998,6698.13457873951,6524.62613740283,6619.62009251508
1.89999999999998,6696.42915554085,6524.62613740283,6608.89751756786
1.91999999999998,6713.49475706868,6524.62613740283,6600.23282967623
1.93999999999998,6683.21609440789,6524.62613740283,6623.33396196262
1.95999999999998,6628.86719274762,6524.62613740283,6669.32354499509
1.97999999999998,6609.74839299149,6524.62613740283,6669.92835256763
1.99999999999999,6611.07291073436,6524.62613740283,6700.78987767012
2.01999999999999,6594.94092097561,6524.62613740283,6724.53553136075
2.03999999999999,6607.71113324115,6524.62613740283,6692.6307410169
2.05999999999999,6632.49165470077,6524.62613740283,6662.22974410201
2.07999999999999,6621.73453798353,6524.62613740283,6657.64170627931
2.09999999999999,6610.2422841593,6524.62613740283,6687.81424888565
2.12,6617.65283635722,6524.62613740283,6674.75495294775
2.14,6627.65086700172,6524.62613740283,6676.05626625823
2.16,6616.19229609685,6524.62613740283,6677.51692305599
2.18,6651.32283994529,6524.62613740283,6624.39231505148
2.2,6660.50859028987,6524.62613740283,6593.00622469652
2.22,6609.06748654693,6524.62613740283,6692.61370042205
2.24,6600.5785932471,6524.62613740283,6709.67422191241
2.26000000000001,6630.35682894904,6524.62613740283,6658.62685935004
2.28000000000001,6586.74424666619,6524.62613740283,6689.47936308615
2.30000000000001,6601.72170717744,6524.62613740283,6663.95007606823
2.32000000000001,6611.71669988811,6524.62613740283,6635.08084041828
2.34000000000001,6615.37148037157,6524.62613740283,6592.49566754084
2.36000000000001,6618.31431049637,6524.62613740283,6580.81818295226
2.38000000000001,6602.98214636564,6524.62613740283,6584.5081224263
2.40000000000002,6627.26869340164,6524.62613740283,6532.13213039225
2.42000000000002,6577.05023497842,6601.82881358511,6572.80821484375
2.44000000000002,6537.02299006752,6601.82881358511,6617.59761717181
2.46000000000002,6573.00587758129,6601.82881358511,6580.24496166071
2.48000000000002,6564.99047124681,6601.82881358511,6562.72180558357
2.50000000000002,6566.99490698135,6601.82881358511,6557.56664304739
2.52000000000003,6556.47062959954,6601.82881358511,6562.27736764403
2.54000000000003,6566.95221985342,6601.82881358511,6535.10807601164
2.56000000000003,6545.17635470109,6601.82881358511,6541.4293560966
2.58000000000003,6517.31350079739,6601.82881358511,6570.60624268819
2.60000000000003,6539.0233434761,6601.82881358511,6536.56076792384
2.62000000000003,6538.09959851295,6601.82881358511,6545.16010377289
2.64000000000004,6544.99086503321,6601.82881358511,6538.23033848371
2.66000000000004,6567.93081091657,6601.82881358511,6516.41822535466
2.68000000000004,6547.72485591818,6601.82881358511,6540.95798321888
2.70000000000004,6539.66835385899,6601.82881358511,6568.24246402176
2.72000000000004,6567.47538943925,6601.82881358511,6550.35888797758
2.74000000000004,6537.15932446674,6601.82881358511,6589.09037469505
2.76000000000004,6509.90048940581,6601.82881358511,6607.23792554963
2.78000000000005,6552.62603662942,6601.82881358511,6563.64841246236
2.80000000000005,6530.20034868299,6601.82881358511,6612.69392571242
2.82000000000005,6529.19189559418,6601.82881358511,6629.06039382353
2.84000000000005,6547.56616666376,6601.82881358511,6612.61587895547
2.86000000000005,6575.4024776215,6524.62613740283,6600.84006009881
2.88000000000005,6600.73481621633,6524.62613740283,6560.11897449997
2.90000000000005,6590.10614574208,6524.62613740283,6563.7340148477
2.92000000000006,6596.070325295,6524.62613740283,6589.81229729769
2.94000000000006,6597.84328631571,6524.62613740283,6580.90888659898
2.96000000000006,6575.14632790182,6524.62613740283,6601.9381982876
2.98000000000006,6560.1604418017,6524.62613740283,6625.73193609187
3.00000000000006,6584.236720841,6524.62613740283,6589.01530721208
3.02000000000006,6570.47584471115,6524.62613740283,6598.37671650671
3.04000000000006,6560.73899289235,6524.62613740283,6607.03576369284
3.06000000000007,6558.64040778538,6524.62613740283,6616.95068474887
3.08000000000007,6579.13746423834,6524.62613740283,6592.60135113305
3.10000000000007,6569.38601075627,6524.62613740283,6608.33197697405
3.12000000000007,6539.33098459838,6524.62613740283,6647.9231412672
3.14000000000007,6551.87131337377,6524.62613740283,6620.71583144662
3.16000000000007,6579.60026434542,6601.82881358511,6566.30205462127
3.18000000000008,6576.38962566257,6601.82881358511,6573.79958729893
3.20000000000008,6621.34938949797,6601.82881358511,6492.07744092017
3.22000000000008,6591.05586954946,6601.82881358511,6533.90470217332
3.24000000000008,6594.071101866,6601.82881358511,6534.45803769171
3.26000000000008,6590.23915998535,6601.82881358511,6539.88921193718
3.28000000000008,6589.46684786689,6601.82881358511,6534.40325046375
3.30000000000008,6587.54524041441,6601.82881358511,6545.96384073049
3.32000000000009,6583.98306851962,6601.82881358511,6549.45760059983
3.34000000000009,6576.19774021602,6601.82881358511,6570.52939955204
3.36000000000009,6569.65382814672,6601.82881358511,6563.20743292953
3.38000000000009,6545.93116122796,6601.82881358511,6564.1760491543
3.40000000000009,6571.89515352338,6601.82881358511,6540.74181004797
3.42000000000009,6565.55256883418,6601.82881358511,6573.80630923502
3.4400000000001,6546.01097789801,6601.82881358511,6608.19649532896
3.4600000000001,6552.60970892103,6601.82881358511,6589.70838928444
3.4800000000001,6539.81884490156,6601.82881358511,6616.46918453784
3.5000000000001,6574.09565412649,6524.62613740283,6586.88248263798
3.5200000000001,6572.34462636503,6601.82881358511,6574.38803624273
3.5400000000001,6601.43739127356,6524.62613740283,6541.58079438072
3.5600000000001,6603.79309362685,6601.82881358511,6510.96866434545
3.5800000000001,6625.58687064515,6601.82881358511,6483.50677903724
3.60000000000011,6597.36424602559,6601.82881358511,6530.9289335951
3.62000000000011,6609.43806486548,6601.82881358511,6502.69046921233
3.64000000000011,6580.22007455266,6601.82881358511,6539.75685505195
3.66000000000011,6561.15715973389,6601.82881358511,6543.69505229634
3.68000000000011,6559.3186166576,6601.82881358511,6573.27297001905
3.70000000000011,6559.27169060888,6601.82881358511,6558.43062372
3.72000000000012,6576.36287509894,6601.82881358511,6539.37804239008
3.74000000000012,6554.47160076362,6601.82881358511,6538.9604907067
3.76000000000012,6524.39199131662,6601.82881358511,6577.0578497193
3.78000000000012,6525.10824223881,6601.82881358511,6578.85716270984
3.80000000000012,6527.94904608673,6601.82881358511,6553.10481423813
3.82000000000012,6534.84586677873,6601.82881358511,6546.66875282824
3.84000000000012,6567.81618528084,6601.82881358511,6525.18927587593
3.86000000000013,6560.70060019101,6601.82881358511,6548.56040915409
3.88000000000013,6565.42051322522,6601.82881358511,6533.0854687784
3.90000000000013,6564.45457897445,6601.82881358511,6527.0139517152
3.92000000000013,6564.18609496898,6601.82881358511,6549.29227109646
3.94000000000013,6572.95322001496,6601.82881358511,6561.59816193481
3.96000000000013,6551.62168814484,6601.82881358511,6582.70146904977
3.98000000000014,6577.13450501699,6601.82881358511,6537.51350806908
4.00000000000014,6577.12041877298,6601.82881358511,6537.66810757873
4.02000000000014,6571.32456678353,6601.82881358511,6569.9508159398
4.04000000000014,6561.60235041556,6601.82881358511,6559.86503092672
4.06000000000014,6550.91723594494,6601.82881358511,6579.63379277732
4.08000000000014,6562.45468010798,6601.82881358511,6554.27268083978
4.10000000000015,6548.10465309709,6601.82881358511,6561.40812928443
4.12000000000015,6556.14509999277,6601.82881358511,6571.40922479505
4.14000000000015,6537.37812119454,6601.82881358511,6597.84129567522
4.16000000000015,6523.55060468855,6601.82881358511,6613.05744505257
4.18000000000015,6510.20843469784,6601.82881358511,6618.69179118432
4.20000000000015,6494.74678465325,6601.82881358511,6651.98305998463
4.22000000000015,6489.62263963393,6601.82881358511,6661.96174660616
4.24000000000016,6513.70603554693,6601.82881358511,6643.19985509915
4.26000000000016,6534.61137957468,6601.82881358511,6625.94664109966
4.28000000000016,6548.80972351975,6601.82881358511,6597.51055368198
4.30000000000016,6552.87105231569,6601.82881358511,6612.00282196262
4.32000000000016,6566.91462062703,6524.62613740283,6594.74406542133
4.34000000000016,6618.95352649985,6524.62613740283,6525.37620763818
4.36000000000016,6607.38120764239,6524.62613740283,6553.6522593765
4.38000000000017,6603.21456395675,6524.62613740283,6577.73098910736
4.40000000000017,6602.21153725719,6524.62613740283,6558.3146202023
4.42000000000017,6637.36207067586,6524.62613740283,6493.02513520518
4.44000000000017,6613.34981975008,6524.62613740283,6543.72497112637
4.46000000000017,6555.41169376877,6524.62613740283,6619.56645610914
4.48000000000017,6544.94178615132,6524.62613740283,6630.85202728055
4.50000000000018,6562.93137649254,6524.62613740283,6607.97702361966
4.52000000000018,6564.51320953471,6601.82881358511,6585.45805452589
4.54000000000018,6584.290115961,6601.82881358511,6563.5060078651
4.56000000000018,6579.49850238157,6601.82881358511,6567.86021435968
4.58000000000018,6584.06316973097,6601.82881358511,6558.71842480763
4.60000000000018,6560.25192883597,6524.62613740283,6606.69533219847
4.62000000000019,6553.58292888526,6601.82881358511,6590.18574738554
4.64000000000019,6582.2404000538,6524.62613740283,6578.33920327852
4.66000000000019,6635.5486147284,6524.62613740283,6539.91645581991
4.68000000000019,6619.5762447183,6524.62613740283,6564.6344572538
4.70000000000019,6633.15197446939,6524.62613740283,6539.38707865398
4.72000000000019,6660.87995446127,6524.62613740283,6493.58604815263
4.74000000000019,6675.45263130831,6524.62613740283,6465.321801389
4.76000000000019,6655.09322268952,6524.62613740283,6503.57719541233
4.7800000000002,6658.87228760583,6524.62613740283,6519.53460934972
4.8000000000002,6606.63233814034,6524.62613740283,6594.55921746609
4.8200000000002,6606.30225608026,6524.62613740283,6579.12468141413
4.8400000000002,6619.43427068156,6524.62613740283,6575.39535263995
4.8600000000002,6642.90170735178,6524.62613740283,6540.80062438271
4.8800000000002,6668.29271159805,6524.62613740283,6518.53948865247
4.90000000000021,6637.90399998311,6524.62613740283,6560.16671844539
4.92000000000021,6633.23918871477,6524.62613740283,6552.04315252592
4.94000000000021,6601.96416843532,6524.62613740283,6600.36328292507
4.96000000000021,6613.15500135966,6524.62613740283,6576.11446183827
4.98000000000021,6578.02778258606,6524.62613740283,6622.0096075321
5,6553.95163997475,6524.62613740283,6665.07948189254
