TIME,002-nPart-Spec-001,003-nPart-Spec-002,004-nPart-Spec-003,005-nPart-Spec-004,006-nPart-Spec-005,007-nPart-Spec-006,008-nPart-Spec-007,009-nPart-Spec-008,010-nPart-Spec-009,011-nPartIn-Spec-001,012-nPartIn-Spec-002,013-nPartIn-Spec-003,014-nPartIn-Spec-004,015-nPartIn-Spec-005,016-nPartIn-Spec-006,017-nPartIn-Spec-007,018-nPartIn-Spec-008,019-nPartIn-Spec-009,020-nPartOut-Spec-001,021-nPartOut-Spec-002,022-nPartOut-Spec-003,023-nPartOut-Spec-004,024-nPartOut-Spec-005,025-nPartOut-Spec-006,026-nPartOut-Spec-007,027-nPartOut-Spec-008,028-nPartOut-Spec-009,029-Ekin-001,030-Ekin-002,031-Ekin-003,032-Ekin-004,033-Ekin-005,034-Ekin-006,035-Ekin-007,036-Ekin-008,037-Ekin-009,038-EkinMax-eV-001,039-EkinMax-eV-002,040-EkinMax-eV-003,041-EkinMax-eV-004,042-EkinMax-eV-005,043-EkinMax-eV-006,044-EkinMax-eV-007,045-EkinMax-eV-008,046-TempTra-001,047-TempTra-002,048-TempTra-003,049-TempTra-004,050-TempTra-005,051-TempTra-006,052-TempTra-007,053-TempTra-008,054-TempTra-009,055-Velo_Xtrans001,056-Velo_Xtherm001,057-Velo_Ytrans001,058-Velo_Ytherm001,059-Velo_Ztrans001,060-Velo_Ztherm001,061-AbsVelo_trans001,062-AbsVelo_therm001,063-Velo_Xtrans002,064-Velo_Xtherm002,065-Velo_Ytrans002,066-Velo_Ytherm002,067-Velo_Ztrans002,068-Velo_Ztherm002,069-AbsVelo_trans002,070-AbsVelo_therm002,071-Velo_Xtrans003,072-Velo_Xtherm003,073-Velo_Ytrans003,074-Velo_Ytherm003,075-Velo_Ztrans003,076-Velo_Ztherm003,077-AbsVelo_trans003,078-AbsVelo_therm003,079-Velo_Xtrans004,080-Velo_Xtherm004,081-Velo_Ytrans004,082-Velo_Ytherm004,083-Velo_Ztrans004,084-Velo_Ztherm004,085-AbsVelo_trans004,086-AbsVelo_therm004,087-Velo_Xtrans005,088-Velo_Xtherm005,089-Velo_Ytrans005,090-Velo_Ytherm005,091-Velo_Ztrans005,092-Velo_Ztherm005,093-AbsVelo_trans005,094-AbsVelo_therm005,095-Velo_Xtrans006,096-Velo_Xtherm006,097-Velo_Ytrans006,098-Velo_Ytherm006,099-Velo_Ztrans006,100-Velo_Ztherm006,101-AbsVelo_trans006,102-AbsVelo_therm006,103-Velo_Xtrans007,104-Velo_Xtherm007,105-Velo_Ytrans007,106-Velo_Ytherm007,107-Velo_Ztrans007,108-Velo_Ztherm007,109-AbsVelo_trans007,110-AbsVelo_therm007,111-Velo_Xtrans008,112-Velo_Xtherm008,113-Velo_Ytrans008,114-Velo_Ytherm008,115-Velo_Ztrans008,116-Velo_Ztherm008,117-AbsVelo_trans008,118-AbsVelo_therm008,119-EkinIn-001,120-EkinIn-002,121-EkinIn-003,122-EkinIn-004,123-EkinIn-005,124-EkinIn-006,125-EkinIn-007,126-EkinIn-008,127-EkinIn-009,128-EkinOut-001,129-EkinOut-002,130-EkinOut-003,131-EkinOut-004,132-EkinOut-005,133-EkinOut-006,134-EkinOut-007,135-EkinOut-008,136-EkinOut-009,137-E-Vib001,138-E-Vib002,139-E-Vib003,140-E-Vib004,141-E-Vib005,142-E-Vib006,143-E-Vib007,144-E-Vib008,145-E-Vib009,146-E-Rot001,147-E-Rot002,148-E-Rot003,149-E-Rot004,150-E-Rot005,151-E-Rot006,152-E-Rot007,153-E-Rot008,154-E-Rot009,155-E-Elec001,156-E-Elec002,157-E-Elec003,158-E-Elec004,159-E-Elec005,160-E-Elec006,161-E-Elec007,162-E-Elec008,163-E-Elec009,164-E-TotalPart,165-TempVib001,166-TempVib002,167-TempVib003,168-TempVib004,169-TempVib005,170-TempVib006,171-TempVib007,172-TempVib008,173-XiVibMean001,174-XiVibMean002,175-XiVibMean003,176-XiVibMean004,177-XiVibMean005,178-XiVibMean006,179-XiVibMean007,180-XiVibMean008,181-TempRot001,182-TempRot002,183-TempRot003,184-TempRot004,185-TempRot005,186-TempRot006,187-TempRot007,188-TempRot008,189-TempElec001,190-TempElec002,191-TempElec003,192-TempElec004,193-TempElec005,194-TempElec006,195-TempElec007,196-TempElec008,197-XiElecMean001,198-XiElecMean002,199-XiElecMean003,200-XiElecMean004,201-XiElecMean005,202-XiElecMean006,203-XiElecMean007,204-XiElecMean008,205-TempTotal001,206-TempTotal002,207-TempTotal003,208-TempTotal004,209-TempTotal005,210-TempTotal006,211-TempTotal007,212-TempTotal008,213-TempTotal009,214-Pmean,215-Pmax,216-MeanFreePath,217-CollRate001+001,218-CollRate001+002,219-CollRate001+003,220-CollRate001+004,221-CollRate001+005,222-CollRate001+006,223-CollRate001+007,224-CollRate001+008,225-CollRate002+002,226-CollRate002+003,227-CollRate002+004,228-CollRate002+005,229-CollRate002+006,230-CollRate002+007,231-CollRate002+008,232-CollRate003+003,233-CollRate003+004,234-CollRate003+005,235-CollRate003+006,236-CollRate003+007,237-CollRate003+008,238-CollRate004+004,239-CollRate004+005,240-CollRate004+006,241-CollRate004+007,242-CollRate004+008,243-CollRate005+005,244-CollRate005+006,245-CollRate005+007,246-CollRate005+008,247-CollRate006+006,248-CollRate006+007,249-CollRate006+008,250-CollRate007+007,251-CollRate007+008,252-CollRate008+008,253-TotalCollRate,254-Reaction001,255-Reaction002,256-Reaction003,257-Reaction004,258-Reaction005,259-Reaction006,260-Reaction007,261-Reaction008,262-Reaction009,263-Reaction010,264-Reaction011,265-Reaction012,266-Reaction013,267-Reaction014,268-Reaction015
0.00000000000000E+000,1.00000000000000E+004,1.00000000000000E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00000000000000E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.07068363232944E-013,1.03858012842525E-006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.03858033549362E-006,8.35147010097073E-004,4.65048834217057E+003,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,9.99860168558513E-001,4.99911059210292E+006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.49955579598154E+006,9.22639742384490E-016,2.61895012307678E+001,6.89226453687297E-016,2.62339862738239E+001,6.22257800841908E-016,2.65477486878886E+001,1.30900800967691E-015,4.55949007118873E+001,-4.64264303445816E-011,8.69159733132822E+006,-4.67337667942047E-010,8.73054979313994E+006,6.71762973070145E-010,8.69127522586939E+006,8.19649560056059E-010,1.50766252494469E+007,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.03858033549362E-006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.99860168558513E-001,4.99911059210292E+006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.49955579598154E+006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
1.00000000000000E-016,9.96300000000000E+003,1.00370000000000E+004,3.70000000000000E+001,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.00370000000000E+004,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.06223523107914E-013,1.03837770910645E-006,3.53743924191448E-013,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.03837826907390E-006,8.35147010097073E-004,4.65048834217057E+003,2.52320267142669E-001,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,-1.00000000000000E+000,9.99478522043184E-001,4.97972738036335E+006,4.50383955678723E+002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.49446276082836E+006,-7.05588985863041E-003,2.61787131581533E+001,-1.39058625521644E-002,2.62325515858379E+001,-1.85695386332417E-002,2.65448614919491E+001,2.42484300536811E-002,4.55861980970915E+001,-2.72549439036351E+003,8.68135572485132E+006,-2.91685135669795E+003,8.70670277295906E+006,9.44660683575873E+003,8.67471515327867E+006,1.02554727935077E+004,1.50473683210249E+007,5.35375112265004E+001,5.88209612371042E+002,1.06647953434631E+002,6.26415279669462E+002,-9.58198837294240E+001,4.45022732427957E+002,1.53040848135532E+002,9.67694106144451E+002,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.30859579482834E-010,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.30859579482834E-010,1.03857588025782E-006,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.82954851094375E+005,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,1.63595720031008E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,9.99478522043184E-001,4.97972738036335E+006,1.00141817065630E+005,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,2.49464684941572E+006,3.40423689544741E-003,1.32411568438372E-002,7.48841715346354E-008,0.00000000000000E+000,3.70000000000000E+017,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,3.70000000000000E+017,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000
